"","IdOrig","BvBmsy","FvFmsy","MSY","Catch"
"3484","9156-FAO-34-33",0.614915847135837,3.65983544329327,44.8790990222576,101
"3485","14095-FAO-37-34",1.07623513990206,1.09123974884226,44.2767768521225,52
"3486","13381-FAO-48-34",0.841620276823762,0.13418852529097,44.2729472597267,5
"3487","12763-FAO-51-25",1.24396508033017,0.854494336689564,44.2161046951838,47
"3488","36-FAO-37-34",1.11936586417166,0.849779556356268,44.1540914629941,42
"3489","13160-FAO-71-33",0.550503478561479,3.42099372746018,44.072303176687,83
"3490","12826-FAO-51-33",0.656881836251864,2.9403903083109,44.0074992191064,85
"3491","16820-FAO-67-56",1.44971496668677,0.345217091383397,43.9589964429734,22
"3492","12758-FAO-51-31",0.933668600633232,1.95469202488538,43.8347861584191,80
"3493","17329-FAO-41-31",0.500735663310275,4.83373853227171,43.7939569149036,106
"3494","8920-FAO-77-57",1.60205100035251,0.328282323096943,43.7324693546979,23
"3495","9132-FAO-37-33",0.556284720601415,1.76939167910164,43.6865092093618,43
"3496","2253-FAO-87-33",0.394208899570437,2.44507434542521,43.5743379056528,42
"3497","2343-FAO-34-33",1.00335408053063,1.64717689133799,43.5650316982429,72
"3498","14504-FAO-27-31",0.312334914636101,0.662616853644401,43.4870048206441,9
"3499","13718-FAO-47-33",0.512636787217635,2.37832507006161,43.4705252245013,53
"3500","9573-FAO-81-34",1.51669505152157,0.348879883637732,43.4663965080351,23
"3501","Lumped-European barracuda-FaoRegion37",0.564315382184522,11.1345668902867,43.4477639149838,273
"3502","17192-FAO-77-33",0.550913324506426,4.09437745209096,43.4465126501157,98
"3503","11724-FAO-51-42",1.05829015185672,1.70823263494541,43.1462279267271,78
"3504","Lumped-Atlantic pomfret-FaoRegion81",0.392406451380092,8.86296684021413,43.1296561543488,150
"3505","4201-FAO-27-52",1.47294124039852,0.569114845972632,42.9454506078597,36
"3506","Lumped-Shortbill spearfish-FaoRegion51",1.8575798043473,0.364188483975727,42.8671201597739,29
"3507","17082-FAO-77-31",0.566019319567868,5.78332425779846,42.7680291932465,140
"3508","5807-FAO-51-38",0.966128146432627,4.52828284961783,42.7438193328641,187
"3509","3927-FAO-37-31",0.391996295323011,2.57186179852614,42.6519474368079,43
"3510","Lumped-Wahoo-FaoRegion87",0.985479870853347,2.38505704475432,42.5454842673036,100
"3511","8002-FAO-34-33",0.550503478561479,3.42099372746018,42.4793283630718,80
"3512","2958-FAO-27-23",0.772956409054792,0.304842424265851,42.4394347357642,10
"3513","8604-FAO-37-33",0.924791337379498,1.07441840559247,42.269985404593,42
"3514","12895-FAO-34-34",1.11936586417166,0.849779556356268,42.051515679042,40
"3515","17242-FAO-31-34",0.992,1.4646625584782,41.9836877292484,61
"3516","16644-FAO-27-38",1.28853583172447,0.296168922432205,41.9260547827106,16
"3517","15643-FAO-37-38",1.01767348599492,0.210936333644504,41.9259253343486,9
"3518","10037-FAO-27-31",0.726395602950326,1.6756252743602,41.9005831252114,51
"3519","4509-FAO-27-23",0.285611991313025,0.0839346341722305,41.7140503411487,1
"3520","16295-FAO-51-33",0.896813802196948,2.67574577984496,41.6728178083737,100
"3521","13169-FAO-71-33",0.707949914731195,1.05801997195973,41.3871283816956,31
"3522","14357-FAO-34-34",0.678359133813346,0.680046381936852,41.1865476201888,19
"3523","1228-FAO-41-38",0.938088649559504,3.37874129917321,41.0151713968537,130
"3524","2947-FAO-27-42",0.975381394306875,2.03419102864521,40.8243066219579,81
"3525","2960-FAO-27-23",1.26954903472223,1.31349413991275,40.7785044080616,68
"3526","2992-FAO-27-38",1.10826125316378,0.8,40.6041444393526,36
"3527","3846-FAO-27-57",1.46411495534354,0.454176560153337,40.6035373502,27
"3528","5300-FAO-77-42",0.790111226162233,1.25086804531233,40.4725213389944,40
"3529","12921-FAO-34-43",0.329724389217434,2.84890857400135,40.4533052823062,38
"3530","14449-FAO-21-31",0.291282982419221,1.19745237731547,40.1379023910847,14
"3531","3084-FAO-31-33",0.800139633327673,3.02784765833865,40.037959037709,97
"3532","8502-FAO-57-33",0.800139633327673,3.02784765833865,40.037959037709,97
"3533","6174-FAO-37-33",0.666955840661493,1.84164344262983,39.892701643205,49
"3534","13695-FAO-37-33",0.735381993375636,3.17367311313057,39.8481133841193,93
"3535","2545-FAO-37-33",0.534763633124097,4.45180035686819,39.4848332686141,94
"3536","4008-FAO-27-42",0.790111226162233,1.25086804531233,39.4607083055195,39
"3537","2908-FAO-34-33",0.692853651330444,0.512314089289316,39.4412096316261,14
"3538","5440-FAO-27-38",1.71973010073387,0.340393785836318,39.2903520379684,23
"3539","11681-FAO-31-43",0.478626961000684,3.83325941590904,39.2434451347494,72
"3540","348-FAO-41-33",0.534763633124097,4.45180035686819,39.0647818508629,93
"3541","1828-FAO-87-43",1.12106443707924,2.29143243605366,38.9280247499146,100
"3542","9883-FAO-27-33",1.27105323577823,2.38690878858356,38.8939850727953,118
"3543","1635-FAO-67-57",1.51555383515602,0.391910688451952,38.7230324497997,23
"3544","8868-FAO-31-31",0.391996295323011,2.57186179852614,38.6843244194304,39
"3545","3018-FAO-51-33",0.781346111483319,9.35234172705868,38.4540863811863,281
"3546","13188-FAO-71-35",0.734033208910607,1.5028436388007,38.0732354367702,42
"3547","795-FAO-51-33",0.598706529665382,12.2647650483652,37.9953960294735,279
"3548","13761-FAO-34-34",0.543356014004784,1.45534953943408,37.9375659709396,30
"3549","3696-FAO-71-56",0.5038715927805,2.62379771472034,37.8198481195428,50
"3550","3830-FAO-27-33",0.690422165710923,1.99930219993213,37.6712623938104,52
"3551","Lumped-American harvestfish-FaoRegion21",0.385756311625657,6.10630585713937,37.3586417170332,88
"3552","13978-FAO-37-42",1.10273625476408,1.11728271627451,37.335596816767,46
"3553","16539-FAO-27-53",0.954336737476043,1.99281383232285,37.3327495880769,71
"3554","4078-FAO-27-38",0.864786085453543,0.836615793195309,37.3189153111505,27
"3555","15309-FAO-37-43",0.329724389217434,2.84890857400135,37.2596232863347,35
"3556","5999-FAO-27-43",0.329724389217434,2.84890857400135,37.2596232863347,35
"3557","11753-FAO-51-33",0.550913324506426,4.09437745209096,37.2398679858134,84
"3558","9526-FAO-81-34",1.40234095991902,0.461613511367785,37.0748250579697,24
"3559","16827-FAO-77-31",0.500735663310275,9.32763284956787,37.0395870508947,173
"3560","13039-FAO-51-33",0.570990876303716,3.41183884805286,36.9585409429419,72
"3561","12788-FAO-51-33",0.758752454270919,1.92777115182014,36.9180007240734,54
"3562","13178-FAO-71-33",0.375777261995064,0.217701354184671,36.6715803777176,3
"3563","724-FAO-31-33",0.550503478561479,3.42099372746018,36.6384207131494,69
"3564","11110-FAO-27-38",1.72786676685995,0.189600767065526,36.6294927353279,12
"3565","Lumped-Silvery pout-FaoRegion27",0.488183557283327,30.9291713717886,36.6246681849529,553
"3566","17070-FAO-77-45",0.402435296588806,6.75401300661667,36.4231277735858,99
"3567","9662-FAO-81-76",1.69634706945936,0.340597859579152,36.3465059274104,21
"3568","13520-FAO-21-31",0.178738211523148,12.6344429258177,36.3111786721794,82
"3569","2551-FAO-37-38",0.991365243710109,1.75507975369624,36.2084558511092,63
"3570","1846-FAO-87-33",0.534763633124097,4.45180035686819,36.1244219266044,86
"3571","9765-FAO-77-33",0.533541496793448,12.9194494167265,36.1232767512465,249
"3572","11074-FAO-27-31",0.880108132002294,1.16458232809767,36.0990268657012,37
"3573","11739-FAO-51-33",0.866786046661141,3.21055326485168,35.9342188931741,100
"3574","17411-FAO-41-33",0.700930529328701,6.16513895198678,35.8685526483925,155
"3575","5235-FAO-34-57",1.25310336410393,0.15587227367003,35.8378769285841,7
"3576","Lumped-Butterfishes, pomfrets nei-FaoRegion27",0.52365986258477,4.15822766830925,35.8209460355478,78
"3577","11194-FAO-27-52",0.735775011661635,1.06422225367749,35.7586126602084,28
"3578","713-FAO-57-33",0.656881836251864,2.9403903083109,35.7237346602158,69
"3579","45-FAO-37-33",0.534763633124097,4.45180035686819,35.7043705088532,85
"3580","Lumped-Amberjacks nei-FaoRegion87",0.334476006255312,7.03455882317769,35.700759180163,84
"3581","4118-FAO-37-33",1.12694270470529,0.722717386829807,35.6063665597911,29
"3582","12634-FAO-31-33",1.41001882769191,0.702040111460745,35.3574719989466,35
"3583","7952-FAO-37-57",1.61292183365284,0.421102815186567,35.3353808067999,24
"3584","1061-FAO-34-38",0.991365243710109,1.75507975369624,35.0589810621851,61
"3585","5251-FAO-34-45",0.42234169914104,3.38009093092553,35.0249607865329,50
"3586","13596-FAO-34-34",1.34033800978409,0.873654287422595,35.0130473050592,41
"3587","29-FAO-37-33",0.839358821130303,1.49830399910524,34.986868995952,44
"3588","5009-FAO-21-31",0.142749792453409,1.60772912047817,34.8579324031473,8
"3589","Lumped-Grenadiers, rattails nei-FaoRegion67",0.545356954766511,2.95590953816672,34.738897575863,56
"3590","1038-FAO-34-31",0.391996295323011,2.57186179852614,34.716701402053,35
"3591","12126-FAO-37-31",0.391996295323011,2.57186179852614,34.716701402053,35
"3592","2785-FAO-37-33",1.80145802510052,0.832378214318649,34.6783552582292,52
"3593","1278-FAO-31-43",0.486706189346635,2.37367356490757,34.6235926048939,40
"3594","9769-FAO-31-33",0.463986178660485,2.62471976856048,34.4874675058363,42
"3595","Lumped-Skipjack tuna-FaoRegion37",1.56955218584315,1.09017374321897,34.4810540833727,59
"3596","10737-FAO-27-23",1.59271719417722,0.419128611004666,34.4541753273932,23
"3597","8902-FAO-77-33",0.866112085066776,3.36328447555354,34.3290906045931,100
"3598","14134-FAO-27-33",0.796996779022961,2.16040603007514,34.2657360039044,59
"3599","15361-FAO-37-43",0.289341328841952,0.810162902208109,34.1277111682909,8
"3600","6226-FAO-37-45",1.29341270278423,2.60642939726375,34.1125946088979,115
"3601","10446-FAO-71-45",0.495289254194012,4.26239627831245,34.1051345207185,72
"3602","2568-FAO-37-42",0.720081479643692,1.34583126737096,34.0519263063974,33
"3603","1162-FAO-41-33",1.13837640010124,2.40451948780069,33.9757274083061,93
"3604","9004-FAO-71-57",1.51555383515602,0.391910688451952,33.6722021302606,20
"3605","13155-FAO-71-33",0.512636787217635,2.37832507006161,33.6281421548029,41
"3606","2215-FAO-31-33",0.534763633124097,4.45180035686819,33.6041134200971,80
"3607","5645-FAO-71-54",0.494144213776021,27.0710658954498,33.5650478520762,449
"3608","17227-FAO-77-33",1.34069589197259,1.29507476170978,33.4043384240201,58
"3609","14094-FAO-27-34",1.51837952621093,0.433963537127351,33.3878997902619,22
"3610","5425-FAO-27-38",0.894350930937272,1.47837878886393,33.2781358449343,44
"3611","7993-FAO-34-34",0.592004178131102,2.53924611612986,33.2613931519014,50
"3612","10416-FAO-31-43",0.451098337481817,3.13743445880656,33.2087072181661,47
"3613","Lumped-Rainbow runner-FaoRegion34",0.903016867894852,1.76885711826601,33.180830590429,53
"3614","14521-FAO-27-11",0.62502632309143,0.0966780297608088,33.0981634541447,2
"3615","76-FAO-37-57",1.46411495534354,0.454176560153337,33.0843637668296,22
"3616","13150-FAO-71-25",1.28559690361867,0.636862300796964,32.9771716580932,27
"3617","15661-FAO-37-33",0.854872031485979,3.26739843188753,32.9370441839832,92
"3618","3070-FAO-31-33",0.896813802196948,2.67574577984496,32.9215260686152,79
"3619","12781-FAO-51-33",0.674846130949454,2.07640646721048,32.8277181850776,46
"3620","3836-FAO-27-33",1.92185941755726,0.428477602120143,32.7879317981852,27
"3621","16697-FAO-21-34",1.17192606046216,0.964702971545474,32.7271280632837,37
"3622","302-FAO-41-33",0.50102879928059,22.4927542359346,32.5657238831782,367
"3623","14589-FAO-37-33",0.666955840661493,1.84164344262983,32.5654707291469,40
"3624","9091-FAO-34-33",0.550503478561479,3.42099372746018,32.3904878768423,61
"3625","11710-FAO-31-33",0.584052376192689,3.50319914373351,32.2572480865398,66
"3626","13182-FAO-71-33",0.584052376192689,3.50319914373351,32.2572480865398,66
"3627","13986-FAO-37-31",0.324040671291249,3.06679548992393,32.2007242039203,32
"3628","3225-FAO-51-33",0.702482822950079,19.9395150718897,32.1978031162071,451
"3629","Lumped-Pompanos nei-FaoRegion37",0.47674342871146,5.73487493049256,32.1865186801108,88
"3630","17243-FAO-21-33",1.56713130770479,0.478368550062273,32.0142428624398,24
"3631","9743-FAO-77-57",1.51555383515602,0.391910688451952,31.9885920237476,19
"3632","13720-FAO-37-33",0.512636787217635,2.37832507006161,31.9877449765198,39
"3633","2229-FAO-31-33",0.700930529328701,6.16513895198678,31.9345823579237,138
"3634","9493-FAO-71-33",0.534763633124097,4.45180035686819,31.9239077490923,76
"3635","47-FAO-37-33",0.537023558245931,1.45973166552549,31.8914041822119,25
"3636","1443-FAO-37-24",0.859099571078164,0.803788568237957,31.8593824540152,22
"3637","Lumped-Kawakawa-FaoRegion77",0.662768282738834,0.0947673884149419,31.8426619532948,2
"3638","13787-FAO-34-31",0.391996295323011,2.57186179852614,31.7409841390198,32
"3639","4101-FAO-27-33",1.83863042437293,0.947968724909783,31.5554398224184,55
"3640","10027-FAO-27-31",0.813810990778308,1.95993764097819,31.347593021949,50
"3641","15383-FAO-37-33",0.392618718637827,4.64062907606279,31.2843400256363,57
"3642","13984-FAO-34-31",0.405914245528989,0.0792889382913792,31.0708478552341,1
"3643","1287-FAO-31-33",0.550913324506426,4.09437745209096,31.0332233215112,70
"3644","4462-FAO-37-33",0.666955840661493,1.84164344262983,30.9371971926896,38
"3645","13829-FAO-37-33",0.750749036725665,1.7713233625637,30.8312563578932,41
"3646","9066-FAO-37-31",0.600223107113511,2.59479521034561,30.8194893852951,48
"3647","13901-FAO-27-31",0.933668600633232,1.95469202488538,30.6843503108934,56
"3648","2354-FAO-34-33",0.534763633124097,4.45180035686819,30.6637534958386,73
"3649","14591-FAO-37-33",0.694756433717645,1.88116057473627,30.6056456613121,40
"3650","Lumped-Little tunny(=Atl.black skipj)-FaoRegion21",0.78785317412856,1.54417037358545,30.413137062375,37
"3651","8609-FAO-37-33",2.19497185172088,0.374500707262001,30.41294042508,25
"3652","3815-FAO-37-33",1.37790847979383,0.883727700719652,30.3852548270239,37
"3653","4365-FAO-34-57",1.51555383515602,0.391910688451952,30.3049819172345,18
"3654","15408-FAO-37-56",1.30277238237172,0.380264567571151,30.2786742215193,15
"3655","14118-FAO-37-33",0.371747137451162,1.16544468148818,30.0057201842587,13
"3656","PFMC-CABEZSCAL-1930-2009-CHING",2.45,0.182,30,10
"3657","773-FAO-51-33",0.674846130949454,2.07640646721048,29.9731339950709,42
"3658","13477-FAO-34-34",1.07048062324091,2.12019171671513,29.9609078406347,68
"3659","3265-FAO-51-33",0.773761641687131,5.0931448202339,29.9425501618837,118
"3660","3961-FAO-37-34",1.63765342347478,0.514766846456874,29.6556496850038,25
"3661","2998-FAO-27-23",0.981857402070899,0.378272038709937,29.6169291561628,11
"3662","IEO-COB-NEPHMEDGSA5-1986-2011-BANOBI",0.374,2.91,29.48587255,32.1
"3663","15316-FAO-37-33",0.829565882790604,1.43240299421564,29.4545194405953,35
"3664","1448-FAO-37-33",1.29430224518192,3.44009057028173,29.4215612221151,131
"3665","6351-FAO-37-33",0.793525758173667,3.96117004061894,29.2686918941938,92
"3666","2759-FAO-37-33",1.47134403705616,0.697229546513571,29.2436271606589,30
"3667","4027-FAO-37-42",0.771072722911199,0.310667531804675,29.2217911809145,7
"3668","3653-FAO-27-43",0.491761378311047,2.51995574560382,29.0506042065502,36
"3669","14628-FAO-61-25",0.969399044082492,3.23606402441335,29.00826136673,91
"3670","14249-FAO-27-34",1.19931373424552,0.662900166852525,28.9298978743931,23
"3671","2918-FAO-27-31",0.256846160184306,4.71566579687408,28.8969461201366,35
"3672","10594-FAO-71-55",0.349270604004655,3.98208927880029,28.7598729633426,40
"3673","2855-FAO-34-33",0.913414492896937,0.190434096641635,28.7446745623417,5
"3674","4320-FAO-34-38",0.991365243710109,1.75507975369624,28.7368697231025,50
"3675","12176-FAO-61-42",0.624491401899251,2.9617475556083,28.6550629981715,53
"3676","1688-FAO-21-34",0.668658859118377,0.678962085423645,28.6347388194712,13
"3677","12720-FAO-51-33",1.32621520041892,1.58222017475766,28.5936983489333,60
"3678","4908-FAO-37-33",0.586785340868405,2.99921851314507,28.4107461970573,50
"3679","3352-FAO-51-38",0.938088649559504,3.37874129917321,28.3951186593603,90
"3680","15335-FAO-37-38",0.976712510394038,0.469295869418728,28.3615439992352,13
"3681","2824-FAO-37-34",1.02372301037548,0.517,28.3412010453842,15
"3682","2912-FAO-27-31",0.283281715445393,0.374630504285175,28.2682923505797,3
"3683","843-FAO-27-34",0.571026271291801,2.35493735970002,28.258437698293,38
"3684","10935-FAO-27-38",0.952773360659423,0.111667302366504,28.1971765900854,3
"3685","6070-FAO-27-38",0.488384183896562,1.09093886255732,28.1532965578925,15
"3686","11722-FAO-31-33",0.751205591784258,1.84932750625721,28.0732029752343,39
"3687","5241-FAO-34-33",0.506885333252301,1.41327244170916,27.9186478066806,20
"3688","Lumped-Yellowtail amberjack-FaoRegion77",0.149681859459568,1.91489588285827,27.9110164012307,8
"3689","13706-FAO-27-45",0.676097354468573,3.61222415143437,27.843574230448,68
"3690","8859-FAO-31-33",1.0568498689181,11.5238679493792,27.834801415218,339
"3691","14128-FAO-34-33",1.27072541406695,1.18801010702996,27.8213012748163,42
"3692","1964-FAO-34-38",1.43017248468856,3.16720605198898,27.8167129038437,126
"3693","25-FAO-37-33",0.676036211568396,1.59704731404155,27.7864786535442,30
"3694","4324-FAO-34-33",0.700930529328701,6.16513895198678,27.7692020503684,120
"3695","3330-FAO-51-33",0.570990876303716,3.41183884805286,27.7189057072065,54
"3696","7384-FAO-81-34",0.92842635086011,0.699861924294486,27.702099213277,18
"3697","16542-FAO-27-43",0.329724389217434,2.84890857400135,27.67857729842,26
"3698","5834-FAO-51-38",1.23514044254926,1.205954093812,27.5255964476065,41
"3699","4114-FAO-37-33",0.606205938058404,2.63708942212971,27.5237518472476,44
"3700","13749-FAO-27-38",1.72786676685995,0.189600767065526,27.4721195514959,9
"3701","13198-FAO-37-57",1.53573629728547,0.261739355642313,27.3657280788277,11
"3702","3354-FAO-51-33",0.700930529328701,6.16513895198678,27.3063820161956,118
"3703","1882-FAO-87-38",1.22248366039066,0.868880310492278,27.3020324764157,29
"3704","16464-FAO-27-34",0.998874320981907,7.44180492926321,27.1745423774623,202
"3705","12794-FAO-51-33",0.686894905039138,3.2356450629464,26.9960410652997,60
"3706","8887-FAO-77-38",0.953753710150355,4.82560025560177,26.9422649029801,124
"3707","Lumped-Peruvian moonfish-FaoRegion87",0.300302723402281,23.0324473452487,26.891410757289,186
"3708","12803-FAO-51-33",1.30286875043391,1.45648565947453,26.8759172721143,51
"3709","2323-FAO-34-33",0.724923985586753,2.77881751666565,26.8065708962023,54
"3710","Lumped-Barracudas nei-FaoRegion27",0.394164524346266,9.10486944118966,26.7497653140139,96
"3711","Lumped-Butterfishes, pomfrets nei-FaoRegion41",0.52365986258477,4.15822766830925,26.636088077715,58
"3712","14000-FAO-27-45",0.42234169914104,3.38009093092553,26.618970197765,38
"3713","2394-FAO-77-33",0.550503478561479,3.42099372746018,26.5495802269199,50
"3714","10039-FAO-27-34",0.668658859118377,0.678962085423645,26.4320666025888,12
"3715","15447-FAO-31-33",0.584052376192689,3.50319914373351,26.3922938889871,54
"3716","4131-FAO-27-31",1.09715024956891,2.07480039412812,26.3577796105035,60
"3717","9123-FAO-34-43",0.328968941763979,0.115550927203398,26.3070207607921,1
"3718","11409-FAO-27-33",0.924791337379498,1.07441840559247,26.1671338218909,26
"3719","9624-FAO-81-34",1.06512996582175,0.435655472850724,25.8604137369897,12
"3720","14499-FAO-27-54",0.937854943326405,7.87578130818525,25.858542771894,191
"3721","11069-FAO-34-33",0.557552986962768,0.416749418095814,25.8220133603932,6
"3722","6085-FAO-27-43",0.358623124064219,0.756630161205687,25.7974097113593,7
"3723","Lumped-Whitson's grenadier-FaoRegion88",0.56404669432074,1.1689443310764,25.7833909563057,17
"3724","3833-FAO-37-31",1.35649202899765,0.918921678768299,25.6716767071782,32
"3725","3943-FAO-37-33",0.481296735122592,2.513086301974,25.6295732660886,31
"3726","8572-FAO-37-57",2.10785864856912,0.16718577868951,25.5388709192621,9
"3727","794-FAO-51-33",0.882849253885128,4.21956222242786,25.5017307153004,95
"3728","15443-FAO-31-33",0.896813802196948,2.67574577984496,25.4204188631079,61
"3729","13-FAO-37-31",0.620127171046536,5.03590477538645,25.296988388694,79
"3730","605-FAO-57-38",0.991365243710109,1.75507975369624,25.2884453563302,44
"3731","8988-FAO-77-33",0.592501986301876,11.74882773653,25.28298348958,176
"3732","8019-FAO-34-57",1.51555383515602,0.391910688451952,25.2541515976955,15
"3733","14578-FAO-37-33",0.534763633124097,4.45180035686819,25.2030850650729,60
"3734","9729-FAO-77-33",0.570990876303716,3.41183884805286,25.1523403639466,49
"3735","3877-FAO-27-43",0.35750703862662,1.67210278218623,25.092486138898,15
"3736","4587-FAO-27-23",1.50523985350959,1.08723841540638,25.0526320184818,41
"3737","12950-FAO-34-33",0.610208222030044,9.43223973576491,25.0189803761551,144
"3738","15324-FAO-37-33",0.78985145911503,0.30429669242894,24.9636792489364,6
"3739","7376-FAO-61-33",0.6320001511753,2.73868000464705,24.84333996426,43
"3740","5858-FAO-51-31",0.391996295323011,2.57186179852614,24.7976438586093,25
"3741","12365-FAO-61-54",0.302105353389751,7.87578130818525,24.7970456866273,59
"3742","4302-FAO-34-45",0.431354065567927,0.0935156586767393,24.7902991295833,1
"3743","14870-FAO-61-34",0.992,1.4646625584782,24.7772583320155,36
"3744","13314-FAO-47-53",0.701938290392654,1.09266764777353,24.7723143779962,19
"3745","9145-FAO-34-33",1.05716239985585,2.72518936811767,24.6444967779461,71
"3746","5236-FAO-34-33",0.512636787217635,2.37832507006161,24.605957674246,30
"3747","Lumped-Pacific jack mackerel-FaoRegion67",0.234250935726991,10.9367410291808,24.5907223618061,63
"3748","11690-FAO-31-33",0.827345023273887,1.57942955895966,24.488549278472,32
"3749","7117-FAO-71-33",0.752021719072822,10.8689983466086,24.4686545377911,200
"3750","1815-FAO-87-33",0.548614800395082,1.56442447427872,24.4679268508803,21
"3751","16543-FAO-27-45",0.419261089619531,3.02543153024836,24.4393587464167,31
"3752","783-FAO-51-33",0.584052376192689,3.50319914373351,24.4373091564695,50
"3753","13750-FAO-37-38",1.72786676685995,0.189600767065526,24.4196618235519,8
"3754","14574-FAO-37-33",0.648302841116781,1.26797111528753,24.3300337005985,20
"3755","3071-FAO-31-45",0.430243990270922,3.43912061477194,24.3298975752365,36
"3756","407-FAO-41-34",0.911803470721858,1.3528110689591,24.3210805250328,30
"3757","15380-FAO-37-42",0.790111226162233,1.25086804531233,24.2835128033966,24
"3758","341-FAO-41-42",0.790111226162233,1.25086804531233,24.2835128033966,24
"3759","2810-FAO-37-33",0.86013347458022,1.4843140253538,24.2811947833718,31
"3760","3515-FAO-27-23",1.79692299965145,0.390363737961656,24.2353884983873,17
"3761","13856-FAO-34-34",1.11936586417166,0.849779556356268,24.1796215154492,23
"3762","1232-FAO-41-38",0.851679776897624,5.02942498617895,24.0459840449152,103
"3763","11487-FAO-27-25",1.60960620300029,1.18958713178535,24.0238129089288,46
"3764","12249-FAO-61-33",0.534763633124097,4.45180035686819,23.9429308118192,57
"3765","8886-FAO-31-38",0.953753710150355,4.82560025560177,23.9003962849017,110
"3766","11745-FAO-51-33",0.896813802196948,2.67574577984496,23.753506150773,57
"3767","2954-FAO-27-43",0.273942587823373,4.00263153528731,23.7119997229822,26
"3768","11755-FAO-51-33",0.839696081383967,1.20829572814409,23.6546145244729,24
"3769","2230-FAO-87-33",0.700930529328701,6.16513895198678,23.6038217428131,102
"3770","286-FAO-41-34",0.774667996677467,0.495107633262818,23.4653627717901,9
"3771","17074-FAO-67-31",0.717159868527947,5.12230092885173,23.4108608263656,86
"3772","Lumped-Little tunny(=Atl.black skipj)-FaoRegion27",0.587548967738782,0.803504213081846,23.3002434799167,11
"3773","2769-FAO-37-33",0.598307218747594,0.935775767751931,23.2192033352722,13
"3774","14305-FAO-34-33",0.800139633327673,3.02784765833865,23.1146980011516,56
"3775","12828-FAO-51-33",1.04315438965179,3.32073573945621,23.0944211192125,80
"3776","Lumped-Marlins,sailfishes,etc. nei-FaoRegion37",0.5485,2.84350823380832,23.0818906216905,36
"3777","10891-FAO-27-31",0.955159847865124,3.00187082056523,23.0184395297595,66
"3778","3087-FAO-31-33",0.463986178660485,2.62471976856048,22.9916450038908,28
"3779","8021-FAO-34-38",0.991365243710109,1.75507975369624,22.989495778482,40
"3780","3116-FAO-87-33",0.512636787217635,2.37832507006161,22.965560495963,28
"3781","15156-FAO-34-33",0.537023558245931,1.45973166552549,22.9618110111925,18
"3782","14679-FAO-61-24",1.31511764277277,1.0289110231353,22.9096930160739,31
"3783","15177-FAO-34-33",0.800139633327673,3.02784765833865,22.7019355368453,55
"3784","14585-FAO-37-34",1.02372301037548,0.517,22.6729608363074,12
"3785","61-FAO-37-38",1.22248366039066,0.868880310492278,22.5947854977233,24
"3786","13846-FAO-34-33",0.570990876303716,3.41183884805286,22.5857750206867,44
"3787","15101-FAO-57-57",1.46411495534354,0.454176560153337,22.5575207501111,15
"3788","13743-FAO-37-38",0.488384183896562,1.09093886255732,22.522637246314,12
"3789","14501-FAO-27-31",0.300363426702835,2.21762841619248,22.5193282186676,15
"3790","17073-FAO-67-31",0.530243888413223,5.53412385916518,22.491550174735,66
"3791","14236-FAO-34-31",0.444002809302392,2.30429410897324,22.4804090063015,23
"3792","11572-FAO-27-38",1.59109736120538,0.251760866760199,22.4676437420397,9
"3793","9681-FAO-81-38",1.78918997092439,0.27451483497522,22.3959975355191,11
"3794","13354-FAO-51-42",0.790111226162233,1.25086804531233,22.2598867364469,22
"3795","13372-FAO-51-43",0.308490971804419,2.80950777139461,21.92203690734,19
"3796","11370-FAO-27-57",1.51555383515602,0.391910688451952,21.8869313846694,13
"3797","13053-FAO-51-57",1.51555383515602,0.391910688451952,21.8869313846694,13
"3798","17037-FAO-77-57",1.51555383515602,0.391910688451952,21.8869313846694,13
"3799","16570-FAO-41-38",0.991365243710109,1.75507975369624,21.8400209895579,38
"3800","9140-FAO-37-38",0.991365243710109,1.75507975369624,21.8400209895579,38
"3801","3925-FAO-27-31",0.391996295323011,2.57186179852614,21.8219265955761,22
"3802","7810-FAO-27-23",0.570306000753229,0.402711315123572,21.7704913399976,5
"3803","2753-FAO-37-33",1.3463330256385,1.12706770760202,21.7476048822103,33
"3804","8006-FAO-34-38",0.953753710150355,4.82560025560177,21.7276329862743,100
"3805","7777-FAO-51-33",0.93900815562261,7.85411296601845,21.694691305388,160
"3806","9177-FAO-34-31",0.786491896333259,3.06816531014133,21.5491595214685,52
"3807","10463-FAO-87-33",0.901951334660109,1.60005990892185,21.4803990227066,31
"3808","7987-FAO-34-35",0.621032335075934,1.68869874908863,21.4543876487976,30
"3809","4250-FAO-31-38",1.10826125316378,0.8,21.4299651207694,19
"3810","7573-FAO-71-33",0.674846130949454,2.07640646721048,21.4093814250506,30
"3811","11657-FAO-34-34",0.885507544981389,1.59175858970715,21.2839282696826,30
"3812","11472-FAO-27-33",0.802743796770606,1.99151531742218,21.2675913920599,34
"3813","8695-FAO-34-33",0.570990876303716,3.41183884805286,21.0458358147308,41
"3814","9904-FAO-27-31",0.656614324946441,3.90961078975124,21.0353567574826,54
"3815","8017-FAO-34-45",0.42234169914104,3.38009093092553,21.0149764719197,30
"3816","7842-FAO-27-33",0.672933843457429,2.54625642586764,21.0100938415468,36
"3817","7779-FAO-51-33",0.534763633124097,4.45180035686819,21.0025708875607,50
"3818","8712-FAO-34-34",0.891885067631577,1.12127604236367,20.9989635147388,21
