,id,years,ConCat,mean,top,bot,rawbvb
1158,280,2004,280-2004,0.884816826,4.479194372,0.1753015,0.898142584
1159,293,1990,293-1990,0.865843916,3.191625514,0.250955744,0.85571752
1160,293,1991,293-1991,0.805043381,2.986540922,0.221025873,0.821281474
1161,293,1992,293-1992,0.851726084,3.64977814,0.195839163,0.875324768
1162,293,1993,293-1993,0.81522206,3.985425798,0.187273781,0.814392763
1163,293,1994,293-1994,0.765746327,3.404668849,0.137535273,0.732002211
1164,293,1995,293-1995,0.802237968,4.067258202,0.146768347,0.809333209
1165,293,1996,293-1996,0.716269556,2.822295533,0.14771505,0.696599522
1166,293,1997,293-1997,0.624499741,3.064243231,0.137109661,0.630364156
1167,293,1998,293-1998,0.626437989,3.165879679,0.120620919,0.595004753
1168,293,1999,293-1999,0.588388436,2.68438202,0.124601086,0.573345687
1169,293,2000,293-2000,0.645017718,2.971018016,0.123455095,0.598932527
1170,293,2001,293-2001,0.579523658,2.428539159,0.13080591,0.573354501
1171,293,2002,293-2002,0.548154423,2.931520422,0.114097497,0.546989437
1172,293,2003,293-2003,0.522829727,2.460628104,0.095731528,0.531969051
1173,293,2004,293-2004,0.541527601,2.547910036,0.093015808,0.535152305
1174,293,2005,293-2005,0.612167654,3.642645841,0.110137501,0.59141312
1175,293,2006,293-2006,0.713748909,3.806202981,0.139454372,0.713461163
1176,293,2007,293-2007,0.765935475,5.053322471,0.122653813,0.743641784
1177,296,1995,296-1995,1.244140425,3.583738034,0.359685339,1.179895267
1178,296,1996,296-1996,1.12009261,3.332565922,0.375365548,1.125863917
1179,296,1997,296-1997,0.869756672,4.333375484,0.191627277,0.898826061
1180,296,1998,296-1998,1.100848595,2.858833246,0.424042658,1.101409511
1181,296,1999,296-1999,0.991646591,2.558835467,0.35102489,0.976213527
1182,296,2000,296-2000,1.249844966,3.047958869,0.502748635,1.253865855
1183,296,2001,296-2001,1.457206858,3.503961681,0.559965626,1.43227798
1184,296,2002,296-2002,0.875828748,4.14943114,0.157621928,0.853418446
1185,296,2003,296-2003,0.640978123,3.89830616,0.146202852,0.637622252
1186,296,2004,296-2004,0.653493439,3.133861652,0.114056345,0.665884059
1187,296,2005,296-2005,0.488270369,3.035326218,0.088613234,0.49606746
1188,296,2006,296-2006,0.490445235,2.547916478,0.08322414,0.501503555
1189,298,1986,298-1986,0.97075357,3.543957196,0.264060903,0.995225496
1190,298,1987,298-1987,0.87719087,2.846085905,0.273948953,0.910860936
1191,298,1988,298-1988,0.825792511,12.6584561,0.045790064,0.797451889
1192,298,1989,298-1989,0.719559018,9.77579972,0.032923126,0.732990329
1193,298,1990,298-1990,0.692282301,9.426396987,0.044106452,0.710894222
1194,298,1991,298-1991,0.662165004,8.87986881,0.05057054,0.684736068
1195,298,1992,298-1992,0.624767767,9.904160364,0.047305172,0.672125843
1196,298,1993,298-1993,0.681196171,10.94212616,0.042999683,0.697855377
1197,298,1994,298-1994,0.728380845,11.55654959,0.045475707,0.702949624
1198,298,1995,298-1995,0.71556991,12.97585912,0.04014937,0.676578824
1199,298,1996,298-1996,0.619300302,7.847597513,0.051288162,0.632863751
1200,298,1997,298-1997,0.603409235,8.069990626,0.045337844,0.612267839
1201,298,1998,298-1998,0.614393526,8.780013608,0.052958528,0.601723305
1202,298,1999,298-1999,0.560450932,7.429741973,0.049560726,0.569502891
1203,298,2000,298-2000,0.531999196,5.430635041,0.037769889,0.537080479
1204,298,2001,298-2001,0.579780077,5.97295452,0.046481907,0.547493074
1205,298,2002,298-2002,0.547481929,7.739484359,0.043184661,0.560833042
1206,298,2003,298-2003,0.562097378,6.552589559,0.039049471,0.564358368
1207,298,2004,298-2004,0.571780096,3.927078649,0.094151959,0.560336096
1208,298,2005,298-2005,0.494164252,3.706384847,0.078850838,0.550733594
1209,298,2006,298-2006,0.543650853,3.553435301,0.082142282,0.533994815
1210,309,1999,309-1999,1.017055199,2.869798253,0.372617843,1.041407659
1211,309,2000,309-2000,0.948669492,2.312922277,0.393890219,0.939936922
1212,309,2001,309-2001,0.626652898,3.28894636,0.135501289,0.664121661
1213,309,2002,309-2002,0.685819842,3.394231712,0.134266526,0.655580811
1214,309,2003,309-2003,1.057082278,2.725099802,0.394670324,1.0438703
1215,309,2004,309-2004,1.296685671,2.830477166,0.554580196,1.290000956
1216,309,2005,309-2005,1.157036673,2.743422766,0.454868505,1.178257386
1217,309,2006,309-2006,0.778281702,4.461044285,0.142233201,0.777548484
1218,311,1988,311-1988,1.33578735,4.382747817,0.421529519,1.336539913
1219,311,1989,311-1989,1.005454252,3.394416317,0.273443719,0.997500339
1220,311,1990,311-1990,0.956032205,3.498443695,0.237502178,0.966577857
1221,311,1991,311-1991,0.817444468,3.378250469,0.224035372,0.832786025
1222,311,1992,311-1992,0.725525853,2.690242566,0.175901836,0.6891545
1223,311,1993,311-1993,0.581693917,2.802914848,0.123738259,0.612741742
1224,311,1994,311-1994,0.667637008,3.369848279,0.117034301,0.638021985
1225,311,1995,311-1995,0.586814444,3.164520901,0.123022821,0.602770363
1226,311,1996,311-1996,0.600126886,2.71810259,0.123582812,0.616240059
1227,311,1997,311-1997,0.644626303,2.914745799,0.139605173,0.674908954
1228,311,1998,311-1998,0.639516288,2.942215276,0.148349927,0.649652512
1229,311,1999,311-1999,0.670432473,3.024135187,0.132843577,0.681548322
1230,311,2000,311-2000,0.656916728,2.593809086,0.132645277,0.66094396
1231,311,2001,311-2001,0.589147475,3.029461905,0.137086287,0.604255549
1232,311,2002,311-2002,0.617409908,3.09580316,0.130536201,0.620497681
1233,311,2003,311-2003,0.561091615,3.014406558,0.11374834,0.55258958
1234,311,2004,311-2004,0.496856434,2.57995301,0.094836719,0.512796916
1235,311,2005,311-2005,0.469005362,2.763802556,0.079068999,0.479600868
1236,311,2006,311-2006,0.470018493,2.368277062,0.080454822,0.456684743
1237,312,1986,312-1986,1.216345613,4.180673563,0.353919945,1.244186134
1238,312,1987,312-1987,1.345013953,4.23667297,0.421867845,1.35340992
1239,312,1988,312-1988,1.028300236,3.212916714,0.3148769,1.059423268
1240,312,1989,312-1989,0.729969848,3.253413016,0.187185543,0.724922567
1241,312,1990,312-1990,0.873416899,3.402289293,0.224585932,0.851584552
1242,312,1991,312-1991,0.72451649,2.716322612,0.191298184,0.726782395
1243,312,1992,312-1992,0.875184494,3.684133059,0.217803507,0.878887625
1244,312,1993,312-1993,0.867290772,2.742533928,0.272937636,0.90758806
1245,312,1994,312-1994,0.878582514,5.128902225,0.179280668,0.876332533
1246,312,1995,312-1995,0.893152085,4.385660992,0.168006188,0.856898275
1247,312,1996,312-1996,0.862581105,3.620513629,0.175655916,0.811191977
1248,312,1997,312-1997,0.816872052,3.451382611,0.175296537,0.794638934
1249,312,1998,312-1998,0.688957732,3.201285236,0.164300163,0.703117254
1250,312,1999,312-1999,0.72158013,3.117997664,0.182357768,0.695052688
1251,312,2000,312-2000,0.675727383,3.030343006,0.149411181,0.697162927
1252,312,2001,312-2001,0.828187873,3.846504718,0.173749767,0.8288369
1253,312,2002,312-2002,0.70849782,3.555639201,0.152945384,0.734398551
1254,312,2003,312-2003,0.717300663,4.101688079,0.130749087,0.710215198
1255,312,2004,312-2004,0.665156986,3.491340864,0.134569232,0.7047576
1256,312,2005,312-2005,0.60826816,3.875496696,0.116289228,0.605419546
1257,312,2006,312-2006,0.719906514,3.778193859,0.148831935,0.693730451
1258,313,1965,313-1965,1.480572108,6.140591016,0.385580439,1.417949273
1259,313,1966,313-1966,1.419119347,4.329867558,0.394435039,1.424337719
1260,313,1967,313-1967,1.529956228,5.779680998,0.416771742,1.47721197
1261,313,1968,313-1968,1.580146256,5.370502109,0.434992931,1.520063306
1262,313,1969,313-1969,1.582741008,4.498842733,0.538213553,1.650048376
1263,313,1970,313-1970,1.598221728,4.523940138,0.586539258,1.65558182
1264,313,1971,313-1971,1.404620354,4.142772544,0.486450397,1.409550595
1265,313,1972,313-1972,1.443082969,4.263443437,0.504964074,1.449104639
1266,313,1973,313-1973,1.454229656,5.529871327,0.432684376,1.51673031
1267,313,1974,313-1974,1.368980153,4.415358051,0.406824746,1.347400473
1268,313,1975,313-1975,1.22830287,4.116139121,0.41228034,1.284463067
1269,313,1976,313-1976,1.306647964,4.131616994,0.418194678,1.297999955
1270,313,1977,313-1977,1.298675021,5.201778284,0.413948861,1.3493875
1271,313,1978,313-1978,1.314108673,4.595278229,0.371979564,1.327471375
1272,313,1979,313-1979,1.606600107,5.72267772,0.471865903,1.630951182
1273,313,1980,313-1980,1.463297627,7.245209364,0.266622053,1.504303841
1274,313,1981,313-1981,1.472302377,5.735298153,0.347047556,1.487119283
1275,313,1982,313-1982,1.652198867,7.497719878,0.347710473,1.612765451
1276,313,1983,313-1983,1.433408486,5.303460331,0.362931391,1.436252609
1277,313,1984,313-1984,1.461717945,5.170899536,0.436217176,1.524409687
1278,313,1985,313-1985,1.535116762,5.544104225,0.401351611,1.556098895
1279,313,1986,313-1986,1.581437019,5.346502577,0.454997527,1.570875162
1280,313,1987,313-1987,1.484238803,4.414400197,0.450087221,1.444934652
1281,313,1988,313-1988,1.423191359,4.185317749,0.45176653,1.404473896
1282,313,1989,313-1989,1.491801213,4.540240429,0.465362103,1.516616736
1283,313,1990,313-1990,1.404769293,5.371905287,0.383434975,1.401168546
1284,313,1991,313-1991,1.31464523,4.302465503,0.418172695,1.319560526
1285,313,1992,313-1992,1.139540202,3.331841944,0.372437655,1.129883864
1286,313,1993,313-1993,0.993046362,3.178664754,0.316868048,1.027330959
1287,313,1994,313-1994,1.010827461,3.256499679,0.300486435,0.980652917
1288,313,1995,313-1995,0.916756447,2.675176214,0.293495593,0.913235523
1289,313,1996,313-1996,0.808229224,3.968570514,0.17669361,0.828046843
1290,313,1997,313-1997,0.780823625,3.58512984,0.179488936,0.814589234
1291,313,1998,313-1998,0.762502879,3.345296285,0.16024277,0.765111534
1292,313,1999,313-1999,0.776080263,3.580643543,0.166739005,0.799758438
1293,313,2000,313-2000,0.797143803,3.956025799,0.189105541,0.817217528
1294,313,2001,313-2001,0.843805726,4.040672296,0.188087117,0.82057744
1295,313,2002,313-2002,0.761075372,3.947301175,0.144587644,0.769539341
1296,313,2003,313-2003,0.749376647,3.855180872,0.146148928,0.730828677
1297,313,2004,313-2004,0.686504052,3.623731074,0.124875735,0.700175716
1298,313,2005,313-2005,0.654980461,3.43470367,0.109370252,0.670537327
1299,313,2006,313-2006,0.66970513,3.685129233,0.115058722,0.676110109
1300,316,1965,316-1965,1.128424568,4.736503481,0.258934703,1.195427074
1301,316,1966,316-1966,2.048230201,6.70257366,0.56569829,2.081397159
1302,316,1967,316-1967,1.969954539,7.601034723,0.551141911,2.033128919
1303,316,1968,316-1968,2.265932507,7.038244846,0.630280742,2.140362218
1304,316,1969,316-1969,1.703488449,5.012957768,0.616898541,1.726983516
1305,316,1970,316-1970,1.19907223,3.232443048,0.44665326,1.23634672
1306,316,1971,316-1971,1.340262625,3.590651318,0.429060319,1.292670098
1307,316,1972,316-1972,1.243162554,3.612774421,0.431333112,1.232450323
1308,316,1973,316-1973,1.237493327,4.469764591,0.356580835,1.188764444
1309,316,1974,316-1974,1.214884031,3.58343911,0.302363125,1.149794623
1310,316,1975,316-1975,1.202553509,4.089260491,0.368176375,1.209059639
1311,316,1976,316-1976,1.180361193,3.980424566,0.346423504,1.125492776
1312,316,1977,316-1977,1.115286567,3.759806406,0.35293629,1.126076386
1313,316,1978,316-1978,1.193034129,3.512654439,0.375478059,1.197233209
1314,316,1979,316-1979,1.250882175,4.498280552,0.372442674,1.285871743
1315,316,1980,316-1980,1.075004737,5.719315661,0.216443791,1.088608073
1316,316,1981,316-1981,1.000503179,4.040462984,0.250394643,1.015039287
1317,316,1982,316-1982,1.130875015,4.382225044,0.254456398,1.175968215
1318,316,1983,316-1983,1.312874948,4.821358331,0.426069896,1.345514403
1319,316,1984,316-1984,1.480818727,4.983418307,0.470879633,1.496296645
1320,316,1985,316-1985,1.3272537,5.286028652,0.343360936,1.395107813
1321,316,1986,316-1986,1.133097682,4.169897353,0.304905225,1.115735417
1322,316,1987,316-1987,1.043375406,3.224731694,0.345460293,1.018091966
1323,316,1988,316-1988,1.122873578,3.390104088,0.327411028,1.123499788
1324,316,1989,316-1989,1.214530469,3.869770343,0.367599024,1.180763232
1325,316,1990,316-1990,1.711080133,6.519377352,0.490367847,1.765989548
1326,316,1991,316-1991,1.747458154,5.404958014,0.472997734,1.77993927
1327,316,1992,316-1992,1.563091653,5.089009643,0.519489899,1.554740368
1328,316,1993,316-1993,1.608181857,4.730110706,0.517142082,1.554607496
1329,316,1994,316-1994,1.545363041,4.636598277,0.506858693,1.549625198
1330,316,1995,316-1995,1.431580592,4.827071571,0.470462825,1.475411716
1331,316,1996,316-1996,1.151548051,3.445949934,0.384302141,1.180710929
1332,316,1997,316-1997,0.879338559,4.016770889,0.18569208,0.886075811
1333,316,1998,316-1998,0.951863006,2.411211613,0.351060646,0.971353108
1334,316,1999,316-1999,1.143873818,3.028513108,0.411573459,1.098701392
1335,316,2000,316-2000,1.13266553,2.937713819,0.435186987,1.142623062
1336,316,2001,316-2001,1.091739552,2.603489213,0.459711751,1.074600297
1337,316,2002,316-2002,0.940932467,2.29220582,0.39168848,0.938390215
1338,316,2003,316-2003,0.936486684,2.354869616,0.383028241,0.926937579
1339,316,2004,316-2004,0.954583397,2.200566609,0.399731451,0.954033332
1340,316,2005,316-2005,0.925401921,2.167458946,0.360484671,0.90845676
1341,316,2006,316-2006,0.804003345,4.08107856,0.168675458,0.810142112
1342,317,1990,317-1990,1.382306556,5.773154847,0.345329366,1.407802615
1343,317,1991,317-1991,1.596081298,4.994438708,0.433586083,1.57419186
1344,317,1992,317-1992,1.591318486,5.044584683,0.489442538,1.574029399
1345,317,1993,317-1993,1.718981387,5.919091011,0.590651887,1.626928235
1346,317,1994,317-1994,1.675063864,5.073723,0.540014466,1.655129612
1347,317,1995,317-1995,1.618276537,5.320736399,0.494860663,1.64031796
1348,317,1996,317-1996,1.785655755,5.110489228,0.613453303,1.770829244
1349,317,1997,317-1997,1.803762121,5.098982107,0.590579064,1.76897601
1350,317,1998,317-1998,1.379176087,3.318135744,0.546007614,1.331394985
1351,317,1999,317-1999,1.413681214,4.064551102,0.491158222,1.429566805
1352,317,2000,317-2000,1.242320345,3.169365237,0.529031626,1.272169343
1353,317,2001,317-2001,1.366571001,3.375848159,0.573522514,1.3934465
1354,317,2002,317-2002,1.694813554,3.867525833,0.700487606,1.680973332
1355,317,2003,317-2003,1.876118449,4.587880819,0.783209185,1.820445765
1356,317,2004,317-2004,1.740897368,4.204627743,0.70239574,1.733309869
1357,317,2005,317-2005,1.568860874,3.573130898,0.674716868,1.535094122
1358,317,2006,317-2006,1.500201494,3.783156467,0.576212347,1.505255271
1359,319,2001,319-2001,1.075182918,2.514096516,0.447279054,1.056391829
1360,319,2002,319-2002,0.933896769,2.185137464,0.412248532,0.944450103
1361,319,2003,319-2003,1.037052374,2.758721825,0.40610452,1.068790507
1362,319,2004,319-2004,1.078382809,2.464131647,0.485967726,1.099031269
1363,319,2005,319-2005,0.913268906,2.26026253,0.391983107,0.931174519
1364,319,2006,319-2006,0.82263284,4.450146733,0.17281448,0.807785705
