SpeciesCat_ISSCAAP_code,ISSCAAP_Category,Order,Family,Species_AFSIS,CommName
42,"Crabs, sea-spiders",BRACHYURA,Geryonidae,Geryonidae,"Deep-sea crabs, geryons nei"
42,"Crabs, sea-spiders",BRACHYURA,Geryonidae,Chaceon affinis,Deep-sea red crab
42,"Crabs, sea-spiders",BRACHYURA,Geryonidae,Chaceon eldorado,El Dorado shrimp
42,"Crabs, sea-spiders",BRACHYURA,Geryonidae,Geryon spp,Geryons nei
42,"Crabs, sea-spiders",BRACHYURA,Geryonidae,Chaceon fenneri,Golden deepsea crab
42,"Crabs, sea-spiders",BRACHYURA,Geryonidae,Chaceon karubar,Indonesian golden crab
42,"Crabs, sea-spiders",BRACHYURA,Geryonidae,Chaceon granulatus,Japanese golden crab
42,"Crabs, sea-spiders",BRACHYURA,Geryonidae,Geryon longipes,Mediterranean geryon
42,"Crabs, sea-spiders",BRACHYURA,Geryonidae,Chaceon bicolor,Pacific golden crab
42,"Crabs, sea-spiders",BRACHYURA,Geryonidae,Chaceon macphersoni,Pink geryon
42,"Crabs, sea-spiders",BRACHYURA,Geryonidae,Chaceon poupini,Polynesian golden crab
42,"Crabs, sea-spiders",BRACHYURA,Geryonidae,Chaceon quinquedens,Red crab
42,"Crabs, sea-spiders",BRACHYURA,Geryonidae,Chaceon notialis,Southwest Atlantic red crab
42,"Crabs, sea-spiders",BRACHYURA,Geryonidae,Chaceon maritae,West African geryon
42,"Crabs, sea-spiders",BRACHYURA,Goneplacidae,Carcinoplax longimanus,Long-armed crab
42,"Crabs, sea-spiders",BRACHYURA,Grapsidae,Pachygrapsus transversus,African matchbox crab
42,"Crabs, sea-spiders",BRACHYURA,Grapsidae,Sesarma sulcatum,Hairy matchbox crab
42,"Crabs, sea-spiders",BRACHYURA,Grapsidae,Grapsus grapsus,Lightfoot crab
42,"Crabs, sea-spiders",BRACHYURA,Grapsidae,Pachygrapsus marmoratus,Marbled rock crab
42,"Crabs, sea-spiders",BRACHYURA,Grapsidae,Grapsus albolineatus,Mottled crab
42,"Crabs, sea-spiders",BRACHYURA,Grapsidae,Grapsus tenuicrustatus,Natal lightfoot crab
42,"Crabs, sea-spiders",BRACHYURA,Grapsidae,Varuna litterata,Peregrine crab
42,"Crabs, sea-spiders",BRACHYURA,Grapsidae,Episesarma chengtongense,Pinkfingered vinegar crab
42,"Crabs, sea-spiders",BRACHYURA,Grapsidae,Goniopsis pelii,Purple mangrove crab
42,"Crabs, sea-spiders",BRACHYURA,Grapsidae,Goniopsis pulchra,Racer mangrove crab
42,"Crabs, sea-spiders",BRACHYURA,Grapsidae,Episesarma palawanense,Rathbun's vinegar crab
42,"Crabs, sea-spiders",BRACHYURA,Grapsidae,Metagrapsus messor,Shore crab
42,"Crabs, sea-spiders",BRACHYURA,Grapsidae,Episesarma singaporense,Singapore vinegar crab
42,"Crabs, sea-spiders",BRACHYURA,Grapsidae,Varuna yui,Sundaic paddler crab
42,"Crabs, sea-spiders",BRACHYURA,Grapsidae,Episesarma mederi,Thai vinegar crab
42,"Crabs, sea-spiders",BRACHYURA,Grapsidae,Plagusia tuberculata,Tuberculated light-foot crab
42,"Crabs, sea-spiders",BRACHYURA,Grapsidae,Episesarma versicolor,Violet vinegar crab
42,"Crabs, sea-spiders",BRACHYURA,Grapsidae,Grapsus adscensionis,
42,"Crabs, sea-spiders",BRACHYURA,Grapsidae,Neosarmatium meinerti,
42,"Crabs, sea-spiders",BRACHYURA,Homolidae,Homola barbata,Homole crab
42,"Crabs, sea-spiders",BRACHYURA,Homolidae,Paromola japonica,Japan. deep-water carrier crab
42,"Crabs, sea-spiders",BRACHYURA,Homolidae,Paromola cuvieri,Paromola
42,"Crabs, sea-spiders",BRACHYURA,Inachidae,Platymaia turbynei,
42,"Crabs, sea-spiders",BRACHYURA,Majidae,Mithrax spinosissimus,Channel-clinging crab
42,"Crabs, sea-spiders",BRACHYURA,Majidae,Schizophrys aspera,Common decorator crab
42,"Crabs, sea-spiders",BRACHYURA,Majidae,Mithrax armatus,Harbour spidercrab
42,"Crabs, sea-spiders",BRACHYURA,Majidae,Maja crispata,Lesser spider crab
42,"Crabs, sea-spiders",BRACHYURA,Majidae,Maja spp,Maja spider crabs nei
42,"Crabs, sea-spiders",BRACHYURA,Majidae,Maiopsis panamensis,Panamic spidercrab
42,"Crabs, sea-spiders",BRACHYURA,Majidae,Schizophrys dama,Pronghorn decorator crab
42,"Crabs, sea-spiders",BRACHYURA,Majidae,Chionoecetes opilio,Queen crab
42,"Crabs, sea-spiders",BRACHYURA,Majidae,Chionoecetes japonicus,Red snow crab
42,"Crabs, sea-spiders",BRACHYURA,Majidae,Jacquinotia edwardsii,Southern spider crab
42,"Crabs, sea-spiders",BRACHYURA,Majidae,Maja squinado,Spinous spider crab
42,"Crabs, sea-spiders",BRACHYURA,Majidae,Maja goltziana,Spiny spider crab
42,"Crabs, sea-spiders",BRACHYURA,Majidae,Chionoecetes bairdi,Tanner crab
42,"Crabs, sea-spiders",BRACHYURA,Majidae,Chionoecetes spp,Tanner crabs nei
42,"Crabs, sea-spiders",BRACHYURA,Majidae,Stenocionops ovata,Velvet spidercrab
42,"Crabs, sea-spiders",BRACHYURA,Menippidae,Pseudocarcinus gigas,Tasmanian giant crab
42,"Crabs, sea-spiders",BRACHYURA,Ocypodidae,Ocypode africana,African ghost crab
42,"Crabs, sea-spiders",BRACHYURA,Ocypodidae,Ocypode cordimanus,Common ghost crab
42,"Crabs, sea-spiders",BRACHYURA,Ocypodidae,Ocypode ceratophthalmus,Horned ghost crab
42,"Crabs, sea-spiders",BRACHYURA,Ocypodidae,Ucides occidentalis,Mangrove ghost crab
42,"Crabs, sea-spiders",BRACHYURA,Ocypodidae,Macrophtalmus depressus,Mud crab
42,"Crabs, sea-spiders",BRACHYURA,Ocypodidae,Ocypode rotundata,Rounded ghost crab
42,"Crabs, sea-spiders",BRACHYURA,Ocypodidae,Ucides cordatus,Swamp ghost crab
42,"Crabs, sea-spiders",BRACHYURA,Ocypodidae,Ocypode cursor,Tufted ghost crab
42,"Crabs, sea-spiders",BRACHYURA,Ocypodidae,Uca tangeri,West african fiddler crab
42,"Crabs, sea-spiders",BRACHYURA,Ocypodidae,Ocypode spp,
42,"Crabs, sea-spiders",BRACHYURA,Ocypodidae,Ocypode madagascariensis,
42,"Crabs, sea-spiders",BRACHYURA,Ocypodidae,Ocypode ryderi,
42,"Crabs, sea-spiders",BRACHYURA,Oregoniidae,Hyas coarctatus,Arctic lyre crab
42,"Crabs, sea-spiders",BRACHYURA,Oregoniidae,Hyas araneus,Atlantic lyre crab
42,"Crabs, sea-spiders",BRACHYURA,Oregoniidae,Hyas spp,"Toad, lyre crabs nei"
42,"Crabs, sea-spiders",BRACHYURA,Pilumnidae,Galene bispinosa,Square-shelled crab
42,"Crabs, sea-spiders",BRACHYURA,Pisidae,Libinia emarginata,Portly spider crab
42,"Crabs, sea-spiders",BRACHYURA,Plagusiidae,Percnon gibbesi,Nimble spray crab
42,"Crabs, sea-spiders",BRACHYURA,Plagusiidae,Plagusia depressa,Tidal spray crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Liocarcinus arcuatus,Arched swimming crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Charybdis annulata,Banded-legged swimming crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Callinectes amnicola,Bigfisted swimcrab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Portunus spinimanus,Blotched swimming crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Callinectes sapidus,Blue crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Portunus pelagicus,Blue swimming crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Liocarcinus depurator,Blue-leg swimcrab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Charybdis truncata,Blunt-toothed crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Callinectes bocourti,Blunttooth swimcrab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Callinectes spp,Callinectes swimcrabs nei
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Carcinus spp,Carcinus crabs nei
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Charybdis spp,Charybdis crabs nei
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Charybdis feriatus,Crucifix crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Callinectes arcuatus,Cuata swimcrab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Callinectes danae,Dana swimcrab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Portunus trituberculatus,Gazami crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Callinectes toxotes,Giant swimcrab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Callinectes pallidus,Gladiator swimcrab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Carcinus maenas,Green crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Scylla paramamosain,Green mud crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Charybdis hawaiensis,Hawaiian swimming crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Polybius henslowii,HenslowÍs swimming crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Scylla serrata,Indo-Pacific swamp crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Portunus gibbesii,Iridescent swimming crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Charybdis japonica,Japanese swimming crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Macropipus tuberculatus,Knobby swimcrab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Portunus hastatus,Lancer swimcrab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Callinectes similis,Lesser blue crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Charybdis longicollis,Lesser swimming crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Liocarcinus spp,Liocarcinus swimcrabs nei
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Callinectes maracaiboensis,Maracaibo swimcrab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Callinectes marginatus,Marbled swimcrab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Callinectes larvatus,Masked swimcrab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Carcinus aestuarii,Mediterranean shore crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Scylla olivacea,Orange mud crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Euphylax dovii,Pelagic swimcrab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Bathynectes piperitus,Peppermint swimcrab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Podophthalmus vigil,Periscope crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Portunus spp,Portunus swimcrabs nei
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Scylla tranquebarica,Purple mud crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Cronius ruber,Red swimcrab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Charybdis natator,Ridged swimming crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Euphylax robustus,Robustus swimcrab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Portunus asper,Rough swimcrab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Callinectes exasperatus,Rugose swimcrab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Ovalipes punctatus,Sand crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Arenaeus mexicanus,Sand swimcrab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Portunus validus,Senegalese smooth swimcrab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Callinectes rathbunae,Sharptooth swimcrab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Callinectes ornatus,Shelling crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Portumnus latipes,Slender swimcrab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Liocarcinus vernalis,Smooth swimcrab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Charybdis affinis,Smoothshelled swimming crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Charybdis miles,Soldier swimming crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Arenaeus cribrarius,Speckled swimcrab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Thalamita spinimana,Spiny claw swimming crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Charybdis hellerii,Spiny hands swimming crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Portunidae,"Swimming crabs, etc. nei"
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Portunus sanguinolentus,Threespot swimming crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Charybdis bimaculata,Two-spot swimming crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Charybdis anisodon,Twospined arm swimming crab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Necora puber,Velvet swimcrab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Callinectes bellicosus,Warrior swimcrab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Thalamita crenata,Wide front swimcrab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Liocarcinus corrugatus,Wrinkled swimcrab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Portunus xantusii,Xantus swimcrab
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Thalamita spp,
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Scylla spp,
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Portunus haanii,
42,"Crabs, sea-spiders",BRACHYURA,Portunidae,Ovalipes iridescens,
42,"Crabs, sea-spiders",BRACHYURA,Raninidae,Ranina ranina,Spanner crab
42,"Crabs, sea-spiders",BRACHYURA,Scorpaenidae,Geryon trispinosus,
42,"Crabs, sea-spiders",BRACHYURA,Xanthidae,Panopeus africanus,African mud crab
42,"Crabs, sea-spiders",BRACHYURA,Xanthidae,Carpilius corallinus,Batwing coral crab
42,"Crabs, sea-spiders",BRACHYURA,Xanthidae,Ozius tuberculosus,Beaded rock crab
42,"Crabs, sea-spiders",BRACHYURA,Xanthidae,Menippe mercenaria,Black stone crab
42,"Crabs, sea-spiders",BRACHYURA,Xanthidae,Hypothalassia armata,Champagne crab
42,"Crabs, sea-spiders",BRACHYURA,Xanthidae,Carpilius maculatus,Clown crab
42,"Crabs, sea-spiders",BRACHYURA,Xanthidae,Atergatopsis signatus,Giant egg crab
42,"Crabs, sea-spiders",BRACHYURA,Xanthidae,Homalaspis plana,Giant stone crab
42,"Crabs, sea-spiders",BRACHYURA,Xanthidae,Epixanthus dentatus,Longfingered peeler crab
42,"Crabs, sea-spiders",BRACHYURA,Xanthidae,Menippe nodifrons,Lumpy stone crab
42,"Crabs, sea-spiders",BRACHYURA,Xanthidae,Myomenippe hardwickii,Mangrove stone crab
42,"Crabs, sea-spiders",BRACHYURA,Xanthidae,Carpilius convexus,Marbled stone crab
42,"Crabs, sea-spiders",BRACHYURA,Xanthidae,Menippe rumphii,Maroon stone crab
42,"Crabs, sea-spiders",BRACHYURA,Xanthidae,Eriphia smithii,Orange-hand stone crab
42,"Crabs, sea-spiders",BRACHYURA,Xanthidae,Ozius verreauxii,Punched stone crab
42,"Crabs, sea-spiders",BRACHYURA,Xanthidae,Etisus utilis,Sawedged spooner
42,"Crabs, sea-spiders",BRACHYURA,Xanthidae,Eriphia sebana,Smooth redeyed crab
42,"Crabs, sea-spiders",BRACHYURA,Xanthidae,Etisus laevimanus,Smooth spooner
42,"Crabs, sea-spiders",BRACHYURA,Xanthidae,Myomenippe fornasinii,Smooth stone crab
42,"Crabs, sea-spiders",BRACHYURA,Xanthidae,Etisus dentatus,Spiny spooner
42,"Crabs, sea-spiders",BRACHYURA,Xanthidae,Etisus splendidus,Splendid spooner
42,"Crabs, sea-spiders",BRACHYURA,Xanthidae,Ozius guttatus,Spottedbelly rock crab
42,"Crabs, sea-spiders",BRACHYURA,Xanthidae,Menippe frontalis,Stridulating stone crab
42,"Crabs, sea-spiders",BRACHYURA,Xanthidae,Eriphia verrucosa,Warty crab
42,"Crabs, sea-spiders",BRACHYURA,Xanthidae,Xantho poressa,
42,"Crabs, sea-spiders",BRACHYURA,,Brachyura,Marine crabs nei
42,"Crabs, sea-spiders",,,Lithodes aequispinus,
73,Crocodiles and alligators,CROCODILIA,Crocodylidae,Osteolaemus tetraspis,African dwarf crocodile
73,Crocodiles and alligators,CROCODILIA,Crocodylidae,Alligator mississippiensis,American alligator
73,Crocodiles and alligators,CROCODILIA,Crocodylidae,Crocodylus acutus,American crocodile
73,Crocodiles and alligators,CROCODILIA,Crocodylidae,Crocodylus johnstoni,Australian crocodile
73,Crocodiles and alligators,CROCODILIA,Crocodylidae,Melanosuchus niger,Black caiman
73,Crocodiles and alligators,CROCODILIA,Crocodylidae,Caiman latirostris,Broad-nosed caiman
73,Crocodiles and alligators,CROCODILIA,Crocodylidae,Alligator sinensis,Chinese alligator
73,Crocodiles and alligators,CROCODILIA,Crocodylidae,Crocodylidae,Crocodiles and alligators nei
73,Crocodiles and alligators,CROCODILIA,Crocodylidae,Crocodylus rhombifer,Cuban crocodile
73,Crocodiles and alligators,CROCODILIA,Crocodylidae,Paleosuchus palpebrosus,Cuvier's Dwarf caiman
73,Crocodiles and alligators,CROCODILIA,Crocodylidae,Crocodylus porosus,Estuarine crocodile
73,Crocodiles and alligators,CROCODILIA,Crocodylidae,Tomistoma schlegelii,False gharial
73,Crocodiles and alligators,CROCODILIA,Crocodylidae,Gavialis gangeticus,Gharial
73,Crocodiles and alligators,CROCODILIA,Crocodylidae,Crocodylus moreletii,Morelet's crocodile
73,Crocodiles and alligators,CROCODILIA,Crocodylidae,Crocodylus palustris,Mugger crocodile
73,Crocodiles and alligators,CROCODILIA,Crocodylidae,Crocodylus novaeguineae,New Guinea crocodile
73,Crocodiles and alligators,CROCODILIA,Crocodylidae,Crocodylus niloticus,Nile crocodile
73,Crocodiles and alligators,CROCODILIA,Crocodylidae,Crocodylus intermedius,Orinoco crocodile
73,Crocodiles and alligators,CROCODILIA,Crocodylidae,Caiman yacare,Paraguayan caiman
73,Crocodiles and alligators,CROCODILIA,Crocodylidae,Crocodylus mindorensis,Philippine crocodile
73,Crocodiles and alligators,CROCODILIA,Crocodylidae,Crocodylus siamensis,Siamese crocodile
73,Crocodiles and alligators,CROCODILIA,Crocodylidae,Crocodylus cataphractus,Slender-snouted crocodile
73,Crocodiles and alligators,CROCODILIA,Crocodylidae,Paleosuchus trigonatus,Smooth-fronted caiman
73,Crocodiles and alligators,CROCODILIA,Crocodylidae,Caiman crocodilus,Spectacled caiman
NA,Definition,FALCONIFORMES,Accipitridae,Haliaeetus albicilla,White-tailed sea-eagle
NA,Definition,CICONIIFORMES,Alcidae,Fratercula arctica,Atlantic puffin
NA,Definition,CICONIIFORMES,Alcidae,Cepphus grylle,Black guillemot
NA,Definition,CICONIIFORMES,Alcidae,Uria aalge,Common murre
NA,Definition,CICONIIFORMES,Alcidae,Alle alle,Dovekie
NA,Definition,CICONIIFORMES,Alcidae,Alca torda,Razorbill
NA,Definition,CICONIIFORMES,Alcidae,Uria lomvia,Thick-billed murre
NA,Definition,CICONIIFORMES,Alcidae,Alcidae,
NA,Definition,ANSERIFORMES,Anatidae,Branta leucopsis,Barnacle goose
NA,Definition,ANSERIFORMES,Anatidae,Anser fabalis,Bean goose
NA,Definition,ANSERIFORMES,Anatidae,Melanitta nigra,Black scoter
NA,Definition,ANSERIFORMES,Anatidae,Branta bernicla,Brent goose
NA,Definition,ANSERIFORMES,Anatidae,Branta canadensis,Canada goose
NA,Definition,ANSERIFORMES,Anatidae,Somateria mollissima,Common eider
NA,Definition,ANSERIFORMES,Anatidae,Bucephala clangula,Common goldeneye
NA,Definition,ANSERIFORMES,Anatidae,Tadorna tadorna,Common shelduck
NA,Definition,ANSERIFORMES,Anatidae,Anas crecca,Common teal
NA,Definition,ANSERIFORMES,Anatidae,Anatidae,"Ducks, geese and swans nei"
NA,Definition,ANSERIFORMES,Anatidae,Anas penelope,Eurasian wigeon
NA,Definition,ANSERIFORMES,Anatidae,Mergus merganser,Goosander
NA,Definition,ANSERIFORMES,Anatidae,Aythya marila,Greater scaup
NA,Definition,ANSERIFORMES,Anatidae,Anser anser,Greylag goose
NA,Definition,ANSERIFORMES,Anatidae,Somateria spectabilis,King eider
NA,Definition,ANSERIFORMES,Anatidae,Clangula hyemalis,Long-tailed duck
NA,Definition,ANSERIFORMES,Anatidae,Anas platyrhynchos,Mallard
NA,Definition,ANSERIFORMES,Anatidae,Cygnus olor,Mute swan
NA,Definition,ANSERIFORMES,Anatidae,Anser brachyrhynchus,Pink-footed goose
NA,Definition,ANSERIFORMES,Anatidae,Mergus serrator,Red-breasted merganser
NA,Definition,ANSERIFORMES,Anatidae,Polysticta stelleri,Steller's eider
NA,Definition,ANSERIFORMES,Anatidae,Aythya fuligula,Tufted duck
NA,Definition,ANSERIFORMES,Anatidae,Melanitta fusca,White-winged scoter
NA,Definition,ANSERIFORMES,Anatidae,Cygnus cygnus,Whooper swan
NA,Definition,CICONIIFORMES,Arderidae,Ardea cinerea,Grey heron
NA,Definition,CICONIIFORMES,Chionididae,Chionis alba,Snowy sheathbill
NA,Definition,PROCELLARIIFORMES,Diomedeidae,Diomedeidae,Albatrosses nei
NA,Definition,PROCELLARIIFORMES,Diomedeidae,Diomedea amsterdamensis,Amsterdam Island albatross
NA,Definition,PROCELLARIIFORMES,Diomedeidae,Diomedea antipodensis,Antipodean albatross
NA,Definition,PROCELLARIIFORMES,Diomedeidae,Thalassarche chlororhynchos,Atlant. yellow-nosed albatross
NA,Definition,PROCELLARIIFORMES,Diomedeidae,Thalassarche melanophrys,Black-browed albatross
NA,Definition,PROCELLARIIFORMES,Diomedeidae,Phoebastria nigripes,Black-footed albatross
NA,Definition,PROCELLARIIFORMES,Diomedeidae,Thalassarche bulleri,Buller's albatross
NA,Definition,PROCELLARIIFORMES,Diomedeidae,Thalassarche impavida,Campbell albatross
NA,Definition,PROCELLARIIFORMES,Diomedeidae,Thalassarche eremita,Chatham Islands albatross
NA,Definition,PROCELLARIIFORMES,Diomedeidae,Diomedea gibsoni,Gibson's albatross
NA,Definition,PROCELLARIIFORMES,Diomedeidae,Thalassarche chrysostoma,Grey-headed albatross
NA,Definition,PROCELLARIIFORMES,Diomedeidae,Thalassarche carteri,Indian yellow-nosed albatross
NA,Definition,PROCELLARIIFORMES,Diomedeidae,Phoebastria immutabilis,Laysan albatross
NA,Definition,PROCELLARIIFORMES,Diomedeidae,Phoebetria palpebrata,Light-mantled sooty albatross
NA,Definition,PROCELLARIIFORMES,Diomedeidae,Diomedea sanfordi,Northern royal albatross
NA,Definition,PROCELLARIIFORMES,Diomedeidae,Thalassarche salvini,Salvin's albatross
NA,Definition,PROCELLARIIFORMES,Diomedeidae,Phoebastria albatrus,Short-tailed albatross
NA,Definition,PROCELLARIIFORMES,Diomedeidae,Thalassarche cauta,Shy albatross
NA,Definition,PROCELLARIIFORMES,Diomedeidae,Phoebetria fusca,Sooty albatross
NA,Definition,PROCELLARIIFORMES,Diomedeidae,Diomedea epomophora,Southern royal albatross
NA,Definition,PROCELLARIIFORMES,Diomedeidae,Diomedea dabbenena,Tristan albatross
NA,Definition,PROCELLARIIFORMES,Diomedeidae,Diomedea exulans,Wandering albatross
NA,Definition,PROCELLARIIFORMES,Diomedeidae,Phoebastria irrorata,Waved albatross
NA,Definition,PROCELLARIIFORMES,Diomedeidae,Thalassarche steadi,White-capped albatross
NA,Definition,SQUAMATA,Elapidae,Laticauda semifasciata,Erabu sea snake
NA,Definition,GAVIIFORMES,Gaviidae,Gavia arctica,Black-throated diver
NA,Definition,GAVIIFORMES,Gaviidae,Gavia immer,Great northern diver
NA,Definition,GAVIIFORMES,Gaviidae,Gavia stellata,Red-throated diver
NA,Definition,GAVIIFORMES,Gaviidae,Gavia adamsii,White-billed diver
NA,Definition,PROCELLARIIFORMES,Hydrobatidae,Fregetta spp,B/W bellied storm petrels nei
NA,Definition,PROCELLARIIFORMES,Hydrobatidae,Fregetta tropica,Black-bellied storm petrel
NA,Definition,PROCELLARIIFORMES,Hydrobatidae,Hydrobates pelagicus,European storm-petrel
NA,Definition,PROCELLARIIFORMES,Hydrobatidae,Oceanodroma leucorhoa,Leach's storm-petrel
NA,Definition,PROCELLARIIFORMES,Hydrobatidae,Pelagodroma marina,White-faced storm petrel
NA,Definition,PROCELLARIIFORMES,Hydrobatidae,Oceanites oceanicus,Wilson's storm petrel
NA,Definition,SQUAMATA,Hydrophiidae,Hydrophis cyanocinctus,Annulated sea snake
NA,Definition,SQUAMATA,Hydrophiidae,Enhydrina schistosa,Beaked sea snake
NA,Definition,SQUAMATA,Hydrophiidae,Pelamis platurus,Pelagic sea snake
NA,Definition,SQUAMATA,Hydrophiidae,Lapemis curtus,Short sea snake
NA,Definition,SQUAMATA,Hydrophiidae,Microcephalophis gracilis,Small-headed sea snake
NA,Definition,SQUAMATA,Hydrophiidae,Astrotia stokesii,Stokes' sea snake
