SystemName,WorldRegion,Country,ProgramName,SystemID,MarineFreshwater,CatchShareProgram,SpeciesID,CatchShareSpp,Genus,Species,RegionFAO,Landings2005,LandingsUnit2005,LandingsURL2005,Landings2006,LandingsUnit2006,LandingsURL2006,Landings2007,LandingsUnit2007,LandingsURL2007,Landings2008,LandingsUnit2008,LandingsURL2008,Landings2009,LandingsUnit2009,LandingsURL2009,Landings2010,LandingsUnit2010,LandingsURL2010,Landings2011,LandingsUnit2011,LandingsURL2011,Landings2012,LandingsUnit2012,LandingsURL2012,FullCS
United States Pacific Coast Groundfish Program,Americas,United States of America,US Pacific Coast Groundfish Limited Entry Trawl Individual Fishing Quota Program,AY,Marine,Yes,996,Yes,Sebastes,reedi,77,see arrowtooth flounder,,,see arrowtooth flounder,,,see arrowtooth flounder,,,see arrowtooth flounder,,,see arrowtooth flounder,,,see arrowtooth flounder,,,0.375929,Metric Tons,http://www.nwfsc.noaa.gov/research/divisions/fram/observer/species_management.cfm,NA,,,Y
United States Pacific Coast Groundfish Program,Americas,United States of America,US Pacific Coast Groundfish Limited Entry Trawl Individual Fishing Quota Program,AY,Marine,Yes,997,Yes,Sebastes,flavidus,77,see arrowtooth flounder,,,see arrowtooth flounder,,,see arrowtooth flounder,,,see arrowtooth flounder,,,see arrowtooth flounder,,,see arrowtooth flounder,,,314.251111,Metric Tons,http://www.nwfsc.noaa.gov/research/divisions/fram/observer/species_management.cfm,"1,667,700",Pounds,http://www.nwr.noaa.gov/publications/fishery_management/trawl_program/analytical%20docs/year2report-april2013.pdf,Y
Sri Lankan TURF System,Asia,Sri Lanka,Sri Lankan Negombo Estuary Stake-Seine Fishery Cooperative,BF,Marine,Yes,1039,Yes,Penaeus,indicus,57,,,,,,,,,,,,,,,,,,,,,,,,,
Swedish TURF Sytem,Europe,Sweden,Swedish Gullmar Fjord Cooperative,CT,Marine,Yes,1040,Yes,Pandalus,borealis,27,,,,9,Metric Tons,Eggert & Ulmestrand 2008 - need title and url,,,,,,,,,,,,,,,,,,,
British Columbia Catch Share System,Americas,Canada,Canadian British Columbia Roe Herring Fishery,AI,Marine,Yes,1055,Yes,Clupea,harengus pallasi,67,,,,,,,,,,10500,Metric Tons,http://www.env.gov.bc.ca/omfd/fishstats/graphs-tables/herring.html,11600,Metric Tons,http://www.env.gov.bc.ca/omfd/fishstats/graphs-tables/herring.html,9300,Metric Tons,http://www.env.gov.bc.ca/omfd/fishstats/graphs-tables/herring.html,,,,,,,
French Catch Share System,Europe,France,French Atlantic Bluefin Tuna Individual Vessel Quota Program,BO,Marine,Yes,1056,Yes,Thunnus,thynnus,27,,,,,,,10787,Metric Tons,http://www.iccat.es/en/t1.asp,2922,Metric Tons,http://www.iccat.es/en/t1.asp,3453,Metric Tons,http://www.iccat.es/en/t1.asp,1982,Metric Tons,http://www.iccat.es/en/t1.asp,,,,,,,
Italian Catch Share System,Europe,Italy,Italian Atlantic Bluefin Tuna Individual Vessel Quota Program,BY,Marine,Yes,1057,Yes,Thunnus,thynnus,37,,,,,,,4621,Metric Tons,http://www.iccat.es/en/t1.asp,2219,Metric Tons,http://www.iccat.es/en/t1.asp,2676,Metric Tons,http://www.iccat.es/en/t1.asp,891,Metric Tons,http://www.iccat.es/en/t1.asp,,,,,,,
Spanish Catch Share System,Europe,Spain,Spanish Atlantic Bluefin Tuna Individual Vessel Quota Program,CP,Marine,Yes,1059,Yes,Thunnus,thynnus,27,,,,,,,5669,Metric Tons,http://www.iccat.es/en/t1.asp,5395,Metric Tons,http://www.iccat.es/en/t1.asp,4169,Metric Tons,http://www.iccat.es/en/t1.asp,2593,Metric Tons,http://www.iccat.es/en/t1.asp,,,,,,,
Maltese Catch Share System,Europe,Malta,Maltese Bluefin Tuna Fishery,CC,Marine,Yes,2002,Yes,Thunnus,thynnus,37,301,Metric Tons,http://nso.gov.mt/statdoc/document_file.aspx?id=3014,227,Metric Tons,http://nso.gov.mt/statdoc/document_file.aspx?id=3014,124,Metric Tons,http://nso.gov.mt/statdoc/document_file.aspx?id=3014,142,Metric Tons,http://nso.gov.mt/statdoc/document_file.aspx?id=3014,185,Metric Tons,http://nso.gov.mt/statdoc/document_file.aspx?id=3014,,,,,,,,,,
Dutch Catch Share System,Europe,Netherlands,Dutch Cutter (Beam Trawl) Individual Transferable Quota,CE,Marine,Yes,2003,Yes,Argentina,silus,27,,,,,,,,,,,,,1790,Metric Tons,http://pvis.nl/fileadmin/user_upload/pvis/Documenten/Publicaties/Viris_visquota_2009.pdf,2903,Metric Tons,http://pvis.nl/fileadmin/user_upload/pvis/Documenten/Publicaties/Viris_visquota_2010.pdf,3060,Metric Tons,http://www.pvis.nl/publicaties/feiten_en_cijfers/quota/,,,,
Portugese Catch Share System,Europe,Portugal,Portuguese Swordfish Fishery,CK,Marine,Yes,2004,Yes,Xiphias,gladius,27,,,,,,,,,,,,,293.1,Metric Tons,http://www.dgpa.min-agricultura.pt/xportal/xmain?xpid=dgpa&xpgid=detPublicacao&detPublicacao_qry=boui=224736,274.4,Metric Tons,http://www.dgpa.min-agricultura.pt/xportal/xmain?xpid=dgpa&xpgid=detPublicacao&detPublicacao_qry=boui=224736,,,,,,,
Norwegian Catch Share System,Europe,Norway,Norwegian Ocean-Going Fleet,CG,Marine,Yes,2032,Yes,Pollachius,virens,27,,,,,,,,,,,,,,,,,,,142331,Metric Tons,http://www.fiskeridir.no/register/fartoyreg/?m=frtykvote&f=1,,,,
Norwegian Catch Share System,Europe,Norway,Norwegian Ocean-Going Fleet,CG,Marine,Yes,2033,Yes,Argentina,silus,27,,,,,,,,,,,,,,,,,,,11312,Metric Tons,http://www.fiskeridir.no/register/fartoyreg/?m=frtykvote&f=1,,,,
Portugese Catch Share System,Europe,Portugal,Portuguese NAFO Individual Vessel Quotas,CK,Marine,Yes,2034,Yes,Urophycis,tenuis,27,,,,,,,,,,,,,24.4,Metric Tons,http://www.dgpa.min-agricultura.pt/xportal/xmain?xpid=dgpa&xpgid=detPublicacao&detPublicacao_qry=boui=224739,16.3,Metric Tons,http://www.dgpa.min-agricultura.pt/xportal/xmain?xpid=dgpa&xpgid=detPublicacao&detPublicacao_qry=boui=224739,,,,,,,
Portugese Catch Share System,Europe,Portugal,Portuguese NAFO Individual Vessel Quotas,CK,Marine,Yes,2035,Yes,Sebastes,spp.,27,,,,,,,,,,,,,1031.4,Metric Tons,http://www.dgpa.min-agricultura.pt/xportal/xmain?xpid=dgpa&xpgid=detPublicacao&detPublicacao_qry=boui=224740,10606.9,Metric Tons,http://www.dgpa.min-agricultura.pt/xportal/xmain?xpid=dgpa&xpgid=detPublicacao&detPublicacao_qry=boui=224740,,,,,,,
Portugese Catch Share System,Europe,Portugal,Portuguese NAFO Individual Vessel Quotas,CK,Marine,Yes,2036,Yes,Amblyraja,radiata,27,,,,,,,,,,,,,1047,Metric Tons,http://www.dgpa.min-agricultura.pt/xportal/xmain?xpid=dgpa&xpgid=detPublicacao&detPublicacao_qry=boui=224741,300,Metric Tons,http://www.dgpa.min-agricultura.pt/xportal/xmain?xpid=dgpa&xpgid=detPublicacao&detPublicacao_qry=boui=224741,,,,,,,
United Kingdom Catch Share System,Europe,United Kingdom,United Kingdom English Catch Quota Pilot Program,CU,Marine,Yes,2037,Yes,Gadus,morhua,27,,,,,,,,,,,,,,,,,,,288.827,Metric Tons,http://www.marinemanagement.org.uk/fisheries/monitoring/documents/cqt_interim.pdf,,,,
United Kingdom Catch Share System,Europe,United Kingdom,United Kingdom English Catch Quota Pilot Program,CU,Marine,Yes,2038,Yes,Solea,spp.,27,,,,,,,,,,,,,,,,,,,17.301,Metric Tons,http://www.marinemanagement.org.uk/fisheries/monitoring/documents/cqt_interim.pdf,,,,
United Kingdom Catch Share System,Europe,United Kingdom,United Kingdom English Catch Quota Pilot Program,CU,Marine,Yes,2039,Yes,Pleuronectes,platessa,27,,,,,,,,,,,,,,,,,,,10.82,Metric Tons,http://www.marinemanagement.org.uk/fisheries/monitoring/documents/cqt_interim.pdf,,,,
United Kingdom Catch Share System,Europe,United Kingdom,United Kingdom English Catch Quota Pilot Program,CU,Marine,Yes,2040,Yes,Lophius,litulon,27,,,,,,,,,,,,,,,,,,,19.647,Metric Tons,http://www.marinemanagement.org.uk/fisheries/monitoring/documents/cqt_interim.pdf,,,,
Icelandic Catch Share System,Europe,Iceland,Icelandic Individual Transferable Quota System,BV,Marine,Yes,2041,Yes,Scomber,scombrus,27,,,,,,,,,,,,,116160,Metric Tons,http://www.neafc.org/system/files/catch_info_2009_final_from_am2010-43.pdf,121000,Metric Tons,http://www.fisheries.is/main-species/pelagic-fishes/atlantic-mackerel/,,,,,,,
Argentinian Catch Share System,Americas,Argentina,Argentine Individual Transferable Quota Program,AG,Marine,Yes,2042,Yes,Merluccius,hubbsi,41,,,,,,,,,,,,,,,,82665.2,Metric Tons,http://www.minagri.gob.ar/site/pesca/pesca_maritima/02-desembarques/lectura.php?imp=1&tabla=especie_mes_2010,70562,Metric Tons,http://www.minagri.gob.ar/site/pesca/pesca_maritima/02-desembarques/lectura.php?imp=1&tabla=especie_mes_2011,,,,
Argentinian Catch Share System,Americas,Argentina,Argentine Individual Transferable Quota Program,AG,Marine,Yes,2043,Yes,Dissostichus,eleginoides,41,,,,,,,,,,,,,,,,2236.2,Metric Tons,http://www.minagri.gob.ar/site/pesca/pesca_maritima/02-desembarques/lectura.php?imp=1&tabla=especie_mes_2010,2989.7,Metric Tons,http://www.minagri.gob.ar/site/pesca/pesca_maritima/02-desembarques/lectura.php?imp=1&tabla=especie_mes_2011,,,,
Argentinian Catch Share System,Americas,Argentina,Argentine Individual Transferable Quota Program,AG,Marine,Yes,2044,Yes,Macruronus,magellanicus,41,,,,,,,,,,,,,,,,11636.4,Metric Tons,http://www.minagri.gob.ar/site/pesca/pesca_maritima/02-desembarques/lectura.php?imp=1&tabla=especie_mes_2010,3520.1,Metric Tons,http://www.minagri.gob.ar/site/pesca/pesca_maritima/02-desembarques/lectura.php?imp=1&tabla=especie_mes_2011,,,,
Argentinian Catch Share System,Americas,Argentina,Argentine Individual Transferable Quota Program,AG,Marine,Yes,2045,Yes,Micromesistius,australis,41,,,,,,,,,,,,,,,,245093.5,Metric Tons,http://www.minagri.gob.ar/site/pesca/pesca_maritima/02-desembarques/lectura.php?imp=1&tabla=especie_mes_2010,241480.9,Metric Tons,http://www.minagri.gob.ar/site/pesca/pesca_maritima/02-desembarques/lectura.php?imp=1&tabla=especie_mes_2011,,,,
British Columbia Integrated Groundfish Program,Americas,Canada,Canadian British Columbia Groundfish Hook and Line Dogfish Fishery,AJ,Marine,Yes,2046,Yes,Hippoglossus,stenolepis,67,,,,,,,,,,219791,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2008-2009_Hook_Line_Catch_Summary_Report.pdf,203487,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2009-2010_Hook_Line_Catch_Summary_Report.pdf,139736,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2010-2011_Hook_Line_Catch_Summary_Report.pdf,,,,,,,
British Columbia Integrated Groundfish Program,Americas,Canada,Canadian British Columbia Groundfish Hook and Line Dogfish Fishery,AJ,Marine,Yes,2047,Yes,Anoplopoma,fimbria,67,,,,,,,,,,16351,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2008-2009_Hook_Line_Catch_Summary_Report.pdf,6311,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2009-2010_Hook_Line_Catch_Summary_Report.pdf,17635,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2010-2011_Hook_Line_Catch_Summary_Report.pdf,,,,,,,
British Columbia Integrated Groundfish Program,Americas,Canada,Canadian British Columbia Groundfish Hook and Line Dogfish Fishery,AJ,Marine,Yes,2048,Yes,Ophiodon,elongates,67,,,,,,,,,,132123,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2008-2009_Hook_Line_Catch_Summary_Report.pdf,58315,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2009-2010_Hook_Line_Catch_Summary_Report.pdf,36448,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2010-2011_Hook_Line_Catch_Summary_Report.pdf,,,,,,,
British Columbia Integrated Groundfish Program,Americas,Canada,Canadian British Columbia Groundfish Hook and Line Dogfish Fishery,AJ,Marine,Yes,2049,Yes,Sebastes,pinniger,67,,,,,,,,,,2551,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2008-2009_Hook_Line_Catch_Summary_Report.pdf,5503,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2009-2010_Hook_Line_Catch_Summary_Report.pdf,2295,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2010-2011_Hook_Line_Catch_Summary_Report.pdf,,,,,,,
British Columbia Integrated Groundfish Program,Americas,Canada,Canadian British Columbia Groundfish Hook and Line Dogfish Fishery,AJ,Marine,Yes,2050,Yes,Sebastes,brevispinis,67,,,,,,,,,,1065,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2008-2009_Hook_Line_Catch_Summary_Report.pdf,1188,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2009-2010_Hook_Line_Catch_Summary_Report.pdf,522,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2010-2011_Hook_Line_Catch_Summary_Report.pdf,,,,,,,
British Columbia Integrated Groundfish Program,Americas,Canada,Canadian British Columbia Groundfish Hook and Line Dogfish Fishery,AJ,Marine,Yes,2051,Yes,Sebastes,ruberrimus,67,,,,,,,,,,28703,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2008-2009_Hook_Line_Catch_Summary_Report.pdf,33558,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2009-2010_Hook_Line_Catch_Summary_Report.pdf,14877,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2010-2011_Hook_Line_Catch_Summary_Report.pdf,,,,,,,
British Columbia Integrated Groundfish Program,Americas,Canada,Canadian British Columbia Groundfish Hook and Line Dogfish Fishery,AJ,Marine,Yes,2052,Yes,Sebastes,maliger,67,,,,,,,,,,20446,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2008-2009_Hook_Line_Catch_Summary_Report.pdf,24362,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2009-2010_Hook_Line_Catch_Summary_Report.pdf,14767,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2010-2011_Hook_Line_Catch_Summary_Report.pdf,,,,,,,
British Columbia Integrated Groundfish Program,Americas,Canada,Canadian British Columbia Groundfish Hook and Line Dogfish Fishery,AJ,Marine,Yes,2053,Yes,Sebastes,caurinus,67,,,,,,,,,,see quillback rockfish,,,see quillback rockfish,,,see quillback rockfish,,,,,,,,,
British Columbia Integrated Groundfish Program,Americas,Canada,Canadian British Columbia Groundfish Hook and Line Dogfish Fishery,AJ,Marine,Yes,2054,Yes,Sebastes,nebulosus,67,,,,,,,,,,see quillback rockfish,,,see quillback rockfish,,,see quillback rockfish,,,,,,,,,
British Columbia Integrated Groundfish Program,Americas,Canada,Canadian British Columbia Groundfish Hook and Line Dogfish Fishery,AJ,Marine,Yes,2055,Yes,Sebastes,nigrocinctus,67,,,,,,,,,,see quillback rockfish,,,see quillback rockfish,,,see quillback rockfish,,,,,,,,,
British Columbia Integrated Groundfish Program,Americas,Canada,Canadian British Columbia Groundfish Hook and Line Dogfish Fishery,AJ,Marine,Yes,2056,Yes,Sebastes,aleutianus,67,,,,,,,,,,535,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2008-2009_Hook_Line_Catch_Summary_Report.pdf,119,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2009-2010_Hook_Line_Catch_Summary_Report.pdf,255,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2010-2011_Hook_Line_Catch_Summary_Report.pdf,,,,,,,
British Columbia Integrated Groundfish Program,Americas,Canada,Canadian British Columbia Groundfish Hook and Line Dogfish Fishery,AJ,Marine,Yes,2057,Yes,Sebastes,borealis,67,,,,,,,,,,56,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2008-2009_Hook_Line_Catch_Summary_Report.pdf,20,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2009-2010_Hook_Line_Catch_Summary_Report.pdf,121,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2010-2011_Hook_Line_Catch_Summary_Report.pdf,,,,,,,
British Columbia Integrated Groundfish Program,Americas,Canada,Canadian British Columbia Groundfish Hook and Line Dogfish Fishery,AJ,Marine,Yes,2058,Yes,Sebastolobus,alascanus,67,,,,,,,,,,209,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2008-2009_Hook_Line_Catch_Summary_Report.pdf,81,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2009-2010_Hook_Line_Catch_Summary_Report.pdf,118,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2010-2011_Hook_Line_Catch_Summary_Report.pdf,,,,,,,
British Columbia Integrated Groundfish Program,Americas,Canada,Canadian British Columbia Groundfish Hook and Line Halibut Fishery,AJ,Marine,Yes,2059,Yes,Anoplopoma,fimbria,67,,,,,,,,,,22887,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2008-2009_Hook_Line_Catch_Summary_Report.pdf,21603,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2009-2010_Hook_Line_Catch_Summary_Report.pdf,20991,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2010-2011_Hook_Line_Catch_Summary_Report.pdf,,,,,,,
British Columbia Integrated Groundfish Program,Americas,Canada,Canadian British Columbia Groundfish Hook and Line Halibut Fishery,AJ,Marine,Yes,2060,Yes,Squalus,acanthias,67,,,,,,,,,,337223,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2008-2009_Hook_Line_Catch_Summary_Report.pdf,293089,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2009-2010_Hook_Line_Catch_Summary_Report.pdf,261189,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2010-2011_Hook_Line_Catch_Summary_Report.pdf,,,,,,,
British Columbia Integrated Groundfish Program,Americas,Canada,Canadian British Columbia Groundfish Hook and Line Halibut Fishery,AJ,Marine,Yes,2061,Yes,Ophiodon,elongates,67,,,,,,,,,,47072,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2008-2009_Hook_Line_Catch_Summary_Report.pdf,59339,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2009-2010_Hook_Line_Catch_Summary_Report.pdf,41318,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2010-2011_Hook_Line_Catch_Summary_Report.pdf,,,,,,,
British Columbia Integrated Groundfish Program,Americas,Canada,Canadian British Columbia Groundfish Hook and Line Inside Rockfish Fishery,AJ,Marine,Yes,2062,Yes,Hippoglossus,stenolepis,67,,,,,,,,,,651,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2008-2009_Hook_Line_Catch_Summary_Report.pdf,483,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2009-2010_Hook_Line_Catch_Summary_Report.pdf,1802,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2010-2011_Hook_Line_Catch_Summary_Report.pdf,,,,,,,
British Columbia Integrated Groundfish Program,Americas,Canada,Canadian British Columbia Groundfish Hook and Line Inside Rockfish Fishery,AJ,Marine,Yes,2063,Yes,Squalus,acanthias,67,,,,,,,,,,146,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2008-2009_Hook_Line_Catch_Summary_Report.pdf,178,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2009-2010_Hook_Line_Catch_Summary_Report.pdf,640,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2010-2011_Hook_Line_Catch_Summary_Report.pdf,,,,,,,
British Columbia Integrated Groundfish Program,Americas,Canada,Canadian British Columbia Groundfish Hook and Line Lingcod Fishery,AJ,Marine,Yes,2064,Yes,Hippoglossus,stenolepis,67,,,,,,,,,,12427,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2008-2009_Hook_Line_Catch_Summary_Report.pdf,10890,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2009-2010_Hook_Line_Catch_Summary_Report.pdf,5598,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2010-2011_Hook_Line_Catch_Summary_Report.pdf,,,,,,,
British Columbia Integrated Groundfish Program,Americas,Canada,Canadian British Columbia Groundfish Hook and Line Lingcod Fishery,AJ,Marine,Yes,2065,Yes,Anoplopoma,fimbria,67,,,,,,,,,,2,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2008-2009_Hook_Line_Catch_Summary_Report.pdf,31,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2009-2010_Hook_Line_Catch_Summary_Report.pdf,41,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2010-2011_Hook_Line_Catch_Summary_Report.pdf,,,,,,,
British Columbia Integrated Groundfish Program,Americas,Canada,Canadian British Columbia Groundfish Hook and Line Lingcod Fishery,AJ,Marine,Yes,2066,Yes,Squalus,acanthias,67,,,,,,,,,,3,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2008-2009_Hook_Line_Catch_Summary_Report.pdf,9,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2009-2010_Hook_Line_Catch_Summary_Report.pdf,2,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2010-2011_Hook_Line_Catch_Summary_Report.pdf,,,,,,,
British Columbia Integrated Groundfish Program,Americas,Canada,Canadian British Columbia Groundfish Hook and Line Lingcod Fishery,AJ,Marine,Yes,2067,Yes,Sebastes,pinniger,67,,,,,,,,,,1756,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2008-2009_Hook_Line_Catch_Summary_Report.pdf,1339,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2009-2010_Hook_Line_Catch_Summary_Report.pdf,1662,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2010-2011_Hook_Line_Catch_Summary_Report.pdf,,,,,,,
British Columbia Integrated Groundfish Program,Americas,Canada,Canadian British Columbia Groundfish Hook and Line Lingcod Fishery,AJ,Marine,Yes,2068,Yes,Sebastes,brevispinis,67,,,,,,,,,,4642,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2008-2009_Hook_Line_Catch_Summary_Report.pdf,2907,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2009-2010_Hook_Line_Catch_Summary_Report.pdf,2267,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2010-2011_Hook_Line_Catch_Summary_Report.pdf,,,,,,,
British Columbia Integrated Groundfish Program,Americas,Canada,Canadian British Columbia Groundfish Hook and Line Lingcod Fishery,AJ,Marine,Yes,2069,Yes,Sebastes,ruberrimus,67,,,,,,,,,,15338,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2008-2009_Hook_Line_Catch_Summary_Report.pdf,14261,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2009-2010_Hook_Line_Catch_Summary_Report.pdf,11261,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2010-2011_Hook_Line_Catch_Summary_Report.pdf,,,,,,,
British Columbia Integrated Groundfish Program,Americas,Canada,Canadian British Columbia Groundfish Hook and Line Lingcod Fishery,AJ,Marine,Yes,2070,Yes,Sebastes,maliger,67,,,,,,,,,,1210,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2008-2009_Hook_Line_Catch_Summary_Report.pdf,878,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2009-2010_Hook_Line_Catch_Summary_Report.pdf,1360,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2010-2011_Hook_Line_Catch_Summary_Report.pdf,,,,,,,
British Columbia Integrated Groundfish Program,Americas,Canada,Canadian British Columbia Groundfish Hook and Line Lingcod Fishery,AJ,Marine,Yes,2071,Yes,Sebastes,caurinus,67,,,,,,,,,,see quillback rockfish,,,see quillback rockfish,,,see quillback rockfish,,,,,,,,,
British Columbia Integrated Groundfish Program,Americas,Canada,Canadian British Columbia Groundfish Hook and Line Lingcod Fishery,AJ,Marine,Yes,2072,Yes,Sebastes,nebulosus,67,,,,,,,,,,see quillback rockfish,,,see quillback rockfish,,,see quillback rockfish,,,,,,,,,
British Columbia Integrated Groundfish Program,Americas,Canada,Canadian British Columbia Groundfish Hook and Line Lingcod Fishery,AJ,Marine,Yes,2073,Yes,Sebastes,nigrocinctus,67,,,,,,,,,,see quillback rockfish,,,see quillback rockfish,,,see quillback rockfish,,,,,,,,,
British Columbia Integrated Groundfish Program,Americas,Canada,Canadian British Columbia Groundfish Hook and Line Lingcod Fishery,AJ,Marine,Yes,2074,Yes,Sebastes,borealis,67,,,,,,,,,,8,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2008-2009_Hook_Line_Catch_Summary_Report.pdf,0,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2009-2010_Hook_Line_Catch_Summary_Report.pdf,15,Pounds,http://www.pac.dfo-mpo.gc.ca/fm-gp/commercial/ground-fond/docs/2010-2011_Hook_Line_Catch_Summary_Report.pdf,,,,,,,
