Year,Species,Metric Tons,Pounds,Revenue
2012,SCALLOPS,111.8,246439,1410091
2012,SCORPIONFISHES,5.1,11191,58338
2012,SCULPINS,375.3,827356,26738
2012,"SEA BASS, GIANT",1.2,2546,7963
2012,SEA CHUBS,13.4,29461,44073
2012,SEA CUCUMBER,1451,3198872,13231842
2012,SEA URCHINS,5634.3,12421404,8972495
2012,"SEABASS, WHITE",179.9,396524,1404592
2012,SEAWEEDS,2.7,5918,43372
2012,"SHAD, AMERICAN",152.1,335384,91618
2012,"SHARK, LEOPARD",2.8,6195,5578
2012,"SHARK, MAKOS",56.1,123621,117972
2012,"SHARK, PACIFIC ANGEL",10,22130,14135
2012,"SHARK, SHORTFIN MAKO",26.3,58028,51802
2012,"SHARK, SOUPFIN",1.6,3601,3024
2012,"SHARK, SPINY DOGFISH",149.9,330557,56853
2012,"SHARK, THRESHER",63.3,139501,113007
2012,SHARKS,8.9,19538,13317
2012,"SHEEPHEAD, CALIFORNIA",28.1,61909,296108
2012,SHELLFISH,207.1,456621,1179638
2012,"SHRIMP, BLUE MUD",0.8,1815,2277
2012,"SHRIMP, BRINE",219.4,483725,391451
2012,"SHRIMP, GHOST",17.9,39539,129647
2012,"SHRIMP, MARINE, OTHER",1.2,2647,20947
2012,"SHRIMP, OCEAN",29322.7,64644752,31900812
2012,"SHRIMP, PACIFIC ROCK",99.4,219244,536003
2012,"SHRIMP, PENAEID",502.4,1107535,2845036
2012,"SHRIMP, SPOT",331,729639,6734068
2012,"SKATE, BIG",4.1,8967,3324
2012,"SKATE, CALIFORNIA",1.2,2616,976
2012,SKATES,11018.6,24291599,9480126
2012,SMELTS,334.6,737576,413516
2012,SNAPPERS,97.8,215513,1321916
2012,"SOLE, BUTTER",0.4,864,1091
2012,"SOLE, CURLFIN",0.3,570,427
2012,"SOLE, DOVER",7054.8,15553084,6553105
2012,"SOLE, ENGLISH",201.6,444428,150183
2012,"SOLE, FLATHEAD",11626.4,25631456,4194723
2012,"SOLE, PETRALE",1089.9,2402796,3552588
2012,"SOLE, REX",3663,8075506,2300216
2012,"SOLE, ROCK",73831,162767916,26427032
2012,"SOLE, SAND",83.6,184255,189609
2012,"SOLE, SLENDER",0,22,2
2012,"SOLE, YELLOWFIN",142130.5,313340998,48243782
2012,SPEARFISHES,165.7,365247,671750
2012,"SQUID, CALIFORNIA MARKET",97460.5,214861518,63883456
2012,SQUIDS,513.7,1132610,93404
2012,SQUIRRELFISHES,21.5,47418,210383
2012,"STURGEON, WHITE",76.2,167982,445227
2012,SURFPERCHES,4.7,10259,26869
2012,SURGEONFISHES,58.1,128020,233483
2012,SWORDFISH,1482,3267241,8781992
2012,"TARPON, HAWAIIAN",0.4,923,1632
2012,"THORNYHEAD, SHORTSPINE",885.1,1951273,2758284
2012,THREADFINS,0.1,198,1282
2012,THRESHER SHARKS,14.4,31733,13328
2012,TILAPIAS,0.2,356,1030
2012,"TROUT, RAINBOW",141.5,312047,655487
2012,"TUNA, ALBACORE",14750.6,32519194,49836569
2012,"TUNA, BIGEYE",6383.2,14072338,65026181
2012,"TUNA, BLUEFIN PACIFIC",42.5,93671,94047
2012,"TUNA, KAWAKAWA",1.7,3714,11343
2012,"TUNA, SKIPJACK",243.3,536312,927369
2012,"TUNA, YELLOWFIN",1657.9,3654903,13382275
2012,TUNAS,27.1,59854,231967
2012,"TURBOT, HORNYHEAD",2.6,5690,9660
2012,WAHOO,295.8,652126,2329779
2012,WOLF-EEL,0.1,191,295
2012,YELLOWTAIL JACK,8.9,19520,39782
