country,fishstock,tac,harvest,catchkg,tacc,isscaap,real_exvessel,real_grnwt,real_lease,real_sales
"NZ","SUR1",,,15300,,76,,,,
"NZ","SUR1",,,18489,,76,,,,
"NZ","SUR1",,,239769,,76,,,,
"NZ","SUR1",,,211222,,76,,,,
"NZ","SUR1",,,1740,,76,,,,
"NZ","SUR1A",40000,,26890,40000,76,,,1053.379,
"NZ","SUR1A",40000,,20941,40000,76,,,576.7901,
"NZ","SUR1A",40000,,40972,40000,76,,,311.9453,7147.143
"NZ","SUR1A",40000,,37111,40000,76,,,880.5055,
"NZ","SUR1A",40000,,31751,40000,76,,,,
"NZ","SUR1B",140000,,110974,140000,76,,,980.8116,3726.053
"NZ","SUR1B",140000,,131126,140000,76,,,751.7192,6312.209
"NZ","SUR1B",140000,,138625,140000,76,,,413.6546,8717.941
"NZ","SUR1B",140000,,147340,140000,76,,,786.4658,
"NZ","SUR1B",140000,,140350,140000,76,,,405.7688,7941.701
"NZ","SUR2",,,19642,,76,,,,
"NZ","SUR2",,,34400,,76,,,,
"NZ","SUR2",,,99398,,76,,,,
"NZ","SUR2",,,27135,,76,,,,
"NZ","SUR2",,,24745,,76,,,,
"NZ","SUR2",,,358,,76,,,,
"NZ","SUR2",,,99,,76,,,,
"NZ","SUR2",,,2978,,76,,,,
"NZ","SUR2",,,30491,,76,,,,
"NZ","SUR2A",80000,,14529,80000,76,,,,24778.22
"NZ","SUR2A",80000,,6471,80000,76,,,,
"NZ","SUR2A",80000,,22129,80000,76,,,,
"NZ","SUR2A",80000,,13786,80000,76,,,,
"NZ","SUR2A",80000,,17983,80000,76,,,,
"NZ","SUR2B",30000,,4551,30000,76,,,,
"NZ","SUR2B",30000,,1384,30000,76,,,,
"NZ","SUR2B",30000,,162,30000,76,,,,
"NZ","SUR2B",30000,,18,30000,76,,,1051.245,
"NZ","SUR2B",30000,,237,30000,76,,,,
"NZ","SUR3",,,3373,,76,,,,
"NZ","SUR3",,,8278,,76,,,,
"NZ","SUR3",,,797,,76,,,,
"NZ","SUR3",,,9219,,76,,,,
"NZ","SUR3",,,4014,,76,,,,
"NZ","SUR3",,,79,,76,,,,
"NZ","SUR3",,,613,,76,,,,
"NZ","SUR3",,,132,,76,,,,
"NZ","SUR3",,,105,,76,,,,
"NZ","SUR3",,,17,,76,,,,
"NZ","SUR3",,,81,,76,,,,
"NZ","SUR3",,,5167,,76,,,,
"NZ","SUR3",21000,,286,21000,76,,,,14041.34
"NZ","SUR3",21000,,325,21000,76,,,424.6204,
"NZ","SUR3",21000,,530,21000,76,,,,
"NZ","SUR3",21000,,34,21000,76,,,,
"NZ","SUR3",21000,,3197,21000,76,,,229.3548,14690.54
"NZ","SUR3",21000,,2072,21000,76,,,,
"NZ","SUR4",,,1035,,76,,,,
"NZ","SUR4",,,17402,,76,,,,
"NZ","SUR4",,,39610,,76,,,,
"NZ","SUR4",,,107026,,76,,,,
"NZ","SUR4",,,20232,,76,,,,
"NZ","SUR4",,,57050,,76,,,,
"NZ","SUR4",,,46557,,76,,,,
"NZ","SUR4",,,21879,,76,,,,
"NZ","SUR4",,,111784,,76,,,,
"NZ","SUR4",,,190324,,76,,,,
"NZ","SUR4",,,116627,,76,,,,
"NZ","SUR4",,,252821,,76,,,,
"NZ","SUR4",,,294650,,76,,,,
"NZ","SUR4",,,368017,,76,,,,
"NZ","SUR4",225000,,167364,225000,76,,,617.572,2778.319
"NZ","SUR4",225000,,114816,225000,76,,,1177.646,1957.786
"NZ","SUR4",225000,,91690,225000,76,,,653.6048,
"NZ","SUR4",225000,,70234,225000,76,,,454.5583,
"NZ","SUR4",225000,,108339,225000,76,,,435.1997,
"NZ","SUR4",225000,,147446,225000,76,,,586.3645,4756.774
"NZ","SUR5",,,1148,,76,,,,
"NZ","SUR5",,,5940,,76,,,,
"NZ","SUR5",,,110611,,76,,,,
"NZ","SUR5",,,83834,,76,,,,
"NZ","SUR5",,,29098,,76,,,,
"NZ","SUR5",,,151195,,76,,,,
"NZ","SUR5",,,33664,,76,,,,
"NZ","SUR5",,,91573,,76,,,,
"NZ","SUR5",,,65838,,76,,,,
"NZ","SUR5",,,57575,,76,,,,
"NZ","SUR5",,,1922,,76,,,,
"NZ","SUR5",,,15053,,76,,,,
"NZ","SUR5",,,166863,,76,,,,
"NZ","SUR5",445000,,132551,445000,76,,,358.088,9820.917
"NZ","SUR5",445000,,199107,445000,76,,,496.144,7286.488
"NZ","SUR5",445000,,350412,445000,76,,,392.6841,
"NZ","SUR5",445000,,473004,445000,76,,,534.8262,11962.25
"NZ","SUR5",445000,,423037,445000,76,,,533.8137,10614.6
"NZ","SUR5",445000,,276248,445000,76,,,577.3243,
"NZ","SUR6",,,1697,,76,,,,
"NZ","SUR7",,,1597,,76,,,,
"NZ","SUR7",,,137,,76,,,,
"NZ","SUR7",,,20293,,76,,,,
"NZ","SUR7",,,2034,,76,,,,
"NZ","SUR7",,,251,,76,,,,
"NZ","SUR7",,,514,,76,,,,
"NZ","SUR7",,,42324,,76,,,,
"NZ","SUR7",,,1309,,76,,,,
"NZ","SUR7A",135000,,63273,135000,76,,,654.1357,6727.36
"NZ","SUR7A",135000,,85407,135000,76,,,380.5702,
"NZ","SUR7A",135000,,101278,135000,76,,,,
"NZ","SUR7A",135000,,72070,135000,76,,,269.8321,
"NZ","SUR7A",135000,,117278,135000,76,,,301.4803,
"NZ","SUR7A",135000,,134550,135000,76,,,477.6746,0
"NZ","SUR7B",,,,,76,,,534.0654,
"NZ","SUR7B",,,,,76,,,,
"NZ","SUR7B",,,,,76,,,,
"NZ","SUR7B",10000,,5277,10000,76,,,492.6031,
"NZ","SUR7B",10000,,9249,10000,76,,,278.0768,
"NZ","SUR7B",10000,,6465,10000,76,,,,
"NZ","SUR8",,,18,,76,,,,
"NZ","SUR8",,,7,,76,,,,
"NZ","SUR8",1000,,900,1000,76,,,,
"NZ","SUR8",,,,,76,,,,
"NZ","SUR8",,,,,76,,,,
"NZ","SUR8",1000,,717,1000,76,,,549.7802,10995.6
"NZ","SUR8",1000,,260,1000,76,,,,
"NZ","SUR8",,,,,76,,,,
"NZ","SUR9",10000,,3802,10000,76,,,,
"NZ","SUR9",10000,,872,10000,76,,,1132.96,
"NZ","SUR9",10000,,3273,10000,76,,,1099.56,
"NZ","SUR9",10000,,8369,10000,76,,,,
"NZ","SUR9",10000,,5799,10000,76,,,,
"NZ","SWA1",1800000,,1336880,1800000,34,,,856.0142,2012.348
"NZ","SWA1",1815000,,2947533,1815000,34,,,584.2478,1405.019
"NZ","SWA1",1821000,,1610415,1821000,34,,5.139956,401.5532,
"NZ","SWA1",2128000,,2315949,2128000,34,,2.671992,279.3878,2828.409
"NZ","SWA1",2128000,,2115846,2128000,34,,3.106093,332.859,3729.5
"NZ","SWA1",2500000,,1388068,2500000,34,,2.562935,581.0674,3890.123
"NZ","SWA1",2504000,,1231199,2504000,34,,3.564799,633.7534,
"NZ","SWA1",2504000,,2960313,2504000,34,,2.702166,450.9507,
"NZ","SWA1",2504000,,2281010,2504000,34,,2.67263,445.984,4596.959
"NZ","SWA1",2504000,,2885111,2504000,34,,2.866217,475.2315,5987.116
"NZ","SWA1",2504000,,3636268,2504000,34,,2.923504,379.7804,
"NZ","SWA1",2132000,,3379606,2132000,34,,2.629903,497.8545,5841.407
"NZ","SWA1",2132000,,1979516,2132000,34,,2.01442,475.0781,6314.845
"NZ","SWA1",2132000,,2525318,2132000,34,,2.753695,515.1776,4306.323
"NZ","SWA1",2132000,,3024943,2132000,34,,2.995293,545.4786,
"NZ","SWA1",2132000,,1003757,2132000,34,,3.005908,659.8348,
"NZ","SWA1",3000000,,1029329,3000000,34,,2.511044,735.9911,
"NZ","SWA1",3000000,,1594545,3000000,34,,1.602743,702.3683,
"NZ","SWA1",3000000,,1466761,3000000,34,,.9532376,677.6235,
"NZ","SWA1",3000000,,1023054,3000000,34,,1.673174,665.6739,
"NZ","SWA1",3000000,,2092541,3000000,34,,2.212642,645.4062,
"NZ","SWA1",3000000,,1679238,3000000,34,,2.103828,477.0511,
"NZ","SWA10",,,,,34,,2.562935,,
"NZ","SWA10",,,,,34,,3.564799,,
"NZ","SWA10",,,,,34,,2.702166,,
"NZ","SWA3",2600000,,1930729,2600000,34,,,445.3725,
"NZ","SWA3",2601000,,3809589,2601000,34,,,280.6508,
"NZ","SWA3",2640000,,1477420,2640000,34,,5.139956,253.8745,
"NZ","SWA3",3140000,,2713475,3140000,34,,2.671992,310.7797,
"NZ","SWA3",3144000,,1842697,3144000,34,,3.106093,288.4778,2927.68
"NZ","SWA3",3144000,,2660735,3144000,34,,2.562935,419.5797,1056.879
"NZ","SWA3",3145000,,2431522,3145000,34,,3.564799,566.6669,
"NZ","SWA3",3145000,,2723576,3145000,34,,2.702166,593.282,
"NZ","SWA3",3280000,,2336604,3280000,34,,2.67263,497.2306,3923.828
"NZ","SWA3",3280000,,2945215,3280000,34,,2.866217,435.1839,6226.066
"NZ","SWA3",3280000,,4063318,3280000,34,,2.923504,371.9498,
"NZ","SWA3",3280000,,3720938,3280000,34,,2.629903,352.1096,4549.049
"NZ","SWA3",3280000,,2796034,3280000,34,,2.01442,408.8474,
"NZ","SWA3",3280000,,4128946,3280000,34,,2.753695,474.3714,4211.959
"NZ","SWA3",3280000,,3664071,3280000,34,,2.995293,529.3256,
"NZ","SWA3",3280000,,2898812,3280000,34,,3.005908,627.8722,
"NZ","SWA3",3280000,,3772448,3280000,34,,2.511044,683.9764,6001.1
"NZ","SWA3",3280000,,3605593,3280000,34,,1.602743,786.0635,
"NZ","SWA3",3280000,,3799117,3280000,34,,.9532376,733.8184,
"NZ","SWA3",3280000,,4523643,3280000,34,,1.673174,924.4005,
"NZ","SWA3",3280000,,6059434,3280000,34,,2.212642,817.8478,
"NZ","SWA3",3280000,,2917941,3280000,34,,2.103828,860.1675,
"NZ","SWA4",3600000,,2779137,3600000,34,,,821.2833,
"NZ","SWA4",3600000,,2600223,3600000,34,,,307.1272,
"NZ","SWA4",3745000,,2789189,3745000,34,,5.139956,333.5214,
"NZ","SWA4",3855000,,3595856,3855000,34,,2.671992,371.9939,
"NZ","SWA4",3855000,,3223339,3855000,34,,3.106093,390.5546,2227.936
"NZ","SWA4",3855000,,3017567,3855000,34,,2.562935,557.9977,
"NZ","SWA4",3855000,,3137013,3855000,34,,3.564799,685.1389,
"NZ","SWA4",3855000,,2993293,3855000,34,,2.702166,504.5011,
"NZ","SWA4",4090000,,2637543,4090000,34,,2.67263,498.6156,4037.401
"NZ","SWA4",4090000,,3586424,4090000,34,,2.866217,448.5331,
"NZ","SWA4",4090000,,5336096,4090000,34,,2.923504,383.6956,5593.604
"NZ","SWA4",4090000,,3921929,4090000,34,,2.629903,444.9736,4755.414
"NZ","SWA4",4090000,,4020767,4090000,34,,2.01442,408.8474,
"NZ","SWA4",4090000,,4606079,4090000,34,,2.753695,492.2241,4062.762
"NZ","SWA4",4090000,,4650015,4090000,34,,2.995293,528.083,
"NZ","SWA4",4090000,,4647943,4090000,34,,3.005908,705.5995,
"NZ","SWA4",4090000,,4745520,4090000,34,,2.511044,738.3501,
"NZ","SWA4",4090000,,5528901,4090000,34,,1.602743,846.9223,
"NZ","SWA4",4090000,,4279025,4090000,34,,.9532376,721.2425,
"NZ","SWA4",4090000,,5591307,4090000,34,,1.673174,813.5648,
"NZ","SWA4",4090000,,6021691,4090000,34,,2.212642,802.6355,
"NZ","SWA4",4090000,,3510087,4090000,34,,2.103828,865.2592,
"NZ","SWO1",,,602776,,36,,,,
"NZ","SWO1",,,342246,,36,,,,
"NZ","SWO1",,,276367,,36,,,,
"NZ","SWO1",,,320386,,36,,,836.1247,17679.3
"NZ","SWO1",,,551152,,36,,,694.3724,5715.229
"NZ","SWO1",,,412695,,36,,,1112.094,15806.72
"NZ","SWO1",,,350092,,36,,5.523368,968.8575,10379.27
"NZ","SWO10",,,9518,,36,,,,
"NZ","SWO10",,,25365,,36,,,,
"NZ","SWO10",,,4881,,36,,,,
"NZ","SWO2",,,280463,,36,,,,
"NZ","SWO2",,,254869,,36,,,,
"NZ","SWO2",,,201523,,36,,,,
"NZ","SWO3",,,580,,36,,,,
"NZ","SWO3",,,1070,,36,,,,
"NZ","SWO3",,,1428,,36,,,,
"NZ","SWO4",,,2331,,36,,,,
"NZ","SWO4",,,538,,36,,,,
"NZ","SWO4",,,5225,,36,,,,
"NZ","SWO5",,,6747,,36,,,,
"NZ","SWO5",,,8853,,36,,,,
"NZ","SWO5",,,1119,,36,,,,
"NZ","SWO7",,,28399,,36,,,,
"NZ","SWO7",,,18783,,36,,,,
"NZ","SWO7",,,35793,,36,,,,
"NZ","SWO8",,,1682,,36,,,,
"NZ","SWO8",,,4751,,36,,,,
"NZ","SWO8",,,120,,36,,,,
"NZ","SWO9",,,12143,,36,,,,
"NZ","SWO9",,,15740,,36,,,,
"NZ","SWO9",,,17606,,36,,,,
"NZ","TAR1",1210000,,911592,1210000,34,,3.842102,704.8326,5728.553
"NZ","TAR1",1286000,,1092858,1286000,34,,4.102182,624.8451,4936.982
"NZ","TAR1",1328000,,939499,1328000,34,,3.662375,527.6608,5201.938
"NZ","TAR1",1387000,,973445,1387000,34,,3.194569,530.5229,2869.219
"NZ","TAR1",1387000,,1125131,1387000,34,,2.791734,507.425,4821.278
"NZ","TAR1",1387000,,1405892,1387000,34,,2.894354,608.4626,5758.767
"NZ","TAR1",1397000,,1477156,1397000,34,,3.436232,795.0465,9098.072
"NZ","TAR1",1397000,,1433019,1397000,34,,3.758064,900.4922,10539.56
"NZ","TAR1",1398000,,1388778,1398000,34,,3.407562,1034.627,21206.4
"NZ","TAR1",1398000,,1428749,1398000,34,,3.184407,1149.366,15717.35
"NZ","TAR1",1398000,,1425534,1398000,34,,2.887649,1153.697,17904.49
"NZ","TAR1",1398000,,1508583,1398000,34,,2.696561,1029.243,15423.17
"NZ","TAR1",1398000,,1436986,1398000,34,,2.76894,1132.291,15770.56
"NZ","TAR1",1398000,,1385566,1398000,34,,3.511813,1244.587,16707.56
"NZ","TAR1",1398000,,1403384,1398000,34,,3.657232,1191.604,16660.09
"NZ","TAR1",1399000,,1479710,1399000,34,,3.59338,1040.965,5633.028
"NZ","TAR1",1399000,,1517243,1399000,34,,3.368222,1172.75,
"NZ","TAR1",1399000,,1540844,1399000,34,,3.307245,1774.178,
"NZ","TAR1",1399000,,1527547,1399000,34,,3.278339,1545.698,17692.44
"NZ","TAR1",1399000,,1410382,1399000,34,,3.245702,1588.095,22341.78
"NZ","TAR1",1399000,,1192915,1399000,34,,3.029407,1534.635,20961.27
"NZ","TAR1",1399000,,1286444,1399000,34,,2.834787,1601.358,20674.58
"NZ","TAR10",10000,,15,10000,34,,2.791734,,
"NZ","TAR10",10000,,3359,10000,34,,2.894354,,
"NZ","TAR10",,,,,34,,3.436232,,
"NZ","TAR2",1410000,,1382339,1410000,34,,3.842102,408.5986,1899.984
"NZ","TAR2",1568000,,1386233,1568000,34,,4.102182,379.4963,3403.111
"NZ","TAR2",1611000,,1414971,1611000,34,,3.662375,381.6414,6034.913
"NZ","TAR2",1627000,,1374458,1627000,34,,3.194569,357.8676,5245.585
"NZ","TAR2",1627000,,1723631,1627000,34,,2.791734,263.3285,5247.337
"NZ","TAR2",1627000,,1700303,1627000,34,,2.894354,559.4395,3673.845
"NZ","TAR2",1633000,,1654410,1633000,34,,3.436232,813.6024,5248.449
"NZ","TAR2",1633000,,1593522,1633000,34,,3.758064,645.4232,
"NZ","TAR2",1633000,,1579618,1633000,34,,3.407562,898.8931,10681.45
"NZ","TAR2",1633000,,1555006,1633000,34,,3.184407,1027.888,13948.58
"NZ","TAR2",1633000,,1638542,1633000,34,,2.887649,986.6459,19675.49
"NZ","TAR2",1633000,,1677814,1633000,34,,2.696561,1087.283,15625.67
"NZ","TAR2",1633000,,1594099,1633000,34,,2.76894,1190.88,18950.9
"NZ","TAR2",1633000,,1742617,1633000,34,,3.511813,1161.7,16591.52
"NZ","TAR2",1633000,,1657944,1633000,34,,3.657232,,16158.1
"NZ","TAR2",1633000,,1742473,1633000,34,,3.59338,1192.909,
"NZ","TAR2",1633000,,1744687,1633000,34,,3.368222,1380.337,20110.57
"NZ","TAR2",1633000,,1638444,1633000,34,,3.307245,1613.279,
"NZ","TAR2",1796000,,1692026,1796000,34,,3.278339,1548.19,
"NZ","TAR2",1796000,,1985786,1796000,34,,3.245702,1531.138,21097.35
"NZ","TAR2",1796000,,1729321,1796000,34,,3.029407,1428.255,19007.39
"NZ","TAR2",1796000,,1714615,1796000,34,,2.834787,1596.37,
"NZ","TAR3",970000,,938200,970000,34,,3.842102,708.9186,4705.013
"NZ","TAR3",1036000,,1024531,1036000,34,,4.102182,,4945.808
"NZ","TAR3",1061000,,759369,1061000,34,,3.662375,346.7959,4169.848
"NZ","TAR3",1107000,,1006992,1107000,34,,3.194569,1476.988,3512.752
"NZ","TAR3",1148000,,1070209,1148000,34,,2.791734,304.7509,3819.742
"NZ","TAR3",1148000,,1132888,1148000,34,,2.894354,337.394,4053.053
"NZ","TAR3",1168000,,812078,1168000,34,,3.436232,361.1253,3063.142
"NZ","TAR3",1168000,,735138,1168000,34,,3.758064,374.8528,4040.236
"NZ","TAR3",1169000,,849742,1169000,34,,3.407562,365.6515,6490.313
"NZ","TAR3",1169000,,1125299,1169000,34,,3.184407,328.3903,6748.02
"NZ","TAR3",1169000,,1087591,1169000,34,,2.887649,341.9328,7291.522
"NZ","TAR3",1169000,,1025791,1169000,34,,2.696561,309.5468,5489.297
"NZ","TAR3",1169000,,1097968,1169000,34,,2.76894,275.1123,5939.113
"NZ","TAR3",1169000,,1260271,1169000,34,,3.511813,304.7709,4854.656
"NZ","TAR3",1169000,,1218029,1169000,34,,3.657232,229.8714,5458.514
"NZ","TAR3",1169000,,1243515,1169000,34,,3.59338,432.101,5952.751
"NZ","TAR3",1169000,,1156125,1169000,34,,3.368222,804.6365,8330.652
"NZ","TAR3",1169000,,1008582,1169000,34,,3.307245,972.6971,
"NZ","TAR3",1403000,,904890,1403000,34,,3.278339,775.6246,9472.296
"NZ","TAR3",1403000,,1024327,1403000,34,,3.245702,788.2748,8793.35
"NZ","TAR3",1403000,,1080085,1403000,34,,3.029407,477.2197,
"NZ","TAR3",1403000,,842884,1403000,34,,2.834787,349.1378,
"NZ","TAR4",300000,,82810,300000,34,,3.842102,,
"NZ","TAR4",314000,,227239,314000,34,,4.102182,,
"NZ","TAR4",314000,,182603,314000,34,,3.662375,76.32829,
"NZ","TAR4",315000,,189965,315000,34,,3.194569,178.9338,
"NZ","TAR4",316000,,362611,316000,34,,2.791734,162.7311,4044.607
"NZ","TAR4",316000,,217406,316000,34,,2.894354,276.8361,2988.964
"NZ","TAR4",316000,,44885,316000,34,,3.436232,191.2679,
"NZ","TAR4",316000,,82040,316000,34,,3.758064,215.6108,
"NZ","TAR4",316000,,71665,316000,34,,3.407562,170.3603,
"NZ","TAR4",316000,,209023,316000,34,,3.184407,244.2903,3015.584
"NZ","TAR4",316000,,133304,316000,34,,2.887649,250.5767,
"NZ","TAR4",316000,,202195,316000,34,,2.696561,184.4383,4696.083
"NZ","TAR4",316000,,104169,316000,34,,2.76894,159.2085,3535.702
"NZ","TAR4",316000,,97944,316000,34,,3.511813,182.3524,3825.576
"NZ","TAR4",316000,,242280,316000,34,,3.657232,201.2928,
"NZ","TAR4",316000,,382971,316000,34,,3.59338,321.4425,
"NZ","TAR4",316000,,217726,316000,34,,3.368222,349.5958,
"NZ","TAR4",316000,,169002,316000,34,,3.307245,503.6788,
"NZ","TAR4",316000,,262049,316000,34,,3.278339,394.7234,
"NZ","TAR4",316000,,338945,316000,34,,3.245702,362.5251,
"NZ","TAR4",316000,,263386,316000,34,,3.029407,432.221,
"NZ","TAR4",316000,,347691,316000,34,,2.834787,428.7329,
"NZ","TAR5",140000,,41780,140000,34,,3.842102,394.2977,3881.687
"NZ","TAR5",142000,,83729,142000,34,,4.102182,187.1005,2898.293
"NZ","TAR5",147000,,46045,147000,34,,3.662375,273.7863,
"NZ","TAR5",150000,,60268,150000,34,,3.194569,263.6919,2269.634
"NZ","TAR5",153000,,34569,153000,34,,2.791734,134.623,3306.399
"NZ","TAR5",153000,,55046,153000,34,,2.894354,209.0689,3223.987
"NZ","TAR5",153000,,50986,153000,34,,3.436232,209.8238,
"NZ","TAR5",153000,,65256,153000,34,,3.758064,264.9335,2925.543
"NZ","TAR5",153000,,90393,153000,34,,3.407562,314.4048,2505.543
"NZ","TAR5",153000,,72861,153000,34,,3.184407,296.3522,4393.221
"NZ","TAR5",153000,,80854,153000,34,,2.887649,257.1022,3166.141
"NZ","TAR5",153000,,20531,153000,34,,2.696561,187.0179,2600.194
"NZ","TAR5",153000,,50902,153000,34,,2.76894,201.2395,4276.977
"NZ","TAR5",153000,,80283,153000,34,,3.511813,229.5346,3881.684
"NZ","TAR5",153000,,58124,153000,34,,3.657232,231.114,5618.803
"NZ","TAR5",153000,,75434,153000,34,,3.59338,314.1783,4918.99
"NZ","TAR5",153000,,92474,153000,34,,3.368222,296.6375,3555.427
"NZ","TAR5",153000,,53152,153000,34,,3.307245,253.5203,
"NZ","TAR5",153000,,57028,153000,34,,3.278339,266.9254,2821.264
"NZ","TAR5",153000,,61917,153000,34,,3.245702,281.3775,
"NZ","TAR5",152000,,93861,152000,34,,3.029407,251.3754,
"NZ","TAR5",152000,,50221,152000,34,,2.834787,251.0467,
"NZ","TAR7",930000,,904125,930000,34,,3.842102,486.2324,2198.261
"NZ","TAR7",1046000,,851561,1046000,34,,4.102182,506.5834,4400.392
"NZ","TAR7",1059000,,630467,1059000,34,,3.662375,358.4111,3753.361
"NZ","TAR7",1069000,,793442,1069000,34,,3.194569,199.3385,2578.844
"NZ","TAR7",1087000,,628843,1087000,34,,2.791734,254.4522,3158.462
"NZ","TAR7",1087000,,709598,1087000,34,,2.894354,853.5779,2634.268
"NZ","TAR7",1087000,,928729,1087000,34,,3.436232,492.4435,3455.669
"NZ","TAR7",1087000,,779823,1087000,34,,3.758064,353.7144,5752.44
"NZ","TAR7",1087000,,978162,1087000,34,,3.407562,414.128,12214.7
"NZ","TAR7",1087000,,892152,1087000,34,,3.184407,380.4521,5968.427
"NZ","TAR7",1087000,,1015175,1087000,34,,2.887649,338.0176,6858.233
"NZ","TAR7",1087000,,685398,1087000,34,,2.696561,276.0126,3027.11
"NZ","TAR7",1087000,,1042778,1087000,34,,2.76894,253.4599,5109.956
"NZ","TAR7",1087000,,963880,1087000,34,,3.511813,269.0655,2995.426
"NZ","TAR7",1087000,,1177518,1087000,34,,3.657232,280.8159,9544.013
"NZ","TAR7",1088000,,1000137,1088000,34,,3.59338,659.4717,8397.712
"NZ","TAR7",1088000,,1069269,1088000,34,,3.368222,944.1681,9123.802
"NZ","TAR7",1088000,,1115998,1088000,34,,3.307245,1060.45,
"NZ","TAR7",1088000,,1056518,1088000,34,,3.278339,857.1978,
"NZ","TAR7",1088000,,1113738,1088000,34,,3.245702,985.8658,16162.72
"NZ","TAR7",1088000,,1116163,1088000,34,,3.029407,723.2762,7838.073
"NZ","TAR7",1088000,,989867,1088000,34,,2.834787,1000.446,15550.86
"NZ","TAR8",190000,,184950,190000,34,,3.842102,,2858.147
"NZ","TAR8",196000,,197177,196000,34,,4.102182,328.3084,1641.542
"NZ","TAR8",197000,,121290,197000,34,,3.662375,416.487,
"NZ","TAR8",208000,,113059,208000,34,,3.194569,222.8824,
"NZ","TAR8",225000,,131165,225000,34,,2.791734,227.8235,3976.556
"NZ","TAR8",225000,,190038,225000,34,,2.894354,484.4631,
"NZ","TAR8",225000,,188520,225000,34,,3.436232,622.3344,
"NZ","TAR8",225000,,190727,225000,34,,3.758064,432.6308,
"NZ","TAR8",225000,,170751,225000,34,,3.407562,626.0396,
"NZ","TAR8",225000,,105121,225000,34,,3.184407,449.868,
"NZ","TAR8",225000,,132748,225000,34,,2.887649,399.3567,6094.757
"NZ","TAR8",225000,,152761,225000,34,,2.696561,350.8198,6986.73
"NZ","TAR8",225000,,175108,225000,34,,2.76894,304.4066,6116.153
"NZ","TAR8",225000,,188561,225000,34,,3.511813,433.5653,3717.185
"NZ","TAR8",225000,,177596,225000,34,,3.657232,823.8094,
"NZ","TAR8",225000,,223394,225000,34,,3.59338,731.2665,
"NZ","TAR8",225000,,210733,225000,34,,3.368222,1168.386,
"NZ","TAR8",225000,,196723,225000,34,,3.307245,1126.177,
"NZ","TAR8",225000,,184259,225000,34,,3.278339,1004.143,
"NZ","TAR8",225000,,285289,225000,34,,3.245702,858.7567,
"NZ","TAR8",225000,,254409,225000,34,,3.029407,1034.863,
"NZ","TAR8",225000,,195616,225000,34,,2.834787,1151.531,
"NZ","TOR1",,,51226,,36,,,,
"NZ","TOR1",,,35847,,36,,22.11103,,
"NZ","TOR1",,,49809,,36,,22.09854,,
"NZ","TOR1",,,22024,,36,,16.33344,9290.841,156368
"NZ","TOR1",,,21129,,36,,10.973,4469.383,10616.44
"NZ","TOR1",,,14335,,36,,24.99036,4617.627,19900.36
"NZ","TOR1",,,13145,,36,,7.116691,8596.271,60196.18
"NZ","TOR10",,,341,,36,,22.11103,,
"NZ","TOR2",,,545,,36,,,,
"NZ","TOR2",,,3597,,36,,22.11103,,
"NZ","TOR2",,,1521,,36,,22.09854,,
"NZ","TOR5",,,5,,36,,22.11103,,
"NZ","TOR7",,,6739,,36,,22.09854,,
"NZ","TRE1",1210000,,981849,1210000,37,,2.471058,815.1543,6059.518
"NZ","TRE1",1210000,,1113412,1210000,37,,3.214211,721.9255,8560.73
"NZ","TRE1",1413000,,818857,1413000,37,,3.656495,831.3146,10478.55
"NZ","TRE1",1493000,,1240296,1493000,37,,3.206402,723.5831,4619.316
"NZ","TRE1",1495000,,1008878,1495000,37,,2.967822,637.6099,6809.556
"NZ","TRE1",1498000,,1163233,1498000,37,,3.134363,842.043,7716.805
"NZ","TRE1",1505000,,1323536,1505000,37,,4.907413,1012.007,9460.625
"NZ","TRE1",1506000,,1161960,1506000,37,,5.110972,868.0801,15508.48
"NZ","TRE1",1506000,,1233924,1506000,37,,4.508288,1195.292,10343.5
"NZ","TRE1",1506000,,1172744,1506000,37,,3.87268,684.8139,10585.91
"NZ","TRE1",1506000,,1173729,1506000,37,,3.144067,606.8655,7739.167
"NZ","TRE1",1506000,,1027199,1506000,37,,2.920167,398.5416,4705.112
"NZ","TRE1",1506000,,1469754,1506000,37,,3.613566,422.8577,4769.886
"NZ","TRE1",1506000,,1423677,1506000,37,,4.278296,471.821,5544.535
"NZ","TRE1",1506000,,1048486,1506000,37,,4.057672,482.1087,5720.692
"NZ","TRE1",1506000,,1086540,1506000,37,,3.627705,534.4057,6451.696
"NZ","TRE1",1507000,,1014884,1507000,37,,3.347516,459.5227,6089.572
"NZ","TRE1",1507000,,1110709,1507000,37,,2.439165,454.5281,
"NZ","TRE1",1507000,,977390,1507000,37,,2.131825,475.2769,4608.871
"NZ","TRE1",1507000,,1149151,1507000,37,,1.858332,370.3319,3422.25
"NZ","TRE1",1507000,,789564,1507000,37,,2.04615,370.6272,3254.466
"NZ","TRE1",1507000,,847058,1507000,37,,2.130992,511.5493,4102.931
"NZ","TRE10",10000,,126,10000,37,,3.134363,,
"NZ","TRE10",10000,,74,10000,37,,4.907413,,
"NZ","TRE2",190000,,237100,190000,37,,2.471058,643.5428,1951.058
"NZ","TRE2",219000,,267255,219000,37,,3.214211,231.228,1908.072
"NZ","TRE2",235000,,177501,235000,37,,3.656495,212.3918,4130.024
"NZ","TRE2",237000,,274882,237000,37,,3.206402,240.1479,4545.545
"NZ","TRE2",238000,,275029,238000,37,,2.967822,227.8235,4478.063
"NZ","TRE2",238000,,196559,238000,37,,3.134363,446.9749,3239.847
