ID Number,Species,Species Group,FAO Fishing Area,SpeciesMatch,Fam/OrdMatch,Multinational?,Country Specified?,RAM II ID Number,Assessed ID,Assessed Country,UnAssessed Sp,Assessed Sp
5075,2218,32,27,1,0,1,0,300,WGNSDS-CODIS-1968-2006-MINTO,multinational,Gadus morhua,Gadus morhua
5076,2218,32,21,1,0,1,0,131,NAFO-SC-COD3NO-1953-2007-BAUM,multinational,Gadus morhua,Gadus morhua
5088,3359,31,21,1,0,1,0,129,NAFO-SC-AMPL3M-1960-2007-BAUM,multinational,Hippoglossoides platessoides,Hippoglossoides platessoides
5106,2560,31,27,1,0,1,0,294,WGHMM-MEG8c9a-1985-2007-JENNINGS,multinational,Lepidorhombus whiffiagonis,Lepidorhombus whiffiagonis
5127,2126,37,27,1,0,1,0,35,AFWG-CAPENOR-1965-2007-MINTO,multinational,Mallotus villosus,Mallotus villosus
5129,2228,32,27,1,0,1,0,309,WGNSSK-HADROCK-1990-2007-JENNINGS,multinational,Melanogrammus aeglefinus,Melanogrammus aeglefinus
5131,3022,32,27,1,0,1,0,318,WGNSSK-WHITNS-VIId-IIIa-1979-2006-MINTO,multinational,Merlangius merlangus,Merlangius merlangus
5136,2238,32,27,1,0,1,0,292,WGHMM-HAKENRTN-1977-2007-JENNINGS,multinational,Merluccius merluccius,Merluccius merluccius
5143,3021,32,27,1,0,1,0,299,WGNPBW-BWHITNEA-1980-2007-JENNINGS,multinational,Micromesistius poutassou,Micromesistius poutassou
5196,3354,31,27,1,0,1,0,304,WGNSDS-PLAICIS-1962-2006-MINTO,multinational,Pleuronectes platessa,Pleuronectes platessa
5203,3016,32,27,1,0,1,0,206,NWWG-POLLFAPL-1958-2006-MINTO,multinational,Pollachius virens,Pollachius virens
5221,2544,31,21,1,0,1,0,132,NAFO-SC-GHAL23KLMNO-1960-2006-PREFONTAINE,multinational,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides
5235,2910,35,27,1,0,1,0,298,WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS,multinational,Sardina pilchardus,Sardina pilchardus
5298,2309,37,87,1,0,1,0,103,IFOP-CHTRACCH-1975-2007-JENSEN,multinational,Trachurus murphyi,Trachurus murphyi
5310,3019,32,27,1,0,1,0,310,WGNSSK-NPOUTNS-1983-2007-MINTO,multinational,Trisopterus esmarkii,Trisopterus esmarkii
5403,2309,37,87,1,0,1,0,103,IFOP-CHTRACCH-1975-2007-JENSEN,multinational,Trachurus murphyi,Trachurus murphyi
5544,2496,36,37,1,0,1,0,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
5545,3296,36,34,1,0,1,0,94,ICCAT-ATBTUNAEATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
5572,2886,35,27,1,0,1,0,285,WGBFAS-HERR30-1972-2007-JENNINGS,multinational,Clupea harengus,Clupea harengus
5584,2218,32,27,1,0,1,0,300,WGNSDS-CODIS-1968-2006-MINTO,multinational,Gadus morhua,Gadus morhua
5585,2218,32,21,1,0,1,0,131,NAFO-SC-COD3NO-1953-2007-BAUM,multinational,Gadus morhua,Gadus morhua
5590,3359,31,21,1,0,1,0,129,NAFO-SC-AMPL3M-1960-2007-BAUM,multinational,Hippoglossoides platessoides,Hippoglossoides platessoides
5594,2126,37,27,1,0,1,0,35,AFWG-CAPENOR-1965-2007-MINTO,multinational,Mallotus villosus,Mallotus villosus
5597,2228,32,27,1,0,1,0,309,WGNSSK-HADROCK-1990-2007-JENNINGS,multinational,Melanogrammus aeglefinus,Melanogrammus aeglefinus
5599,3021,32,27,1,0,1,0,299,WGNPBW-BWHITNEA-1980-2007-JENNINGS,multinational,Micromesistius poutassou,Micromesistius poutassou
5621,3354,31,27,1,0,1,0,304,WGNSDS-PLAICIS-1962-2006-MINTO,multinational,Pleuronectes platessa,Pleuronectes platessa
5622,3016,32,27,1,0,1,0,206,NWWG-POLLFAPL-1958-2006-MINTO,multinational,Pollachius virens,Pollachius virens
5626,2544,31,21,1,0,1,0,132,NAFO-SC-GHAL23KLMNO-1960-2006-PREFONTAINE,multinational,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides
5760,2496,36,34,1,0,1,0,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
5762,2497,36,77,1,0,1,0,92,IATTC-YFINEPAC-1975-2007-JENSEN,multinational,Thunnus albacares,Thunnus albacares
5765,2498,36,77,1,0,1,0,91,IATTC-BIGEYEEPAC-1975-2007-JENSEN,multinational,Thunnus obesus,Thunnus obesus
5766,2498,36,87,1,0,1,0,91,IATTC-BIGEYEEPAC-1975-2007-JENSEN,multinational,Thunnus obesus,Thunnus obesus
5814,2498,36,57,1,0,1,0,112,IOTC-BIGEYEIO-1957-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
5815,2498,36,51,1,0,1,0,112,IOTC-BIGEYEIO-1957-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
5816,3296,36,34,1,0,1,0,94,ICCAT-ATBTUNAEATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
5891,2548,31,21,1,0,1,0,135,NAFO-SC-YELL3LNO-1960-2009-BAUM,multinational,Limanda ferruginea,Limanda ferruginea
5934,2497,36,77,1,0,1,0,92,IATTC-YFINEPAC-1975-2007-JENSEN,multinational,Thunnus albacares,Thunnus albacares
5936,2498,36,77,1,0,1,0,91,IATTC-BIGEYEEPAC-1975-2007-JENSEN,multinational,Thunnus obesus,Thunnus obesus
5937,2498,36,87,1,0,1,0,91,IATTC-BIGEYEEPAC-1975-2007-JENSEN,multinational,Thunnus obesus,Thunnus obesus
5985,2886,35,27,1,0,1,0,285,WGBFAS-HERR30-1972-2007-JENNINGS,multinational,Clupea harengus,Clupea harengus
5993,2218,32,27,1,0,1,0,300,WGNSDS-CODIS-1968-2006-MINTO,multinational,Gadus morhua,Gadus morhua
5994,2218,32,21,1,0,1,0,131,NAFO-SC-COD3NO-1953-2007-BAUM,multinational,Gadus morhua,Gadus morhua
6003,2560,31,27,1,0,1,0,294,WGHMM-MEG8c9a-1985-2007-JENNINGS,multinational,Lepidorhombus whiffiagonis,Lepidorhombus whiffiagonis
6010,2126,37,27,1,0,1,0,35,AFWG-CAPENOR-1965-2007-MINTO,multinational,Mallotus villosus,Mallotus villosus
6013,2228,32,27,1,0,1,0,309,WGNSSK-HADROCK-1990-2007-JENNINGS,multinational,Melanogrammus aeglefinus,Melanogrammus aeglefinus
6014,3022,32,27,1,0,1,0,318,WGNSSK-WHITNS-VIId-IIIa-1979-2006-MINTO,multinational,Merlangius merlangus,Merlangius merlangus
6016,3021,32,27,1,0,1,0,299,WGNPBW-BWHITNEA-1980-2007-JENNINGS,multinational,Micromesistius poutassou,Micromesistius poutassou
6035,3354,31,27,1,0,1,0,304,WGNSDS-PLAICIS-1962-2006-MINTO,multinational,Pleuronectes platessa,Pleuronectes platessa
6039,3016,32,27,1,0,1,0,206,NWWG-POLLFAPL-1958-2006-MINTO,multinational,Pollachius virens,Pollachius virens
6048,2544,31,21,1,0,1,0,132,NAFO-SC-GHAL23KLMNO-1960-2006-PREFONTAINE,multinational,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides
6072,3019,32,27,1,0,1,0,310,WGNSSK-NPOUTNS-1983-2007-MINTO,multinational,Trisopterus esmarkii,Trisopterus esmarkii
6199,2498,36,57,1,0,1,0,112,IOTC-BIGEYEIO-1957-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
6200,2498,36,51,1,0,1,0,112,IOTC-BIGEYEIO-1957-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
6477,2498,36,57,1,0,1,0,112,IOTC-BIGEYEIO-1957-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
6566,2498,36,57,1,0,1,0,112,IOTC-BIGEYEIO-1957-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
6567,2498,36,51,1,0,1,0,112,IOTC-BIGEYEIO-1957-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
6620,2886,35,27,1,0,1,0,285,WGBFAS-HERR30-1972-2007-JENNINGS,multinational,Clupea harengus,Clupea harengus
6639,2218,32,27,1,0,1,0,300,WGNSDS-CODIS-1968-2006-MINTO,multinational,Gadus morhua,Gadus morhua
6640,2218,32,21,1,0,1,0,131,NAFO-SC-COD3NO-1953-2007-BAUM,multinational,Gadus morhua,Gadus morhua
6649,3359,31,21,1,0,1,0,129,NAFO-SC-AMPL3M-1960-2007-BAUM,multinational,Hippoglossoides platessoides,Hippoglossoides platessoides
6662,2560,31,27,1,0,1,0,294,WGHMM-MEG8c9a-1985-2007-JENNINGS,multinational,Lepidorhombus whiffiagonis,Lepidorhombus whiffiagonis
6663,2548,31,21,1,0,1,0,135,NAFO-SC-YELL3LNO-1960-2009-BAUM,multinational,Limanda ferruginea,Limanda ferruginea
6674,2126,37,27,1,0,1,0,35,AFWG-CAPENOR-1965-2007-MINTO,multinational,Mallotus villosus,Mallotus villosus
6677,2228,32,27,1,0,1,0,309,WGNSSK-HADROCK-1990-2007-JENNINGS,multinational,Melanogrammus aeglefinus,Melanogrammus aeglefinus
6679,3022,32,27,1,0,1,0,318,WGNSSK-WHITNS-VIId-IIIa-1979-2006-MINTO,multinational,Merlangius merlangus,Merlangius merlangus
6682,3021,32,27,1,0,1,0,299,WGNPBW-BWHITNEA-1980-2007-JENNINGS,multinational,Micromesistius poutassou,Micromesistius poutassou
6722,3016,32,27,1,0,1,0,206,NWWG-POLLFAPL-1958-2006-MINTO,multinational,Pollachius virens,Pollachius virens
6739,2544,31,21,1,0,1,0,132,NAFO-SC-GHAL23KLMNO-1960-2006-PREFONTAINE,multinational,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides
6749,2910,35,27,1,0,1,0,298,WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS,multinational,Sardina pilchardus,Sardina pilchardus
6771,2102,35,27,1,0,1,0,290,WGBFAS-SPRAT22-32-1973-2007-JENNINGS,multinational,Sprattus sprattus,Sprattus sprattus
6788,3019,32,27,1,0,1,0,310,WGNSSK-NPOUTNS-1983-2007-MINTO,multinational,Trisopterus esmarkii,Trisopterus esmarkii
6800,2886,35,27,1,0,1,0,285,WGBFAS-HERR30-1972-2007-JENNINGS,multinational,Clupea harengus,Clupea harengus
6803,2218,32,27,1,0,1,0,300,WGNSDS-CODIS-1968-2006-MINTO,multinational,Gadus morhua,Gadus morhua
6806,2560,31,27,1,0,1,0,294,WGHMM-MEG8c9a-1985-2007-JENNINGS,multinational,Lepidorhombus whiffiagonis,Lepidorhombus whiffiagonis
6810,2228,32,27,1,0,1,0,309,WGNSSK-HADROCK-1990-2007-JENNINGS,multinational,Melanogrammus aeglefinus,Melanogrammus aeglefinus
6811,3022,32,27,1,0,1,0,318,WGNSSK-WHITNS-VIId-IIIa-1979-2006-MINTO,multinational,Merlangius merlangus,Merlangius merlangus
6812,2238,32,27,1,0,1,0,292,WGHMM-HAKENRTN-1977-2007-JENNINGS,multinational,Merluccius merluccius,Merluccius merluccius
6825,3016,32,27,1,0,1,0,206,NWWG-POLLFAPL-1958-2006-MINTO,multinational,Pollachius virens,Pollachius virens
6830,2473,37,27,1,0,1,0,297,WGMHSA-MACKNEICES-1972-2007-JENNINGS,multinational,Scomber scombrus,Scomber scombrus
6833,2102,35,27,1,0,1,0,290,WGBFAS-SPRAT22-32-1973-2007-JENNINGS,multinational,Sprattus sprattus,Sprattus sprattus
6971,2218,32,21,1,0,1,0,131,NAFO-SC-COD3NO-1953-2007-BAUM,multinational,Gadus morhua,Gadus morhua
7011,2238,32,27,1,0,1,0,292,WGHMM-HAKENRTN-1977-2007-JENNINGS,multinational,Merluccius merluccius,Merluccius merluccius
7113,2473,37,27,1,0,1,0,297,WGMHSA-MACKNEICES-1972-2007-JENNINGS,multinational,Scomber scombrus,Scomber scombrus
7161,2496,36,37,1,0,1,0,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
7166,2498,36,57,1,0,1,0,112,IOTC-BIGEYEIO-1957-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
7167,2498,36,51,1,0,1,0,112,IOTC-BIGEYEIO-1957-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
7168,3296,36,47,1,0,1,0,94,ICCAT-ATBTUNAEATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
7169,3296,36,41,1,0,1,0,95,ICCAT-ATBTUNAWATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
7259,2886,35,27,1,0,1,0,285,WGBFAS-HERR30-1972-2007-JENNINGS,multinational,Clupea harengus,Clupea harengus
7340,2218,32,27,1,0,1,0,300,WGNSDS-CODIS-1968-2006-MINTO,multinational,Gadus morhua,Gadus morhua
7341,2218,32,21,1,0,1,0,131,NAFO-SC-COD3NO-1953-2007-BAUM,multinational,Gadus morhua,Gadus morhua
7359,3359,31,21,1,0,1,0,129,NAFO-SC-AMPL3M-1960-2007-BAUM,multinational,Hippoglossoides platessoides,Hippoglossoides platessoides
7361,2542,31,67,1,0,1,0,113,IPHC-PHALNPAC-1988-2009-Parma,multinational,Hippoglossus stenolepis,Hippoglossus stenolepis
7362,2542,31,61,1,0,1,0,113,IPHC-PHALNPAC-1988-2009-Parma,multinational,Hippoglossus stenolepis,Hippoglossus stenolepis
7462,2228,32,27,1,0,1,0,309,WGNSSK-HADROCK-1990-2007-JENNINGS,multinational,Melanogrammus aeglefinus,Melanogrammus aeglefinus
7468,2238,32,27,1,0,1,0,292,WGHMM-HAKENRTN-1977-2007-JENNINGS,multinational,Merluccius merluccius,Merluccius merluccius
7475,3021,32,27,1,0,1,0,299,WGNPBW-BWHITNEA-1980-2007-JENNINGS,multinational,Micromesistius poutassou,Micromesistius poutassou
7621,3016,32,27,1,0,1,0,206,NWWG-POLLFAPL-1958-2006-MINTO,multinational,Pollachius virens,Pollachius virens
7665,2473,37,27,1,0,1,0,297,WGMHSA-MACKNEICES-1972-2007-JENNINGS,multinational,Scomber scombrus,Scomber scombrus
7791,2497,36,77,1,0,1,0,92,IATTC-YFINEPAC-1975-2007-JENSEN,multinational,Thunnus albacares,Thunnus albacares
7792,2497,36,67,1,0,1,0,92,IATTC-YFINEPAC-1975-2007-JENSEN,multinational,Thunnus albacares,Thunnus albacares
7809,2498,36,57,1,0,1,0,112,IOTC-BIGEYEIO-1957-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
7810,2498,36,51,1,0,1,0,112,IOTC-BIGEYEIO-1957-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
7811,2498,36,77,1,0,1,0,91,IATTC-BIGEYEEPAC-1975-2007-JENSEN,multinational,Thunnus obesus,Thunnus obesus
7814,2498,36,87,1,0,1,0,91,IATTC-BIGEYEEPAC-1975-2007-JENSEN,multinational,Thunnus obesus,Thunnus obesus
7823,3296,36,34,1,0,1,0,94,ICCAT-ATBTUNAEATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
7825,3296,36,21,1,0,1,0,95,ICCAT-ATBTUNAWATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
7826,3296,36,47,1,0,1,0,94,ICCAT-ATBTUNAEATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
7827,3296,36,41,1,0,1,0,95,ICCAT-ATBTUNAWATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
7828,3296,36,31,1,0,1,0,95,ICCAT-ATBTUNAWATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
7839,2309,37,87,1,0,1,0,103,IFOP-CHTRACCH-1975-2007-JENSEN,multinational,Trachurus murphyi,Trachurus murphyi
7860,2503,36,41,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
7860,2503,36,41,1,0,1,0,101,ICCAT-SWORDSATL-1970-2005-JENSEN,multinational,Xiphias gladius,Xiphias gladius
7967,2498,36,51,1,0,1,0,112,IOTC-BIGEYEIO-1957-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
8122,2438,34,88,1,0,1,0,47,CCAMLR-ATOOTHFISHRS-1995-2007-JENSEN,multinational,Dissostichus mawsoni,Dissostichus mawsoni
8159,2218,32,21,1,0,1,0,131,NAFO-SC-COD3NO-1953-2007-BAUM,multinational,Gadus morhua,Gadus morhua
8174,3359,31,21,1,0,1,0,129,NAFO-SC-AMPL3M-1960-2007-BAUM,multinational,Hippoglossoides platessoides,Hippoglossoides platessoides
8226,2548,31,21,1,0,1,0,135,NAFO-SC-YELL3LNO-1960-2009-BAUM,multinational,Limanda ferruginea,Limanda ferruginea
8431,2544,31,21,1,0,1,0,132,NAFO-SC-GHAL23KLMNO-1960-2006-PREFONTAINE,multinational,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides
8553,2496,36,34,1,0,1,0,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
8576,2497,36,77,1,0,1,0,92,IATTC-YFINEPAC-1975-2007-JENSEN,multinational,Thunnus albacares,Thunnus albacares
8577,2497,36,67,1,0,1,0,92,IATTC-YFINEPAC-1975-2007-JENSEN,multinational,Thunnus albacares,Thunnus albacares
8591,2498,36,57,1,0,1,0,112,IOTC-BIGEYEIO-1957-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
8592,2498,36,51,1,0,1,0,112,IOTC-BIGEYEIO-1957-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
8593,2498,36,77,1,0,1,0,91,IATTC-BIGEYEEPAC-1975-2007-JENSEN,multinational,Thunnus obesus,Thunnus obesus
8595,2498,36,87,1,0,1,0,91,IATTC-BIGEYEEPAC-1975-2007-JENSEN,multinational,Thunnus obesus,Thunnus obesus
8602,3296,36,34,1,0,1,0,94,ICCAT-ATBTUNAEATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
8603,3296,36,47,1,0,1,0,94,ICCAT-ATBTUNAEATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
8604,3296,36,31,1,0,1,0,95,ICCAT-ATBTUNAWATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
8609,2309,37,87,1,0,1,0,103,IFOP-CHTRACCH-1975-2007-JENSEN,multinational,Trachurus murphyi,Trachurus murphyi
8636,2503,36,41,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
8636,2503,36,41,1,0,1,0,101,ICCAT-SWORDSATL-1970-2005-JENSEN,multinational,Xiphias gladius,Xiphias gladius
8710,2886,35,27,1,0,1,0,285,WGBFAS-HERR30-1972-2007-JENNINGS,multinational,Clupea harengus,Clupea harengus
8732,2106,35,27,1,0,1,0,296,WGMHSA-ANCHOBAYB-1986-2007-JENNINGS,multinational,Engraulis encrasicolus,Engraulis encrasicolus
8738,2218,32,27,1,0,1,0,300,WGNSDS-CODIS-1968-2006-MINTO,multinational,Gadus morhua,Gadus morhua
8747,3359,31,21,1,0,1,0,129,NAFO-SC-AMPL3M-1960-2007-BAUM,multinational,Hippoglossoides platessoides,Hippoglossoides platessoides
8765,2126,37,27,1,0,1,0,35,AFWG-CAPENOR-1965-2007-MINTO,multinational,Mallotus villosus,Mallotus villosus
8767,2228,32,27,1,0,1,0,309,WGNSSK-HADROCK-1990-2007-JENNINGS,multinational,Melanogrammus aeglefinus,Melanogrammus aeglefinus
8769,3022,32,27,1,0,1,0,318,WGNSSK-WHITNS-VIId-IIIa-1979-2006-MINTO,multinational,Merlangius merlangus,Merlangius merlangus
8775,3021,32,27,1,0,1,0,299,WGNPBW-BWHITNEA-1980-2007-JENNINGS,multinational,Micromesistius poutassou,Micromesistius poutassou
8800,3354,31,27,1,0,1,0,304,WGNSDS-PLAICIS-1962-2006-MINTO,multinational,Pleuronectes platessa,Pleuronectes platessa
8801,3016,32,27,1,0,1,0,206,NWWG-POLLFAPL-1958-2006-MINTO,multinational,Pollachius virens,Pollachius virens
8811,2544,31,27,1,0,1,0,38,AFWG-GHALNEAR-1959-2007-JENNINGS,multinational,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides
8834,2473,37,27,1,0,1,0,297,WGMHSA-MACKNEICES-1972-2007-JENNINGS,multinational,Scomber scombrus,Scomber scombrus
8856,2309,37,87,1,0,1,0,103,IFOP-CHTRACCH-1975-2007-JENSEN,multinational,Trachurus murphyi,Trachurus murphyi
8965,2496,36,34,1,0,1,0,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
8969,2498,36,87,1,0,1,0,91,IATTC-BIGEYEEPAC-1975-2007-JENSEN,multinational,Thunnus obesus,Thunnus obesus
9078,2886,35,27,1,0,1,0,285,WGBFAS-HERR30-1972-2007-JENNINGS,multinational,Clupea harengus,Clupea harengus
9108,2218,32,27,1,0,1,0,300,WGNSDS-CODIS-1968-2006-MINTO,multinational,Gadus morhua,Gadus morhua
9118,3359,31,21,1,0,1,0,129,NAFO-SC-AMPL3M-1960-2007-BAUM,multinational,Hippoglossoides platessoides,Hippoglossoides platessoides
9129,2548,31,21,1,0,1,0,135,NAFO-SC-YELL3LNO-1960-2009-BAUM,multinational,Limanda ferruginea,Limanda ferruginea
9146,2126,37,27,1,0,1,0,35,AFWG-CAPENOR-1965-2007-MINTO,multinational,Mallotus villosus,Mallotus villosus
9148,2228,32,27,1,0,1,0,309,WGNSSK-HADROCK-1990-2007-JENNINGS,multinational,Melanogrammus aeglefinus,Melanogrammus aeglefinus
9156,3021,32,27,1,0,1,0,299,WGNPBW-BWHITNEA-1980-2007-JENNINGS,multinational,Micromesistius poutassou,Micromesistius poutassou
9188,3016,32,27,1,0,1,0,206,NWWG-POLLFAPL-1958-2006-MINTO,multinational,Pollachius virens,Pollachius virens
9212,2910,35,27,1,0,1,0,298,WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS,multinational,Sardina pilchardus,Sardina pilchardus
9255,2309,37,87,1,0,1,0,103,IFOP-CHTRACCH-1975-2007-JENSEN,multinational,Trachurus murphyi,Trachurus murphyi
9313,2498,36,57,1,0,1,0,112,IOTC-BIGEYEIO-1957-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
9314,2498,36,51,1,0,1,0,112,IOTC-BIGEYEIO-1957-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
9482,2498,36,57,1,0,1,0,112,IOTC-BIGEYEIO-1957-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
9505,2498,36,51,1,0,1,0,112,IOTC-BIGEYEIO-1957-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
9588,2496,36,37,1,0,1,0,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
9707,2498,36,51,1,0,1,0,112,IOTC-BIGEYEIO-1957-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
9719,2498,36,51,1,0,1,0,112,IOTC-BIGEYEIO-1957-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
9936,2497,36,77,1,0,1,0,92,IATTC-YFINEPAC-1975-2007-JENSEN,multinational,Thunnus albacares,Thunnus albacares
9941,2498,36,77,1,0,1,0,91,IATTC-BIGEYEEPAC-1975-2007-JENSEN,multinational,Thunnus obesus,Thunnus obesus
9942,2498,36,87,1,0,1,0,91,IATTC-BIGEYEEPAC-1975-2007-JENSEN,multinational,Thunnus obesus,Thunnus obesus
9945,3296,36,31,1,0,1,0,95,ICCAT-ATBTUNAWATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
10169,3296,36,34,1,0,1,0,94,ICCAT-ATBTUNAEATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
10210,2498,36,51,1,0,1,0,112,IOTC-BIGEYEIO-1957-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
10342,2886,35,27,1,0,1,0,285,WGBFAS-HERR30-1972-2007-JENNINGS,multinational,Clupea harengus,Clupea harengus
10353,2106,35,27,1,0,1,0,296,WGMHSA-ANCHOBAYB-1986-2007-JENNINGS,multinational,Engraulis encrasicolus,Engraulis encrasicolus
10361,2218,32,27,1,0,1,0,300,WGNSDS-CODIS-1968-2006-MINTO,multinational,Gadus morhua,Gadus morhua
10372,2560,31,27,1,0,1,0,294,WGHMM-MEG8c9a-1985-2007-JENNINGS,multinational,Lepidorhombus whiffiagonis,Lepidorhombus whiffiagonis
10382,2228,32,27,1,0,1,0,309,WGNSSK-HADROCK-1990-2007-JENNINGS,multinational,Melanogrammus aeglefinus,Melanogrammus aeglefinus
10383,3022,32,27,1,0,1,0,318,WGNSSK-WHITNS-VIId-IIIa-1979-2006-MINTO,multinational,Merlangius merlangus,Merlangius merlangus
10384,2238,32,27,1,0,1,0,292,WGHMM-HAKENRTN-1977-2007-JENNINGS,multinational,Merluccius merluccius,Merluccius merluccius
10385,3021,32,27,1,0,1,0,299,WGNPBW-BWHITNEA-1980-2007-JENNINGS,multinational,Micromesistius poutassou,Micromesistius poutassou
10419,3016,32,27,1,0,1,0,206,NWWG-POLLFAPL-1958-2006-MINTO,multinational,Pollachius virens,Pollachius virens
10435,2910,35,27,1,0,1,0,298,WGMHSA-SARDPVIIIc-IXa-1978-2007-JENNINGS,multinational,Sardina pilchardus,Sardina pilchardus
10459,2102,35,27,1,0,1,0,290,WGBFAS-SPRAT22-32-1973-2007-JENNINGS,multinational,Sprattus sprattus,Sprattus sprattus
10465,2309,37,87,1,0,1,0,103,IFOP-CHTRACCH-1975-2007-JENSEN,multinational,Trachurus murphyi,Trachurus murphyi
10472,3019,32,27,1,0,1,0,310,WGNSSK-NPOUTNS-1983-2007-MINTO,multinational,Trisopterus esmarkii,Trisopterus esmarkii
10485,2496,36,34,1,0,1,0,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
10521,2253,34,81,1,0,0,1,207,NZMFishDEEPWATER-BLACKOREOWECR-1973-2007-JENSEN,New Zealand,Allocyttus niger,Allocyttus niger
10533,3131,33,81,1,0,0,1,174,NIWA-AUSSALMONNZ-1975-2006-JENSEN,New Zealand,Arripis trutta,Arripis trutta
10590,2438,34,88,1,0,1,0,47,CCAMLR-ATOOTHFISHRS-1995-2007-JENSEN,multinational,Dissostichus mawsoni,Dissostichus mawsoni
10603,3257,34,81,1,0,0,1,222,NZMFishMIDDEPTHSWG-NZLINGLIN3-4-1972-2007-JENSEN,New Zealand,Genypterus blacodes,Genypterus blacodes
10603,3257,34,81,1,0,0,1,223,NZMFishMIDDEPTHSWG-NZLINGLIN5-6-1972-2007-JENSEN,New Zealand,Genypterus blacodes,Genypterus blacodes
10603,3257,34,81,1,0,0,1,224,NZMFishMIDDEPTHSWG-NZLINGLIN6b-1980-2006-JENSEN,New Zealand,Genypterus blacodes,Genypterus blacodes
10603,3257,34,81,1,0,0,1,225,NZMFishMIDDEPTHSWG-NZLINGLIN72-1972-2007-JENSEN,New Zealand,Genypterus blacodes,Genypterus blacodes
10603,3257,34,81,1,0,0,1,226,NZMFishMIDDEPTHSWG-NZLINGLIN7WC-1972-2008-JENSEN,New Zealand,Genypterus blacodes,Genypterus blacodes
10615,3450,43,81,1,0,0,1,214,NZMFishLOBSTERWG-RROCKLOBSTERCRA1-1945-2001-JENSEN,New Zealand,Jasus edwardsii,Jasus edwardsii
10615,3450,43,81,1,0,0,1,215,NZMFishLOBSTERWG-RROCKLOBSTERCRA2-1945-2001-JENSEN,New Zealand,Jasus edwardsii,Jasus edwardsii
