"stock","b0","f0","catch0","msy","mean_r","SciName","CommName","Spcat","Country","Price","boa"
"15161",0.34526,0.292735472830008,1,9.89414752706406,0.198905081008333,"Hoplostethus atlanticus","Orange roughy","Miscellaneous demersal fishes","Spain",1000,NA
"8682",0.44531,0.871482997480766,34,87.610780764059,0.203508423233798,"Abramis brama","Freshwater bream","Carps, barbels and other cyprinids","Latvia",1000,NA
"10693",2,1.09892860235982,635,288.917768923482,0.151584882078794,"Plagiogeneion rubiginosum","Rubyfish","Miscellaneous demersal fishes","New Zealand",1000,NA
"10698",1.6859,0.384721795312324,1646,2537.76398358343,0.230607397214346,"Polyprion oxygeneios","Hapuku wreckfish","Miscellaneous demersal fishes","New Zealand",1000,NA
"50587",0.52604,0.00657599270993578,0.5,144.540619631137,0.121824565922827,"Pomatomus saltatrix","Bluefish","Miscellaneous pelagic fishes","Multinational",1000,NA
"3340",0.36801,0.148738528049102,1,18.2690893868621,0.144631821181841,"Rutilus rutilus","Roach","Carps, barbels and other cyprinids","Denmark",1000,NA
"15224",1.0966,1.75560892624848,808,419.696491713624,0.169230047954676,"Lepidopus caudatus","Silver scabbardfish","Miscellaneous demersal fishes","Spain",1000,NA
"51662",0.80987,1.29082965957851,1429,1366.9353706235,0.150859397227337,"Odontesthes regia","Chilean silverside","Miscellaneous pelagic fishes","Multinational",1000,NA
"10717",0.40079,1.07618754627697,13,30.1396714101045,0.186690524819011,"Ruvettus pretiosus","Oilfish","Miscellaneous demersal fishes","New Zealand",1000,NA
"10725",1.579,0.838663701370145,3314,2502.54864178286,0.200846571535181,"Seriolella brama","Common warehou","Miscellaneous demersal fishes","New Zealand",1000,NA
"15263",0.96035,0.0114152534671107,21,1915.59720589414,0.106440057372997,"Lophius vomerinus","Devil anglerfish","Miscellaneous demersal fishes","Spain",1000,NA
"10727",2,0.537967621989903,8501,7901.0331221751,0.185550388759139,"Seriolella punctata","Silver warehou","Miscellaneous demersal fishes","New Zealand",1000,NA
"50532",1.0107,0.0612368277943994,565,9128.79589232126,0.153614750109024,"Pampus argenteus","Silver pomfret","Miscellaneous pelagic fishes","Multinational",1000,NA
"8865",0.47417,1.21008521649394,52,90.626105017371,0.206528081762011,"Vimba vimba","Vimba bream","Carps, barbels and other cyprinids","Latvia",1000,NA
"50262",0.75496,1.64288449833044,709,571.630326706691,0.166990807590745,"Seriola dumerili","Greater amberjack","Miscellaneous pelagic fishes","Multinational",1000,NA
"8872",1.1379,0.779317784233348,8,9.02134522438205,0.177872346131881,"Conger conger","European conger","Miscellaneous demersal fishes","Lebanon",1000,NA
"50538",1.2095,0.0374788964237494,548,12088.9307922107,0.384461741091305,"Parastromateus niger","Black pomfret","Miscellaneous pelagic fishes","Multinational",1000,NA
"8902",0.88399,1.16939955708123,40,38.6945423188314,0.163502897366639,"Brotula barbata","Bearded brotula","Miscellaneous demersal fishes","Liberia",1000,NA
"17288",0.45992,1.17319400122481,161,298.38277368245,0.147586933781029,"Anguilla anguilla","European eel","River eels","Un. Sov. Soc. Rep.",1000,NA
"NEFSC-BUTTERGOMCHATT-1965-2005-OVERHOLTZ",1.007569742,0.0551158274511525,432,7779.15272870638,0.192111296272906,"Peprilus triacanthus","Atlantic butterfish","Miscellaneous pelagic fishes","USA",1000,NA
"AFSC-NROCKGA-1959-2008-MELNYCHUK",1.594717949,0.418179531615637,4187,6278.50589970239,0.17833906198115,"Sebastes polyspinis","Northern rockfish","Miscellaneous demersal fishes","USA",1000,NA
"10895",0.81251,0.589613864628123,977,2039.3800269189,0.115406384939578,"Trichiurus lepturus","Largehead hairtail","Miscellaneous demersal fishes","Nigeria",1000,NA
"3596",2,0.636554237762175,1540,1209.63769357181,0.166261690272487,"Eutrigla gurnardus","Grey gurnard","Miscellaneous demersal fishes","Egypt",1000,NA
"10941",1.2719,0.849957197658937,11930,11035.4594781296,0.239967044558041,"Argentina spp","Argentines","Miscellaneous demersal fishes","Norway",1000,NA
"10973",0.32098,1.17511229125815,0.5,1.32560051080796,0.0821324972373826,"Conger conger","European conger","Miscellaneous demersal fishes","Norway",1000,NA
"15596",1.079,1.63566966209534,2088,1183.07819769002,0.205640317237379,"Sebastes mentella","Beaked redfish","Miscellaneous demersal fishes","Spain",1000,NA
"4989",0.63862,0.0545396209358386,66,1894.91312947973,0.0755148779372248,"Anarhichas lupus","Atlantic wolffish","Miscellaneous demersal fishes","Germany",1000,NA
"3656",2,1.47651083531139,1750,592.613328039322,0.203047381783913,"Trichiurus lepturus","Largehead hairtail","Miscellaneous demersal fishes","Egypt",1000,NA
"3712",2,1.60983630117856,9,2.79531527317751,0.498629907615132,"Chanos chanos","Milkfish","Miscellaneous diadromous fishes","Eritrea",1000,NA
"9381",0.49756,2.01923972376178,168,167.215272612039,0.167721565658252,"Lates calcarifer","Barramundi(=Giant seaperch)","Miscellaneous diadromous fishes","Malaysia",1000,NA
"17508",0.24256,0.390752605169473,398,4199.15596942214,0.0853519791799668,"Lophius americanus","American angler","Miscellaneous demersal fishes","Un. Sov. Soc. Rep.",1000,NA
"3756",0.54324,0.825959658780904,5,11.143443812438,0.2315611298817,"Abramis brama","Freshwater bream","Carps, barbels and other cyprinids","Estonia",1000,NA
"3763",0.46903,0.698399112022781,4,12.211125393795,0.236537987750892,"Anguilla anguilla","European eel","River eels","Estonia",1000,NA
"9402",1.6237,0.450453262848001,1779,2432.31837292038,0.19827136820624,"Muraenesox cinereus","Daggertooth pike conger","Miscellaneous demersal fishes","Malaysia",1000,NA
"9403",1.9413,0.434363898174756,2751,3262.45262457977,0.19632066476243,"Muraenesox cinereus","Daggertooth pike conger","Miscellaneous demersal fishes","Malaysia",1000,NA
"3832",0.35372,0.771339066295733,10,36.651778716212,0.190570997395448,"Leuciscus idus","Orfe(=Ide)","Carps, barbels and other cyprinids","Estonia",1000,NA
"15914",1.1454,0.0839482218925582,3,31.1998548926056,0.196745725629577,"Eutrigla gurnardus","Grey gurnard","Miscellaneous demersal fishes","Sweden",1000,NA
"11377",1.5565,0.759856732604099,20375,17227.2825417681,0.191825641927854,"Trichiurus lepturus","Largehead hairtail","Miscellaneous demersal fishes","Pakistan",1000,NA
"11382",0.61449,2.02895547406408,1,0.802070722502041,0.335476207228663,"Chanos chanos","Milkfish","Miscellaneous diadromous fishes","Palau",1000,NA
"15927",0.49338,1.65235361524889,127,155.782685161131,0.067008531766651,"Lophius piscatorius","Angler(=Monk)","Miscellaneous demersal fishes","Sweden",1000,NA
"3904",0.44774,0.864944627621156,61,157.512721237482,0.303267099114707,"Rutilus rutilus","Roach","Carps, barbels and other cyprinids","Estonia",1000,NA
"9485",1.1312,1.07647841018216,4523,3714.34181273712,0.203426013068665,"Trichiurus lepturus","Largehead hairtail","Miscellaneous demersal fishes","Malaysia",1000,NA
"9486",1.1941,0.813303097893403,4622,4759.23134504466,0.193966338793817,"Trichiurus lepturus","Largehead hairtail","Miscellaneous demersal fishes","Malaysia",1000,NA
"3965",0.42984,0.424833522238589,25,136.903453251895,0.181346302153048,"Vimba vimba","Vimba bream","Carps, barbels and other cyprinids","Estonia",1000,NA
"10245",0.29323,0.0112348974668682,5,1517.72291296108,0.137015585903334,"Hoplostethus atlanticus","Orange roughy","Miscellaneous demersal fishes","Namibia",1000,NA
"3993",1.0833,1.54583937376346,1211,723.154403454746,0.145552658395296,"Dissostichus eleginoides","Patagonian toothfish","Miscellaneous demersal fishes","Falkland Is.(Malvinas)",1000,NA
"50359",0.4374,1.73762584791577,8,10.5257957891469,0.329823240226148,"Rachycentron canadum","Cobia","Miscellaneous pelagic fishes","Multinational",1000,NA
"3996",1.1536,1.90030312630765,762,347.597657579365,0.227106155659106,"Genypterus blacodes","Pink cusk-eel","Miscellaneous demersal fishes","Falkland Is.(Malvinas)",1000,NA
"4024",1.217,0.343235544360736,175,418.943266733797,0.178832212014102,"Anarhichas lupus","Atlantic wolffish","Miscellaneous demersal fishes","Faroe Islands",1000,NA
"11696",0.42636,1.02136076523555,306,702.693283030875,0.150763322719225,"Chanos chanos","Milkfish","Miscellaneous diadromous fishes","Philippines",1000,NA
"4028",2,1.12951834070119,18193,8053.43275289628,0.250921686480105,"Argentina spp","Argentines","Miscellaneous demersal fishes","Faroe Islands",1000,NA
"9562",0.47033,0.323411866687573,3,19.7225298728686,0.0971115877330857,"Polyprion americanus","Wreckfish","Miscellaneous demersal fishes","Malta",1000,NA
"50367",0.64165,0.663779319838947,580.5,1362.95120427308,0.127754074251862,"Belone belone","Garfish","Miscellaneous pelagic fishes","Multinational",1000,NA
"4056",0.34421,1.32691468706186,61,133.55598373041,0.157375556673048,"Hoplostethus atlanticus","Orange roughy","Miscellaneous demersal fishes","Faroe Islands",1000,NA
"17922",0.54455,0.0148832468130693,24,2961.25492133997,0.0590409177646341,"Anarhichas lupus","Atlantic wolffish","Miscellaneous demersal fishes","United Kingdom",1000,NA
"4064",0.84654,1.31371367777358,2156,1938.65509583109,0.161942943853726,"Lophius piscatorius","Angler(=Monk)","Miscellaneous demersal fishes","Faroe Islands",1000,NA
"9748",2,1.58664058142364,2148,676.901884758511,0.149765889439524,"Caulolatilus princeps","Ocean whitefish","Miscellaneous demersal fishes","Mexico",1000,NA
"11845",0.64864,1.74698716195611,843,743.933531319808,0.154379479897352,"Abramis brama","Freshwater bream","Carps, barbels and other cyprinids","Poland",1000,NA
"4104",2,0.647888834890723,13324,10282.6281936525,0.173957470220406,"Sebastes marinus","Golden redfish","Miscellaneous demersal fishes","Faroe Islands",1000,NA
"4131",0.43164,0.531992435316067,20,87.0969315432114,0.147376586955035,"Chanos chanos","Milkfish","Miscellaneous diadromous fishes","Fiji, Republic of",1000,NA
"16218",2,0.186110568189325,3947,10603.9115306575,0.170839169197804,"Psenopsis anomala","Pacific rudderfish","Miscellaneous demersal fishes","Taiwan Province of China",1000,NA
"16222",0.67984,2.60534357191371,17869,10088.5449274251,0.118826721414524,"Ruvettus pretiosus","Oilfish","Miscellaneous demersal fishes","Taiwan Province of China",1000,NA
"50397",2,0.185446707727246,1650,4448.71742459512,0.465633441384709,"Selene setapinnis","Atlantic moonfish","Miscellaneous pelagic fishes","Multinational",1000,NA
"4180",0.2831,4.17183471756137,1,0.846706778639475,0.136613410180653,"Anguilla anguilla","European eel","River eels","Finland",1000,NA
"14252",2,2.00178765504405,2883,720.106349126367,0.173907790862769,"Trichiurus lepturus","Largehead hairtail","Miscellaneous demersal fishes","Senegal",1000,NA
"10041",1.7651,0.0246355806096099,1,22.9968251346135,0.333106793278552,"Anguilla anguilla","European eel","River eels","Morocco",1000,NA
"4196",0.80193,1.24328906987074,253,253.753443760584,0.217180676691665,"Leuciscus idus","Orfe(=Ide)","Carps, barbels and other cyprinids","Finland",1000,NA
"14284",0.78028,1.93148902094,8,5.30819988006802,0.150238654090655,"Conger conger","European conger","Miscellaneous demersal fishes","Serbia and Montenegro",1000,NA
"16451",0.33472,0.533074547755466,47,263.407567613398,0.209360073385037,"Lates calcarifer","Barramundi(=Giant seaperch)","Miscellaneous diadromous fishes","Thailand",1000,NA
"10055",1.1799,0.51522292187578,1432,2355.60593915731,0.149041363058204,"Conger conger","European conger","Miscellaneous demersal fishes","Morocco",1000,NA
"10056",0.32628,0.827256658726148,1,3.70483844619613,0.0936722114344092,"Conger conger","European conger","Miscellaneous demersal fishes","Morocco",1000,NA
"50709",1.0402,0.956565592756387,78,78.3904211734586,0.187251919304437,"Peprilus paru","American harvestfish","Miscellaneous pelagic fishes","Multinational",1000,NA
"16473",1.2213,0.520569050621191,1332,2095.09404913038,0.187934192861768,"Muraenesox cinereus","Daggertooth pike conger","Miscellaneous demersal fishes","Thailand",1000,NA
"50728",0.49262,0.800950385732457,287,727.384834358719,0.150021350729881,"Lichia amia","Leerfish","Miscellaneous pelagic fishes","Multinational",1000,NA
"50428",1.0718,0.194753898546924,23305,111647.549273542,0.489583013975891,"Trachurus mediterraneus","Mediterranean horse mackerel","Miscellaneous pelagic fishes","Multinational",1000,NA
"50731",0.68995,0.0643506620657373,10,225.231620523611,0.19450690171724,"Stromateus fiatola","Blue butterfish","Miscellaneous pelagic fishes","Multinational",1000,NA
"50435",0.51545,1.14476217034705,6002,10171.7148721979,0.188036348539083,"Pomatomus saltatrix","Bluefish","Miscellaneous pelagic fishes","Multinational",1000,NA
"50083",0.47446,0.994947521334705,650,1376.93543880386,0.276715999386804,"Scomber japonicus","Chub mackerel","Miscellaneous pelagic fishes","Multinational",1000,NA
"5558",2,0.808463459533783,413,255.422799342202,0.187423560719246,"Zeus faber","John dory","Miscellaneous demersal fishes","Greece",1000,NA
"5559",0.57375,0.617038338168515,10,28.2465331919492,0.121320120139018,"Anarhichas lupus","Atlantic wolffish","Miscellaneous demersal fishes","Greenland",1000,NA
"5577",1.5912,0.76830407207949,6930,5668.59369640163,0.13142780239514,"Cyclopterus lumpus","Lumpfish(=Lumpsucker)","Miscellaneous demersal fishes","Greenland",1000,NA
"50749",1.2216,0.274899234431251,1082,3221.9938442495,0.42206398203611,"Parona signata","Parona leatherjacket","Miscellaneous pelagic fishes","Multinational",1000,NA
"10688",0.88917,1.99674476181386,16,9.01182246414801,0.204730436842123,"Paristiopterus labiosus","Giant boarfish","Miscellaneous demersal fishes","New Zealand",1000,NA
"4311",0.44502,0.607524124509847,126,466.044607776072,0.0944253327035108,"Conger conger","European conger","Miscellaneous demersal fishes","France",1000,NA
"50517",2,0.508940308808827,15678,15402.5921396306,0.561606849414178,"Parastromateus niger","Black pomfret","Miscellaneous pelagic fishes","Multinational",1000,NA
"10254",1.584,0.465459039672504,8555,11603.3493348499,0.154420944889938,"Lophius vomerinus","Devil anglerfish","Miscellaneous demersal fishes","Namibia",1000,NA
"50454",2,0.661128484216771,2168,1639.62077853021,0.466873830846749,"Selene setapinnis","Atlantic moonfish","Miscellaneous pelagic fishes","Multinational",1000,NA
"10291",1.1628,2.04075355163613,2570,1083.02264953526,0.176667795801274,"Thyrsites atun","Snoek","Miscellaneous demersal fishes","Namibia",1000,NA
"10295",0.80606,0.564506057197993,25,54.9419452955516,0.157986774300147,"Zeus faber","John dory","Miscellaneous demersal fishes","Namibia",1000,NA
"4344",0.66221,0.398469255718792,13,49.2666235171814,0.146658695696466,"Epigonus telescopus","Black cardinal fish","Miscellaneous demersal fishes","France",1000,NA
"10323",0.86838,0.654050858446674,1790,3151.60440249628,0.145357473766609,"Argentina spp","Argentines","Miscellaneous demersal fishes","Netherlands",1000,NA
"50462",0.53963,0.473840419167494,6,23.4651352017993,0.174883124353961,"Pomatomus saltatrix","Bluefish","Miscellaneous pelagic fishes","Multinational",1000,NA
"10379",0.67633,0.334686966758328,50,220.88821816398,0.111546154537485,"Lophius piscatorius","Angler(=Monk)","Miscellaneous demersal fishes","Netherlands",1000,NA
"4383",0.30231,0.293207549956592,83,936.376336824611,0.147410628169379,"Hoplostethus atlanticus","Orange roughy","Miscellaneous demersal fishes","France",1000,NA
"4405",1.0871,0.5442432597317,2,3.38039492296678,0.1962012368388,"Lepidopus caudatus","Silver scabbardfish","Miscellaneous demersal fishes","France",1000,NA
"16735",1.7181,0.833948380279789,320,223.337870547716,0.199809893512165,"Lepidopus caudatus","Silver scabbardfish","Miscellaneous demersal fishes","Tunisia",1000,NA
"6007",2,0.770420926507181,4069,2640.76419785702,0.167381712551847,"Lophius piscatorius","Angler(=Monk)","Miscellaneous demersal fishes","Iceland",1000,NA
"50471",1.8618,1.09585466464513,5082,2490.85630442159,0.168395711969363,"Rachycentron canadum","Cobia","Miscellaneous pelagic fishes","Multinational",1000,NA
"10532",1.1199,1.70254109598739,69,36.1886383425816,0.142745386000507,"Argentina spp","Argentines","Miscellaneous demersal fishes","New Zealand",1000,NA
"50473",2,0.167492999847365,80615,240651.848356241,0.550445701618915,"Rastrelliger kanagurta","Indian mackerel","Miscellaneous pelagic fishes","Multinational",1000,NA
"NWFSC-YEYEROCKPCOAST-1923-2006-BRANCH",0.409923664,0.0171861505041968,14.4,2044,0.0605859343482874,"Sebastes ruberrimus","Yelloweye rockfish","Miscellaneous demersal fishes","USA",1000,NA
"50139",0.78848,1.16378662266106,7160,7802.77312884842,0.208780470039504,"Coryphaena hippurus","Common dolphinfish","Miscellaneous pelagic fishes","Multinational",1000,NA
"10555",1.1477,0.635773551168227,39,53.4482842622183,0.219266845203343,"Centroberyx affinis","Redfish","Miscellaneous demersal fishes","New Zealand",1000,NA
"10565",2,0.227328608898497,3621,7964.24175897893,0.169224212752795,"Chelidonichthys kumu","Bluefin gurnard","Miscellaneous demersal fishes","New Zealand",1000,NA
"50482",2,0.106677573862229,1200,5624.42487466843,0.478685694344267,"Selaroides leptolepis","Yellowstripe scad","Miscellaneous pelagic fishes","Multinational",1000,NA
"4537",0.41267,6.02325442013491,207,83.2791414919567,0.132350221521164,"Petromyzon marinus","Sea lamprey","Miscellaneous diadromous fishes","France",1000,NA
"10594",1.6071,0.939891791885879,3217,2129.7582189395,0.180967830340673,"Emmelichthys nitidus","Cape bonnetmouth","Miscellaneous demersal fishes","New Zealand",1000,NA
"4556",0.90353,1.36464217010198,19,15.4096308933837,0.208917374513933,"Polyprion americanus","Wreckfish","Miscellaneous demersal fishes","France",1000,NA
"14895",0.84616,1.6033269670377,221,162.898725001835,0.145125638558352,"Aphanopus carbo","Black scabbardfish","Miscellaneous demersal fishes","Spain",1000,NA
"14898",1.254,1.35780349402189,38,22.3176847286428,0.227829639972866,"Argentina spp","Argentines","Miscellaneous demersal fishes","Spain",1000,NA
"16814",0.32021,2.17284704963383,393,564.843978198103,0.0819481419821865,"Conger conger","European conger","Miscellaneous demersal fishes","Turkey",1000,NA
"10612",1.7659,0.448690720533765,2066,2607.45680545752,0.177442933494071,"Hyperoglyphe antarctica","Bluenose warehou","Miscellaneous demersal fishes","New Zealand",1000,NA
"50499",2,0.321415695512975,80810,125709.480165597,0.560739533796709,"Rastrelliger brachysoma","Short mackerel","Miscellaneous pelagic fishes","Multinational",1000,NA
"51301",0.8628,0.944221688823301,253,310.553488968525,0.347300697866093,"Tylosurus crocodilus","Hound needlefish","Miscellaneous pelagic fishes","Multinational",1000,NA
"50569",2,0.222147076756156,122400,275493.159278334,0.491785962118052,"Selaroides leptolepis","Yellowstripe scad","Miscellaneous pelagic fishes","Multinational",1000,NA
"50570",2,0.306602085306856,45043,73455.142933747,0.42624531146158,"Parastromateus niger","Black pomfret","Miscellaneous pelagic fishes","Multinational",1000,NA
"12681",1.6559,2.02145640015136,41,12.2485695315739,0.176828732122009,"Scorpaena scrofa","Red scorpionfish","Miscellaneous demersal fishes","Portugal",1000,NA
"50504",2,0.522465999518568,17921,17150.3983192337,0.559025292849807,"Pampus argenteus","Silver pomfret","Miscellaneous pelagic fishes","Multinational",1000,NA
"10664",1.249,0.404896471546187,5885,11636.9732676096,0.194132067727607,"Nemadactylus macropterus","Tarakihi","Miscellaneous demersal fishes","New Zealand",1000,NA
"10665",0.8716,0.625858633094924,63,115.490717805804,0.125553823939666,"Nemadactylus spp","Morwongs","Miscellaneous demersal fishes","New Zealand",1000,NA
"50514",1.158,0.800955232646787,3230,3482.45665783194,0.487943034141073,"Elagatis bipinnulata","Rainbow runner","Miscellaneous pelagic fishes","Multinational",1000,NA
"CSIRO-OROUGHYSE-1978-2007-FULTON",0.477674046,0.353872603064373,772,4567.08100578704,0.0812910630707737,"Hoplostethus atlanticus","Orange roughy","Miscellaneous demersal fishes","Australia",1000,NA
"11616",2,0.451585447661279,380,420.739864368954,0.159709427152862,"Cheilodactylus variegatus","Peruvian morwong","Miscellaneous demersal fishes","Peru",1000,NA
"12787",2,1.16570167808654,2217,950.929402297476,0.175139031502171,"Thyrsites atun","Snoek","Miscellaneous demersal fishes","Portugal",1000,NA
"NIWA-OROUGHYNZMEC-1981-2004-JENSEN",1.204464706,0.645051990331815,930,1197,0.195969805110379,"Hoplostethus atlanticus","Orange roughy","Miscellaneous demersal fishes","New Zealand",1000,NA
"50008",0.46691,3.25198079623885,180,118.547215447126,0.277628537598393,"Coryphaena hippurus","Common dolphinfish","Miscellaneous pelagic fishes","Multinational",1000,NA
"10703",1.1392,1.61238470662722,42,22.8654969106041,0.169404998661487,"Pseudopentaceros richardsoni","Pelagic armourhead","Miscellaneous demersal fishes","New Zealand",1000,NA
"10705",2,1.08505592645429,98,45.1589625984722,0.155989211047889,"Pterygotrigla picta","Spotted gurnard","Miscellaneous demersal fishes","New Zealand",1000,NA
"SWFSC-GOPHERSPCOAST-1965-2005-STANTON",2,0.867241379310345,50.3,29,0.174454316288202,"Sebastes carnatus","Gopher rockfish","Miscellaneous demersal fishes","USA",1000,NA
"7691",0.77322,0.0982014789736449,443,5834.21754210178,0.103504198147664,"Sebastes alutus","Pacific ocean perch","Miscellaneous demersal fishes","Japan",1000,NA
"8814",0.56695,1.59747687412977,12,13.2495737416814,0.225376348996159,"Rutilus rutilus","Roach","Carps, barbels and other cyprinids","Latvia",1000,NA
"10726",1.7379,0.356819716746373,2060,3321.953836764,0.169965816212486,"Seriolella caerulea","White warehou","Miscellaneous demersal fishes","New Zealand",1000,NA
"50246",0.83123,0.905979342817799,8478,11257.8098197784,0.231316524038409,"Trachurus trachurus","Atlantic horse mackerel","Miscellaneous pelagic fishes","Multinational",1000,NA
"50253",0.7014,1.51021068735583,8430,7958.37269890648,0.201467920990661,"Scomber scombrus","Atlantic mackerel","Miscellaneous pelagic fishes","Multinational",1000,NA
"17276",0.62783,1.69467809029102,2270,2133.51931270199,0.209699629471139,"Abramis brama","Freshwater bream","Carps, barbels and other cyprinids","Un. Sov. Soc. Rep.",1000,NA
"10742",2,0.600641757254041,27832,23168.5523557668,0.225521049965342,"Thyrsites atun","Snoek","Miscellaneous demersal fishes","New Zealand",1000,NA
"10753",2,0.411102727049957,1013,1232.05215308253,0.170869947338059,"Zeus faber","John dory","Miscellaneous demersal fishes","New Zealand",1000,NA
"50537",0.86672,1.48166063267336,181,140.945435115731,0.333255527709172,"Megalaspis cordyla","Torpedo scad","Miscellaneous pelagic fishes","Multinational",1000,NA
"17286",2,0.303045005712493,8668,14301.5061073528,0.223549497086846,"Anarhichas lupus","Atlantic wolffish","Miscellaneous demersal fishes","Un. Sov. Soc. Rep.",1000,NA
"13150",0.40942,0.0289698071459945,5,421.556069218259,0.156790972760551,"Abramis brama","Freshwater bream","Carps, barbels and other cyprinids","Russia",1000,NA
"17293",0.53004,0.012056239026877,28,4381.64851230349,0.106626377011334,"Argentina spp","Argentines","Miscellaneous demersal fishes","Un. Sov. Soc. Rep.",1000,NA
"AFSC-NROCKBSAI-1974-2009-STANTON",1.415070559,0.154475626819629,885,4048.60315431632,0.210135987302015,"Sebastes polyspinis","Northern rockfish","Miscellaneous demersal fishes","USA",1000,NA
"50651",0.77451,0.917067144962954,558,785.608248824391,0.258536097861476,"Gnathanodon speciosus","Golden trevally","Miscellaneous pelagic fishes","Multinational",1000,NA
"10935",0.48144,0.422156059551566,69,339.495399006235,0.156466891342264,"Anguilla anguilla","European eel","River eels","Norway",1000,NA
"8971",0.91504,0.396074380164515,30,82.7759977519385,0.144167865693958,"Trichiurus lepturus","Largehead hairtail","Miscellaneous demersal fishes","Liberia",1000,NA
"6570",1.1128,2.59312995253716,7056,2445.21568828154,0.172978086795936,"Trichiurus lepturus","Largehead hairtail","Miscellaneous demersal fishes","Iran (Islamic Rep. of)",1000,NA
"10980",1.3728,0.348446030534472,2844,5945.4783241486,0.176096656903993,"Cyclopterus lumpus","Lumpfish(=Lumpsucker)","Miscellaneous demersal fishes","Norway",1000,NA
"AFSC-REYEROCKBSAI-1974-2009-STANTON",1.147373789,0.189306738239,171,787.272557602643,0.177519013152967,"Sebastes aleutianus","Rougheye rockfish","Miscellaneous demersal fishes","USA",1000,NA
"5001",0.88228,0.374722319649461,219,662.411888875879,0.104524216067196,"Argentina spp","Argentines","Miscellaneous demersal fishes","Germany",1000,NA
"5050",0.67539,0.76304698372392,1,1.94041263547171,0.143692276716336,"Cyclopterus lumpus","Lumpfish(=Lumpsucker)","Miscellaneous demersal fishes","Germany",1000,NA
"50565",0.51709,1.51092442454107,8620,11033.1210998981,0.144075186417553,"Sphyraena barracuda","Great barracuda","Miscellaneous pelagic fishes","Multinational",1000,NA
"AFSC-SNOWCRABBS-1979-2008-JENSEN",0.552734367,0.87638530815124,34956.52,72163.3414373172,0.146159066429467,"Chionoecetes opilio","Snow crab","Crabs, sea-spiders","USA",1000,NA
"50567",2,0.266732174933537,12561,23546.0907615099,0.486263870666911,"Elagatis bipinnulata","Rainbow runner","Miscellaneous pelagic fishes","Multinational",1000,NA
"50568",2,0.300009122153009,52695,87822.3295709068,0.612332678621152,"Megalaspis cordyla","Torpedo scad","Miscellaneous pelagic fishes","Multinational",1000,NA
"50310",2,0.312270295750972,476880,763569.264334222,0.52343955638886,"Cololabis saira","Pacific saury","Miscellaneous pelagic fishes","Multinational",1000,NA
"19331",1.2328,1.02795449218012,6900,5444.80808046548,0.224114002956777,"Trichiurus lepturus","Largehead hairtail","Miscellaneous demersal fishes","Venezuela, Boliv Rep of",1000,NA
"5222",0.48121,1.51323998331135,492,675.651353517404,0.125662786348529,"Rutilus rutilus","Roach","Carps, barbels and other cyprinids","Germany",1000,NA
"17641",0.56128,0.0580264552000122,143,4390.66628450615,0.179966462753138,"Patagonotothen brevicauda","Patagonian rockcod","Miscellaneous demersal fishes","Un. Sov. Soc. Rep.",1000,NA
"13737",0.63559,0.00200123627554892,10,7861.84682014983,0.174629325207403,"Trichiurus lepturus","Largehead hairtail","Miscellaneous demersal fishes","Russia",1000,NA
"CSIRO-NZLINGESE-1968-2007-FULTON",0.589601983,2.37324673046232,736,525.988183379895,0.137737653817685,"Genypterus blacodes","Ling","Miscellaneous demersal fishes","Australia",1000,NA
"17706",0.4112,0.0332447099736715,32,2340.8539805215,0.167078591384517,"Prionotus spp","Atlantic searobins","Miscellaneous demersal fishes","Un. Sov. Soc. Rep.",1000,NA
"16572",0.98837,0.57124205219488,3157,5591.58403740713,0.187916343288776,"Trichiurus lepturus","Largehead hairtail","Miscellaneous demersal fishes","Thailand",1000,NA
"50442",0.88533,1.07348175368943,976,1026.95158573462,0.428409384343293,"Rachycentron canadum","Cobia","Miscellaneous pelagic fishes","Multinational",1000,NA
"CSIRO-SILVERFISHSE-1978-2006-FULTON",1.030626577,0.66134575781977,2585.3,3792.98422556968,0.177490271654536,"Seriolella punctata","Silverfish","Miscellaneous demersal fishes","Australia",1000,NA
"16899",0.85656,1.62132298171428,104,74.8869272267596,0.177152949088709,"Zeus faber","John dory","Miscellaneous demersal fishes","Turkey",1000,NA
"18417",0.82747,2.38323713830445,1,0.507084673982494,0.158163590951488,"Caulolatilus princeps","Ocean whitefish","Miscellaneous demersal fishes","USA",1000,NA
"50588",0.4393,1.47144538171803,173,267.633672529912,0.378889645901237,"Brama brama","Atlantic pomfret","Miscellaneous pelagic fishes","Multinational",1000,NA
"50589",1.5619,0.370898596023172,10087,17412.1983816055,0.516006230540995,"Scomber australasicus","Blue mackerel","Miscellaneous pelagic fishes","Multinational",1000,NA
"6904",2,0.532499263820166,191,179.342970945875,0.178533484493122,"Thyrsites atun","Snoek","Miscellaneous demersal fishes","Israel",1000,NA
"50358",2,0.354582886489271,481,678.261724307095,0.390488560656146,"Menidia menidia","Atlantic silverside","Miscellaneous pelagic fishes","Multinational",1000,NA
"12338",2,3.26845144304677,610,93.3163626000473,0.187066694873279,"Genypterus capensis","Kingklip","Miscellaneous demersal fishes","Portugal",1000,NA
"17868",1.6613,0.112949424375226,96,511.610142935572,0.164748595813898,"Zeus faber","John dory","Miscellaneous demersal fishes","Un. Sov. Soc. Rep.",1000,NA
"14118",1.6494,1.64940781111881,2303,846.525219042079,0.188327780601544,"Brotula barbata","Bearded brotula","Miscellaneous demersal fishes","Senegal",1000,NA
