Year,BvBmsy,FvFmsy,Catch,RAM
2012,0.666955840661493,1.84164344262983,22,FALSE
2012,0.666955840661493,1.84164344262983,1,FALSE
2012,0.666955840661493,1.84164344262983,9,FALSE
2012,0.666955840661493,1.84164344262983,1,FALSE
2012,0.666955840661493,1.84164344262983,926,FALSE
2012,0.666955840661493,1.84164344262983,147,FALSE
2012,0.666955840661493,1.84164344262983,4,FALSE
2012,0.666955840661493,1.84164344262983,77,FALSE
2012,0.666955840661493,1.84164344262983,635,FALSE
2012,0.666955840661493,1.84164344262983,532,FALSE
2012,0.666955840661493,1.84164344262983,40,FALSE
2012,0.666955840661493,1.84164344262983,2623,FALSE
2012,0.666955840661493,1.84164344262983,13,FALSE
2012,0.666955840661493,1.84164344262983,38,FALSE
2012,0.666955840661493,1.84164344262983,3,FALSE
2012,0.666955840661493,1.84164344262983,49,FALSE
2012,0.666955840661493,1.84164344262983,292,FALSE
2012,0.666955840661493,1.84164344262983,190,FALSE
2012,0.666955840661493,1.84164344262983,4150,FALSE
2012,0.666955840661493,1.84164344262983,15,FALSE
2012,0.666955840661493,1.84164344262983,718,FALSE
2012,0.666955840661493,1.84164344262983,314,FALSE
2012,0.5038715927805,2.62379771472034,314,FALSE
2012,0.5038715927805,2.62379771472034,761,FALSE
2012,0.5038715927805,2.62379771472034,306,FALSE
2012,0.5038715927805,2.62379771472034,106,FALSE
2012,0.5038715927805,2.62379771472034,1,FALSE
2012,0.5038715927805,2.62379771472034,5,FALSE
2012,0.5038715927805,2.62379771472034,6,FALSE
2012,0.5038715927805,2.62379771472034,2336,FALSE
2012,0.5038715927805,2.62379771472034,250,FALSE
2012,0.5038715927805,2.62379771472034,1366,FALSE
2012,0.5038715927805,2.62379771472034,467,FALSE
2012,0.5038715927805,2.62379771472034,5,FALSE
2012,0.5038715927805,2.62379771472034,4,FALSE
2012,0.5038715927805,2.62379771472034,2526,FALSE
2012,0.5038715927805,2.62379771472034,4,FALSE
2012,0.5038715927805,2.62379771472034,10365,FALSE
2012,0.5038715927805,2.62379771472034,100,FALSE
2012,0.5038715927805,2.62379771472034,1,FALSE
2012,0.5038715927805,2.62379771472034,162,FALSE
2012,0.5038715927805,2.62379771472034,50,FALSE
2012,0.5038715927805,2.62379771472034,84,FALSE
2012,0.5038715927805,2.62379771472034,136,FALSE
2012,0.5038715927805,2.62379771472034,37838,FALSE
2012,0.5038715927805,2.62379771472034,4980,FALSE
2012,0.5038715927805,2.62379771472034,2500,FALSE
2012,0.5038715927805,2.62379771472034,2088,FALSE
2012,0.5038715927805,2.62379771472034,715,FALSE
2012,0.5038715927805,2.62379771472034,242,FALSE
2012,0.549786534220283,2.73867498824895,87,FALSE
2012,0.549786534220283,2.73867498824895,2,FALSE
2012,0.549786534220283,2.73867498824895,201,FALSE
2012,0.549786534220283,2.73867498824895,117,FALSE
2012,0.549786534220283,2.73867498824895,303,FALSE
2012,0.549786534220283,2.73867498824895,31,FALSE
2012,0.549786534220283,2.73867498824895,33800,FALSE
2012,0.549786534220283,2.73867498824895,479,FALSE
2012,0.549786534220283,2.73867498824895,110,FALSE
2012,0.549786534220283,2.73867498824895,520,FALSE
2012,0.549786534220283,2.73867498824895,480,FALSE
2012,0.549786534220283,2.73867498824895,73,FALSE
2012,0.391996295323011,2.57186179852614,35,FALSE
2012,0.391996295323011,2.57186179852614,684,FALSE
2012,0.391996295323011,2.57186179852614,851,FALSE
2012,0.391996295323011,2.57186179852614,7,FALSE
2012,0.391996295323011,2.57186179852614,35,FALSE
2012,0.391996295323011,2.57186179852614,73905,FALSE
2012,0.391996295323011,2.57186179852614,1106,FALSE
2012,0.391996295323011,2.57186179852614,32,FALSE
2012,0.391996295323011,2.57186179852614,163,FALSE
2012,0.391996295323011,2.57186179852614,1,FALSE
2012,0.391996295323011,2.57186179852614,185,FALSE
2012,0.391996295323011,2.57186179852614,317,FALSE
2012,0.391996295323011,2.57186179852614,193,FALSE
2012,0.391996295323011,2.57186179852614,10057,FALSE
2012,0.391996295323011,2.57186179852614,13,FALSE
2012,0.391996295323011,2.57186179852614,207,FALSE
2012,0.391996295323011,2.57186179852614,73,FALSE
2012,0.391996295323011,2.57186179852614,23084,FALSE
2012,0.391996295323011,2.57186179852614,50,FALSE
2012,0.391996295323011,2.57186179852614,3480,FALSE
2012,0.391996295323011,2.57186179852614,72,FALSE
2012,0.391996295323011,2.57186179852614,274,FALSE
2012,0.391996295323011,2.57186179852614,22,FALSE
2012,0.391996295323011,2.57186179852614,43,FALSE
2012,0.391996295323011,2.57186179852614,200,FALSE
2012,0.391996295323011,2.57186179852614,1,FALSE
2012,0.391996295323011,2.57186179852614,379,FALSE
2012,0.391996295323011,2.57186179852614,181,FALSE
2012,0.391996295323011,2.57186179852614,6099,FALSE
2012,0.391996295323011,2.57186179852614,30429,FALSE
2012,0.391996295323011,2.57186179852614,6825,FALSE
2012,0.391996295323011,2.57186179852614,1224,FALSE
2012,0.391996295323011,2.57186179852614,25,FALSE
2012,0.391996295323011,2.57186179852614,7,FALSE
2012,0.391996295323011,2.57186179852614,46824,FALSE
2012,0.391996295323011,2.57186179852614,3920,FALSE
2012,0.391996295323011,2.57186179852614,2,FALSE
2012,0.391996295323011,2.57186179852614,9,FALSE
2012,0.391996295323011,2.57186179852614,1639,FALSE
2012,0.391996295323011,2.57186179852614,1243,FALSE
2012,0.391996295323011,2.57186179852614,183,FALSE
2012,0.391996295323011,2.57186179852614,39,FALSE
2012,0.391996295323011,2.57186179852614,3123,FALSE
2012,0.391996295323011,2.57186179852614,3013,FALSE
2012,0.391996295323011,2.57186179852614,96,FALSE
2012,0.391996295323011,2.57186179852614,2928,FALSE
2012,0.391996295323011,2.57186179852614,67,FALSE
2012,0.901951334660109,1.60005990892185,31,FALSE
2012,0.901951334660109,1.60005990892185,8,FALSE
2012,0.901951334660109,1.60005990892185,2020,FALSE
2012,0.832567924712082,1.51925300284341,847,FALSE
2012,0.735775011661635,1.06422225367749,3101,FALSE
2012,0.735775011661635,1.06422225367749,123,FALSE
2012,0.735775011661635,1.06422225367749,28,FALSE
2012,0.735775011661635,1.06422225367749,13,FALSE
2012,0.735775011661635,1.06422225367749,68,FALSE
2012,0.735775011661635,1.06422225367749,5,FALSE
2012,0.735775011661635,1.06422225367749,8,FALSE
2012,0.735775011661635,1.06422225367749,101,FALSE
2012,0.735775011661635,1.06422225367749,3630,FALSE
2012,0.735775011661635,1.06422225367749,6,FALSE
2012,0.735775011661635,1.06422225367749,173,FALSE
2012,0.735775011661635,1.06422225367749,3733,FALSE
2012,0.735775011661635,1.06422225367749,6776,FALSE
2012,0.735775011661635,1.06422225367749,6042,FALSE
2012,0.735775011661635,1.06422225367749,8351,FALSE
2012,0.735775011661635,1.06422225367749,4842,FALSE
2012,0.953753710150355,4.82560025560177,268,FALSE
2012,0.953753710150355,4.82560025560177,567,FALSE
2012,0.953753710150355,4.82560025560177,71,FALSE
2012,0.953753710150355,4.82560025560177,48,FALSE
2012,0.953753710150355,4.82560025560177,445,FALSE
2012,0.953753710150355,4.82560025560177,32,FALSE
2012,0.953753710150355,4.82560025560177,888,FALSE
2012,0.953753710150355,4.82560025560177,609,FALSE
2012,0.953753710150355,4.82560025560177,100,FALSE
2012,0.953753710150355,4.82560025560177,110,FALSE
2012,0.953753710150355,4.82560025560177,124,FALSE
2012,1.51555383515602,0.391910688451952,2626,FALSE
2012,1.51555383515602,0.391910688451952,4737,FALSE
2012,1.51555383515602,0.391910688451952,977,FALSE
2012,1.51555383515602,0.391910688451952,96,FALSE
2012,1.51555383515602,0.391910688451952,13,FALSE
2012,1.51555383515602,0.391910688451952,6,FALSE
2012,1.51555383515602,0.391910688451952,2227,FALSE
2012,1.51555383515602,0.391910688451952,59,FALSE
2012,1.51555383515602,0.391910688451952,1,FALSE
2012,1.51555383515602,0.391910688451952,9,FALSE
2012,1.51555383515602,0.391910688451952,8497,FALSE
2012,1.51555383515602,0.391910688451952,13,FALSE
2012,1.51555383515602,0.391910688451952,2,FALSE
2012,1.51555383515602,0.391910688451952,161,FALSE
2012,1.51555383515602,0.391910688451952,6,FALSE
2012,1.51555383515602,0.391910688451952,6789,FALSE
2012,1.51555383515602,0.391910688451952,3447,FALSE
2012,1.51555383515602,0.391910688451952,53,FALSE
2012,1.51555383515602,0.391910688451952,1251,FALSE
2012,1.51555383515602,0.391910688451952,2149,FALSE
2012,1.51555383515602,0.391910688451952,5459,FALSE
2012,1.51555383515602,0.391910688451952,23,FALSE
2012,1.51555383515602,0.391910688451952,462,FALSE
2012,1.51555383515602,0.391910688451952,30,FALSE
2012,1.51555383515602,0.391910688451952,13,FALSE
2012,1.51555383515602,0.391910688451952,308,FALSE
2012,1.51555383515602,0.391910688451952,295,FALSE
2012,1.51555383515602,0.391910688451952,2,FALSE
2012,1.51555383515602,0.391910688451952,6,FALSE
2012,1.51555383515602,0.391910688451952,1220,FALSE
2012,1.51555383515602,0.391910688451952,124117,FALSE
2012,1.51555383515602,0.391910688451952,414,FALSE
2012,1.51555383515602,0.391910688451952,30,FALSE
2012,1.51555383515602,0.391910688451952,110,FALSE
2012,1.51555383515602,0.391910688451952,41,FALSE
2012,1.51555383515602,0.391910688451952,85,FALSE
2012,1.51555383515602,0.391910688451952,152,FALSE
2012,1.51555383515602,0.391910688451952,18,FALSE
2012,1.51555383515602,0.391910688451952,28,FALSE
2012,1.51555383515602,0.391910688451952,300,FALSE
2012,1.51555383515602,0.391910688451952,540,FALSE
2012,1.51555383515602,0.391910688451952,4,FALSE
2012,1.51555383515602,0.391910688451952,2637,FALSE
2012,1.51555383515602,0.391910688451952,6031,FALSE
2012,1.51555383515602,0.391910688451952,380,FALSE
2012,1.51555383515602,0.391910688451952,99,FALSE
2012,1.51555383515602,0.391910688451952,5,FALSE
2012,1.51555383515602,0.391910688451952,33640,FALSE
2012,1.51555383515602,0.391910688451952,394,FALSE
2012,1.51555383515602,0.391910688451952,1,FALSE
2012,1.51555383515602,0.391910688451952,145,FALSE
2012,1.51555383515602,0.391910688451952,19294,FALSE
2012,1.51555383515602,0.391910688451952,1,FALSE
2012,1.51555383515602,0.391910688451952,15,FALSE
2012,1.51555383515602,0.391910688451952,1115,FALSE
2012,1.51555383515602,0.391910688451952,918,FALSE
2012,1.51555383515602,0.391910688451952,47,FALSE
2012,1.51555383515602,0.391910688451952,128,FALSE
2012,1.51555383515602,0.391910688451952,25227,FALSE
2012,1.51555383515602,0.391910688451952,632,FALSE
2012,1.51555383515602,0.391910688451952,1411,FALSE
2012,1.51555383515602,0.391910688451952,20,FALSE
2012,1.51555383515602,0.391910688451952,18379,FALSE
2012,1.51555383515602,0.391910688451952,32,FALSE
2012,1.51555383515602,0.391910688451952,107,FALSE
2012,1.51555383515602,0.391910688451952,19,FALSE
2012,1.51555383515602,0.391910688451952,1,FALSE
2012,0.6235,0.764193563091875,1105,FALSE
2012,0.6235,0.764193563091875,2834,FALSE
2012,1.76685243046715,0.253017247994208,1,FALSE
2012,1.76685243046715,0.253017247994208,300,FALSE
2012,0.592004178131102,2.53924611612986,2841,FALSE
2012,0.592004178131102,2.53924611612986,4,FALSE
2012,0.592004178131102,2.53924611612986,139,FALSE
2012,0.592004178131102,2.53924611612986,120,FALSE
2012,0.592004178131102,2.53924611612986,255,FALSE
2012,0.592004178131102,2.53924611612986,12,FALSE
2012,0.592004178131102,2.53924611612986,4609,FALSE
2012,0.592004178131102,2.53924611612986,22,FALSE
2012,0.592004178131102,2.53924611612986,50,FALSE
2012,0.592004178131102,2.53924611612986,155,FALSE
2012,0.629930136391957,1.81204243053026,28088,FALSE
2012,0.629930136391957,1.81204243053026,1,FALSE
2012,0.629930136391957,1.81204243053026,12,FALSE
2012,0.629930136391957,1.81204243053026,1549,FALSE
2012,0.629930136391957,1.81204243053026,1,FALSE
2012,0.629930136391957,1.81204243053026,130,FALSE
2012,0.629930136391957,1.81204243053026,11,FALSE
2012,0.629930136391957,1.81204243053026,21,FALSE
2012,0.629930136391957,1.81204243053026,2486,FALSE
2012,0.629930136391957,1.81204243053026,88,FALSE
2012,0.629930136391957,1.81204243053026,1267,FALSE
2012,0.629930136391957,1.81204243053026,5,FALSE
2012,0.481296735122592,2.513086301974,10888,FALSE
2012,0.481296735122592,2.513086301974,1,FALSE
2012,0.481296735122592,2.513086301974,17,FALSE
2012,0.481296735122592,2.513086301974,4145,FALSE
2012,0.481296735122592,2.513086301974,24796,FALSE
2012,0.481296735122592,2.513086301974,1,FALSE
2012,0.481296735122592,2.513086301974,60,FALSE
2012,0.481296735122592,2.513086301974,90,FALSE
2012,0.481296735122592,2.513086301974,148,FALSE
2012,0.481296735122592,2.513086301974,9444,FALSE
2012,0.481296735122592,2.513086301974,31,FALSE
2012,0.481296735122592,2.513086301974,412,FALSE
2012,0.481296735122592,2.513086301974,1097,FALSE
2012,0.570990876303716,3.41183884805286,20251,FALSE
2012,0.570990876303716,3.41183884805286,13,FALSE
2012,0.570990876303716,3.41183884805286,33,FALSE
2012,0.570990876303716,3.41183884805286,120,FALSE
2012,0.570990876303716,3.41183884805286,1470,FALSE
2012,0.570990876303716,3.41183884805286,920,FALSE
2012,0.570990876303716,3.41183884805286,72,FALSE
2012,0.570990876303716,3.41183884805286,8,FALSE
2012,0.570990876303716,3.41183884805286,24,FALSE
2012,0.570990876303716,3.41183884805286,44,FALSE
2012,0.570990876303716,3.41183884805286,6,FALSE
2012,0.570990876303716,3.41183884805286,38,FALSE
2012,0.570990876303716,3.41183884805286,2176,FALSE
2012,0.570990876303716,3.41183884805286,2367,FALSE
2012,0.570990876303716,3.41183884805286,230,FALSE
2012,0.570990876303716,3.41183884805286,40,FALSE
2012,0.570990876303716,3.41183884805286,3900,FALSE
2012,0.570990876303716,3.41183884805286,2,FALSE
2012,0.570990876303716,3.41183884805286,6,FALSE
2012,0.570990876303716,3.41183884805286,576,FALSE
2012,0.570990876303716,3.41183884805286,2826,FALSE
2012,0.570990876303716,3.41183884805286,1702,FALSE
2012,0.570990876303716,3.41183884805286,11,FALSE
2012,0.570990876303716,3.41183884805286,1535,FALSE
2012,0.570990876303716,3.41183884805286,960,FALSE
2012,0.570990876303716,3.41183884805286,10,FALSE
2012,0.570990876303716,3.41183884805286,170,FALSE
2012,0.570990876303716,3.41183884805286,120,FALSE
2012,0.570990876303716,3.41183884805286,54,FALSE
2012,0.570990876303716,3.41183884805286,310,FALSE
2012,0.570990876303716,3.41183884805286,3,FALSE
2012,0.570990876303716,3.41183884805286,426,FALSE
2012,0.570990876303716,3.41183884805286,10,FALSE
2012,0.570990876303716,3.41183884805286,8,FALSE
2012,0.570990876303716,3.41183884805286,422,FALSE
2012,0.570990876303716,3.41183884805286,170,FALSE
2012,0.570990876303716,3.41183884805286,161,FALSE
2012,0.570990876303716,3.41183884805286,39,FALSE
2012,0.570990876303716,3.41183884805286,252,FALSE
2012,0.570990876303716,3.41183884805286,1,FALSE
2012,0.570990876303716,3.41183884805286,41,FALSE
2012,0.570990876303716,3.41183884805286,201,FALSE
2012,0.570990876303716,3.41183884805286,11471,FALSE
2012,0.570990876303716,3.41183884805286,184,FALSE
2012,0.570990876303716,3.41183884805286,141,FALSE
2012,0.570990876303716,3.41183884805286,49,FALSE
2012,0.570990876303716,3.41183884805286,4087,FALSE
2012,0.752021719072822,10.8689983466086,6208,FALSE
2012,0.752021719072822,10.8689983466086,55,FALSE
2012,0.752021719072822,10.8689983466086,27,FALSE
2012,0.752021719072822,10.8689983466086,650,FALSE
2012,0.752021719072822,10.8689983466086,122,FALSE
2012,0.752021719072822,10.8689983466086,5,FALSE
2012,0.752021719072822,10.8689983466086,200,FALSE
2012,0.752021719072822,10.8689983466086,62,FALSE
2012,0.537023558245931,1.45973166552549,48,FALSE
2012,0.537023558245931,1.45973166552549,190,FALSE
2012,0.537023558245931,1.45973166552549,118,FALSE
2012,0.537023558245931,1.45973166552549,609,FALSE
2012,0.537023558245931,1.45973166552549,40,FALSE
2012,0.537023558245931,1.45973166552549,18,FALSE
2012,0.537023558245931,1.45973166552549,223,FALSE
2012,0.537023558245931,1.45973166552549,45,FALSE
2012,0.537023558245931,1.45973166552549,25,FALSE
2012,0.537023558245931,1.45973166552549,600,FALSE
2012,0.537023558245931,1.45973166552549,1202,FALSE
2012,0.569678884191008,2.69735736577859,13703,FALSE
2012,0.569678884191008,2.69735736577859,61246,FALSE
2012,0.569678884191008,2.69735736577859,54462,FALSE
2012,0.569678884191008,2.69735736577859,137,FALSE
2012,1.69634706945936,0.340597859579152,800,FALSE
2012,1.69634706945936,0.340597859579152,738,FALSE
2012,1.69634706945936,0.340597859579152,100,FALSE
2012,1.69634706945936,0.340597859579152,3480,FALSE
2012,1.69634706945936,0.340597859579152,68,FALSE
2012,1.69634706945936,0.340597859579152,5922,FALSE
2012,1.69634706945936,0.340597859579152,956,FALSE
2012,1.69634706945936,0.340597859579152,1238,FALSE
2012,1.69634706945936,0.340597859579152,29,FALSE
2012,1.69634706945936,0.340597859579152,109,FALSE
2012,1.69634706945936,0.340597859579152,50,FALSE
2012,1.69634706945936,0.340597859579152,1415,FALSE
2012,1.69634706945936,0.340597859579152,509,FALSE
2012,1.69634706945936,0.340597859579152,5992,FALSE
2012,1.69634706945936,0.340597859579152,36,FALSE
2012,1.69634706945936,0.340597859579152,66,FALSE
2012,1.69634706945936,0.340597859579152,699,FALSE
2012,1.69634706945936,0.340597859579152,302,FALSE
2012,1.69634706945936,0.340597859579152,309,FALSE
2012,1.69634706945936,0.340597859579152,21,FALSE
2012,1.69634706945936,0.340597859579152,377,FALSE
2012,1.69634706945936,0.340597859579152,48,FALSE
2012,0.853301806298464,4.55964166085916,16566,FALSE
2012,0.853301806298464,4.55964166085916,896,FALSE
2012,0.853301806298464,4.55964166085916,4710,FALSE
2012,0.853301806298464,4.55964166085916,29978,FALSE
2012,0.853301806298464,4.55964166085916,16194,FALSE
2012,0.444939042892985,3.24984397393728,76,FALSE
2012,0.444939042892985,3.24984397393728,17,FALSE
2012,0.444939042892985,3.24984397393728,5,FALSE
2012,0.444939042892985,3.24984397393728,13,FALSE
2012,0.444939042892985,3.24984397393728,1,FALSE
2012,0.444939042892985,3.24984397393728,26,FALSE
2012,0.444939042892985,3.24984397393728,87,FALSE
2012,0.514775912809231,3.33424749862679,1748,FALSE
2012,0.514775912809231,3.33424749862679,292862,FALSE
2012,0.68054619150325,1.41777533505002,3557,FALSE
2012,0.68054619150325,1.41777533505002,100,FALSE
2012,0.68054619150325,1.41777533505002,17,FALSE
2012,0.68054619150325,1.41777533505002,50,FALSE
2012,0.68054619150325,1.41777533505002,658,FALSE
2012,0.68054619150325,1.41777533505002,12,FALSE
2012,0.68054619150325,1.41777533505002,300,FALSE
2012,0.68054619150325,1.41777533505002,5720,FALSE
2012,0.68054619150325,1.41777533505002,7906,FALSE
2012,0.68054619150325,1.41777533505002,47764,FALSE
2012,0.68054619150325,1.41777533505002,12306,FALSE
2012,0.68054619150325,1.41777533505002,30636,FALSE
2012,0.68054619150325,1.41777533505002,1121,FALSE
2012,0.68054619150325,1.41777533505002,6996,FALSE
2012,0.68054619150325,1.41777533505002,4444,FALSE
2012,0.734033208910607,1.5028436388007,405,FALSE
2012,0.734033208910607,1.5028436388007,42,FALSE
2012,0.734033208910607,1.5028436388007,21251,FALSE
2012,0.734033208910607,1.5028436388007,8912,FALSE
2012,0.734033208910607,1.5028436388007,4058,FALSE
2012,0.734033208910607,1.5028436388007,10319,FALSE
2012,0.734033208910607,1.5028436388007,530,FALSE
2012,0.734033208910607,1.5028436388007,847,FALSE
2012,0.734033208910607,1.5028436388007,3671,FALSE
2012,0.656881836251864,2.9403903083109,15324,FALSE
2012,0.656881836251864,2.9403903083109,8,FALSE
2012,0.656881836251864,2.9403903083109,11,FALSE
2012,0.656881836251864,2.9403903083109,85,FALSE
2012,0.656881836251864,2.9403903083109,282,FALSE
2012,0.656881836251864,2.9403903083109,13,FALSE
2012,0.656881836251864,2.9403903083109,1545,FALSE
2012,0.656881836251864,2.9403903083109,17,FALSE
2012,0.656881836251864,2.9403903083109,121,FALSE
2012,0.656881836251864,2.9403903083109,3,FALSE
2012,0.656881836251864,2.9403903083109,250,FALSE
2012,0.656881836251864,2.9403903083109,1,FALSE
2012,0.656881836251864,2.9403903083109,69,FALSE
2012,0.656881836251864,2.9403903083109,106,FALSE
2012,0.656881836251864,2.9403903083109,1681,FALSE
2012,0.656881836251864,2.9403903083109,7,FALSE
2012,0.550913324506426,4.09437745209096,10,FALSE
2012,0.550913324506426,4.09437745209096,84,FALSE
2012,0.550913324506426,4.09437745209096,36,FALSE
2012,0.550913324506426,4.09437745209096,11,FALSE
2012,0.550913324506426,4.09437745209096,47,FALSE
2012,0.550913324506426,4.09437745209096,70,FALSE
2012,0.550913324506426,4.09437745209096,528,FALSE
2012,0.550913324506426,4.09437745209096,249,FALSE
2012,0.550913324506426,4.09437745209096,160,FALSE
2012,0.550913324506426,4.09437745209096,45,FALSE
2012,0.550913324506426,4.09437745209096,38,FALSE
2012,0.550913324506426,4.09437745209096,487,FALSE
2012,0.550913324506426,4.09437745209096,98,FALSE
2012,0.550913324506426,4.09437745209096,324,FALSE
2012,0.550913324506426,4.09437745209096,127,FALSE
2012,0.550913324506426,4.09437745209096,20,FALSE
2012,0.550913324506426,4.09437745209096,300,FALSE
2012,0.550913324506426,4.09437745209096,240,FALSE
2012,0.550913324506426,4.09437745209096,410,FALSE
2012,0.550913324506426,4.09437745209096,2047,FALSE
2012,0.550913324506426,4.09437745209096,20371,FALSE
2012,0.550913324506426,4.09437745209096,98717,FALSE
2012,0.550913324506426,4.09437745209096,552,FALSE
2012,0.550913324506426,4.09437745209096,10,FALSE
2012,0.550913324506426,4.09437745209096,250,FALSE
2012,0.550913324506426,4.09437745209096,276,FALSE
2012,0.550913324506426,4.09437745209096,3293,FALSE
2012,0.550913324506426,4.09437745209096,26,FALSE
2012,0.550913324506426,4.09437745209096,515,FALSE
2012,0.550913324506426,4.09437745209096,1348,FALSE
2012,0.550913324506426,4.09437745209096,7977,FALSE
2012,0.917030822638713,1.49853291361986,834,FALSE
2012,0.917030822638713,1.49853291361986,2480,FALSE
2012,0.917030822638713,1.49853291361986,16,FALSE
2012,0.917030822638713,1.49853291361986,4728,FALSE
2012,0.917030822638713,1.49853291361986,19130,FALSE
2012,0.917030822638713,1.49853291361986,716,FALSE
2012,0.917030822638713,1.49853291361986,750,FALSE
2012,0.917030822638713,1.49853291361986,1583,FALSE
2012,0.917030822638713,1.49853291361986,3238,FALSE
2012,0.917030822638713,1.49853291361986,469,FALSE
2012,0.917030822638713,1.49853291361986,10765,FALSE
2012,0.809,0.391,35,FALSE
2012,0.809,0.391,2,FALSE
2012,0.809,0.391,39,FALSE
2012,0.809,0.391,235,FALSE
2012,0.809,0.391,2632,FALSE
2012,0.809,0.391,289,FALSE
2012,0.809,0.391,3925,FALSE
2012,0.809,0.391,4912,FALSE
2012,0.809,0.391,5940,FALSE
2012,0.809,0.391,1171,FALSE
2012,0.809,0.391,1035,FALSE
2012,0.809,0.391,5,FALSE
2012,0.809,0.391,1,FALSE
2012,0.329724389217434,2.84890857400135,17,FALSE
2012,0.329724389217434,2.84890857400135,8,FALSE
2012,0.329724389217434,2.84890857400135,38,FALSE
2012,0.329724389217434,2.84890857400135,1,FALSE
2012,0.329724389217434,2.84890857400135,1,FALSE
2012,0.329724389217434,2.84890857400135,5,FALSE
2012,0.329724389217434,2.84890857400135,35,FALSE
2012,0.329724389217434,2.84890857400135,26,FALSE
2012,0.329724389217434,2.84890857400135,6,FALSE
2012,0.329724389217434,2.84890857400135,35,FALSE
2012,0.329724389217434,2.84890857400135,502,FALSE
2012,0.329724389217434,2.84890857400135,6,FALSE
2012,0.556284720601415,1.76939167910164,259,FALSE
2012,0.556284720601415,1.76939167910164,173,FALSE
2012,0.556284720601415,1.76939167910164,119,FALSE
2012,0.556284720601415,1.76939167910164,12,FALSE
2012,0.556284720601415,1.76939167910164,983,FALSE
2012,0.556284720601415,1.76939167910164,984,FALSE
2012,0.556284720601415,1.76939167910164,280,FALSE
2012,0.556284720601415,1.76939167910164,160,FALSE
2012,0.556284720601415,1.76939167910164,43,FALSE
2012,0.800139633327673,3.02784765833865,24,FALSE
2012,0.800139633327673,3.02784765833865,1,FALSE
2012,0.800139633327673,3.02784765833865,14,FALSE
2012,0.800139633327673,3.02784765833865,4,FALSE
2012,0.800139633327673,3.02784765833865,5632,FALSE
2012,0.800139633327673,3.02784765833865,50,FALSE
2012,0.800139633327673,3.02784765833865,20,FALSE
2012,0.800139633327673,3.02784765833865,135,FALSE
2012,0.800139633327673,3.02784765833865,56,FALSE
2012,0.800139633327673,3.02784765833865,55,FALSE
2012,0.800139633327673,3.02784765833865,30,FALSE
2012,0.800139633327673,3.02784765833865,16,FALSE
2012,0.800139633327673,3.02784765833865,174,FALSE
2012,0.800139633327673,3.02784765833865,18,FALSE
2012,0.800139633327673,3.02784765833865,97,FALSE
2012,0.800139633327673,3.02784765833865,27,FALSE
2012,0.800139633327673,3.02784765833865,300,FALSE
2012,0.800139633327673,3.02784765833865,5,FALSE
2012,0.800139633327673,3.02784765833865,1,FALSE
2012,0.800139633327673,3.02784765833865,1,FALSE
2012,0.800139633327673,3.02784765833865,97,FALSE
2012,0.800139633327673,3.02784765833865,751,FALSE
2012,0.800139633327673,3.02784765833865,23,FALSE
2012,0.800139633327673,3.02784765833865,121,FALSE
2012,1.11936586417166,0.849779556356268,218,FALSE
2012,1.11936586417166,0.849779556356268,40,FALSE
2012,1.11936586417166,0.849779556356268,3,FALSE
2012,1.11936586417166,0.849779556356268,23,FALSE
2012,1.11936586417166,0.849779556356268,1892,FALSE
2012,1.11936586417166,0.849779556356268,128,FALSE
2012,1.11936586417166,0.849779556356268,18,FALSE
2012,1.11936586417166,0.849779556356268,317,FALSE
2012,1.11936586417166,0.849779556356268,324,FALSE
2012,1.11936586417166,0.849779556356268,1795,FALSE
2012,1.11936586417166,0.849779556356268,45,FALSE
2012,1.11936586417166,0.849779556356268,577,FALSE
2012,1.11936586417166,0.849779556356268,42,FALSE
2012,1.11936586417166,0.849779556356268,45,FALSE
2012,1.11936586417166,0.849779556356268,176,FALSE
2012,1.11936586417166,0.849779556356268,73,FALSE
2012,1.11936586417166,0.849779556356268,12,FALSE
2012,1.11936586417166,0.849779556356268,100,FALSE
2012,1.11936586417166,0.849779556356268,126,FALSE
2012,1.11936586417166,0.849779556356268,2,FALSE
2012,1.11936586417166,0.849779556356268,1457,FALSE
2012,1.11936586417166,0.849779556356268,6,FALSE
2012,1.11936586417166,0.849779556356268,12,FALSE
2012,1.11936586417166,0.849779556356268,1515,FALSE
2012,1.11936586417166,0.849779556356268,61,FALSE
2012,0.933668600633232,1.95469202488538,125,FALSE
2012,0.933668600633232,1.95469202488538,56,FALSE
2012,0.933668600633232,1.95469202488538,31,FALSE
2012,0.891885067631577,1.12127604236367,171,FALSE
2012,0.891885067631577,1.12127604236367,148,FALSE
2012,0.891885067631577,1.12127604236367,5219,FALSE
2012,0.891885067631577,1.12127604236367,1290,FALSE
2012,0.891885067631577,1.12127604236367,47,FALSE
2012,0.891885067631577,1.12127604236367,20326,FALSE
2012,0.891885067631577,1.12127604236367,284,FALSE
2012,0.891885067631577,1.12127604236367,7,FALSE
2012,0.891885067631577,1.12127604236367,687,FALSE
2012,0.891885067631577,1.12127604236367,1070,FALSE
2012,0.891885067631577,1.12127604236367,1646,FALSE
2012,0.891885067631577,1.12127604236367,6,FALSE
2012,0.891885067631577,1.12127604236367,1716,FALSE
2012,0.891885067631577,1.12127604236367,21,FALSE
2012,0.891885067631577,1.12127604236367,360,FALSE
2012,0.891885067631577,1.12127604236367,154,FALSE
